;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-15 18:45:35 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14164900 McKENZIE RIVER ABV HAYDEN BR, AT SPRINGFIELD,OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14164900
;#            TS   parameter     Description
;#        117014       00060     Discharge, cubic feet per second
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;#     e  Value has been estimated.
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
;# 
;USGS 14164900_flow_McKENZIE RIVER ABV HAYDEN BR, AT SPRINGFIELD,OR_23772751 
day_index,Q_cfs,Year,Month,Day,Quality
39867,5732.916667,2009,2,25,A
39868,8141.458333,2009,2,26,A
39869,5788.125000,2009,2,27,A
39870,4834.166667,2009,2,28,A
39871,4394.166667,2009,3,1,A
39872,4412.916667,2009,3,2,A
39873,4608.750000,2009,3,3,A
39874,4305.625000,2009,3,4,A
39875,4205.833333,2009,3,5,A
39876,4726.875000,2009,3,6,A
39877,4373.333333,2009,3,7,A
39878,4116.956522,2009,3,8,A
39879,3902.500000,2009,3,9,A
39880,3706.041667,2009,3,10,A
39881,3503.541667,2009,3,11,A
39882,3454.791667,2009,3,12,A
39883,3416.458333,2009,3,13,A
39884,3446.041667,2009,3,14,A
39885,4973.125000,2009,3,15,A
39886,8594.583333,2009,3,16,A
39887,6510.625000,2009,3,17,A
39888,5566.666667,2009,3,18,A
39889,5000.833333,2009,3,19,A
39890,4881.458333,2009,3,20,A
39891,5096.666667,2009,3,21,A
39892,5497.083333,2009,3,22,A
39893,5034.791667,2009,3,23,A
39894,5155.208333,2009,3,24,A
39895,5783.541667,2009,3,25,A
39896,7092.500000,2009,3,26,A
39897,0.000000,2009,3,27,Missing
39898,0.000000,2009,3,28,Missing
39899,0.000000,2009,3,29,Missing
39900,0.000000,2009,3,30,Missing
39901,0.000000,2009,3,31,Missing
39902,0.000000,2009,4,1,Missing
39903,0.000000,2009,4,2,Missing
39904,0.000000,2009,4,3,Missing
39905,0.000000,2009,4,4,Missing
39906,0.000000,2009,4,5,Missing
39907,0.000000,2009,4,6,Missing
39908,5873.750000,2009,4,7,A
39909,5733.125000,2009,4,8,A
39910,6143.125000,2009,4,9,A
39911,6503.125000,2009,4,10,A
39912,6319.375000,2009,4,11,A
39913,5896.041667,2009,4,12,A
39914,6803.958333,2009,4,13,A
39915,6810.833333,2009,4,14,A
39916,5994.583333,2009,4,15,A
39917,5462.083333,2009,4,16,A
39918,5086.250000,2009,4,17,A
39919,4956.250000,2009,4,18,A
39920,4802.291667,2009,4,19,A
39921,4827.708333,2009,4,20,A
39922,5345.625000,2009,4,21,A
39923,5662.083333,2009,4,22,A
39924,5405.833333,2009,4,23,A
39925,5032.291667,2009,4,24,A
39926,4780.625000,2009,4,25,A
39927,4525.000000,2009,4,26,A
39928,4288.125000,2009,4,27,A
39929,4199.375000,2009,4,28,A
39930,4182.083333,2009,4,29,A
39931,3824.375000,2009,4,30,A
39932,3696.041667,2009,5,1,A
39933,3885.833333,2009,5,2,A
39934,4318.125000,2009,5,3,A
39935,4425.625000,2009,5,4,A
39936,8596.250000,2009,5,5,A
39937,10714.583333,2009,5,6,A
39938,11604.166667,2009,5,7,A
39939,10524.583333,2009,5,8,A
39940,8942.083333,2009,5,9,A
39941,7861.458333,2009,5,10,A
39942,7335.833333,2009,5,11,A
39943,7712.500000,2009,5,12,A
39944,7794.375000,2009,5,13,A
39945,8461.041667,2009,5,14,A
39946,8752.916667,2009,5,15,A
39947,7715.000000,2009,5,16,A
39948,7305.833333,2009,5,17,A
39949,7135.625000,2009,5,18,A
39950,7846.458333,2009,5,19,A
39951,7819.166667,2009,5,20,A
39952,7307.291667,2009,5,21,A
39953,6562.500000,2009,5,22,A
39954,6042.708333,2009,5,23,A
39955,5892.083333,2009,5,24,A
39956,5753.541667,2009,5,25,A
39957,5544.791667,2009,5,26,A
39958,5416.458333,2009,5,27,A
39959,5348.125000,2009,5,28,A
39960,5336.041667,2009,5,29,A
39961,5341.875000,2009,5,30,A
39962,5233.333333,2009,5,31,A
39963,5061.041667,2009,6,1,A
39964,5015.208333,2009,6,2,A
39965,4953.333333,2009,6,3,A
39966,5270.625000,2009,6,4,A
39967,4871.250000,2009,6,5,A
39968,4512.916667,2009,6,6,A
39969,4296.875000,2009,6,7,A
39970,4155.000000,2009,6,8,A
39971,4893.333333,2009,6,9,A
39972,5133.541667,2009,6,10,A
39973,5088.541667,2009,6,11,A
39974,5083.958333,2009,6,12,A
39975,4666.666667,2009,6,13,A
39976,3959.791667,2009,6,14,A
39977,3448.750000,2009,6,15,A
39978,3327.083333,2009,6,16,A
39979,3238.333333,2009,6,17,A
39980,3190.625000,2009,6,18,A
39981,3089.166667,2009,6,19,A
39982,3011.666667,2009,6,20,A
39983,3126.041667,2009,6,21,A
39984,3056.250000,2009,6,22,A
39985,2953.333333,2009,6,23,A
39986,0.000000,2009,6,24,Missing
39987,3242.291667,2009,6,25,A
39988,3004.375000,2009,6,26,A
39989,2752.083333,2009,6,27,A
39990,2687.916667,2009,6,28,A
39991,2643.541667,2009,6,29,A
39992,2626.875000,2009,6,30,A
39993,2596.250000,2009,7,1,A
39994,2590.833333,2009,7,2,A
39995,2565.208333,2009,7,3,A
39996,2533.125000,2009,7,4,A
39997,2517.708333,2009,7,5,A
39998,2489.791667,2009,7,6,A
39999,2482.083333,2009,7,7,A
40000,2472.916667,2009,7,8,A
40001,2464.583333,2009,7,9,A
40002,2450.833333,2009,7,10,A
40003,2416.875000,2009,7,11,A
40004,2435.000000,2009,7,12,A
40005,2502.708333,2009,7,13,A
40006,2414.791667,2009,7,14,A
40007,2404.166667,2009,7,15,A
40008,2375.625000,2009,7,16,A
40009,2353.125000,2009,7,17,A
40010,2377.916667,2009,7,18,A
40011,2356.250000,2009,7,19,A
40012,2344.375000,2009,7,20,A
40013,2281.458333,2009,7,21,A
40014,2285.000000,2009,7,22,A
40015,2277.500000,2009,7,23,A
40016,2291.041667,2009,7,24,A
40017,2347.500000,2009,7,25,A
40018,2323.125000,2009,7,26,A
40019,2287.500000,2009,7,27,A
40020,2272.291667,2009,7,28,A
40021,2238.333333,2009,7,29,A
40022,2237.083333,2009,7,30,A
40023,2238.125000,2009,7,31,A
40024,2336.458333,2009,8,1,A
40025,2352.291667,2009,8,2,A
40026,2342.916667,2009,8,3,A
40027,2317.291667,2009,8,4,A
40028,2320.833333,2009,8,5,A
40029,2343.541667,2009,8,6,A
40030,2404.166667,2009,8,7,A
40031,2443.541667,2009,8,8,A
40032,2390.416667,2009,8,9,A
40033,2364.583333,2009,8,10,A
40034,2343.958333,2009,8,11,A
40035,2330.208333,2009,8,12,A
40036,2292.291667,2009,8,13,A
40037,2135.833333,2009,8,14,A
40038,2077.708333,2009,8,15,A
40039,2098.750000,2009,8,16,A
40040,2105.625000,2009,8,17,A
40041,2068.750000,2009,8,18,A
40042,2056.875000,2009,8,19,A
40043,2062.916667,2009,8,20,A
40044,2116.458333,2009,8,21,A
40045,2120.000000,2009,8,22,A
40046,2100.625000,2009,8,23,A
40047,2117.708333,2009,8,24,A
40048,2431.875000,2009,8,25,A
40049,2333.958333,2009,8,26,A
40050,2091.041667,2009,8,27,A
40051,2030.000000,2009,8,28,A
40052,2063.958333,2009,8,29,A
40053,2054.375000,2009,8,30,A
40054,2040.000000,2009,8,31,A
40055,1996.250000,2009,9,1,A
40056,2133.541667,2009,9,2,A
40057,2167.500000,2009,9,3,A
40058,2125.000000,2009,9,4,A
40059,2350.416667,2009,9,5,A
40060,2423.541667,2009,9,6,A
40061,2406.666667,2009,9,7,A
40062,2388.333333,2009,9,8,A
40063,2347.500000,2009,9,9,A
40064,2342.916667,2009,9,10,A
40065,2517.708333,2009,9,11,A
40066,2564.375000,2009,9,12,A
40067,2594.583333,2009,9,13,A
40068,2552.291667,2009,9,14,A
40069,2565.000000,2009,9,15,A
40070,2557.500000,2009,9,16,A
40071,2513.750000,2009,9,17,A
40072,2539.375000,2009,9,18,A
40073,2524.791667,2009,9,19,A
40074,2537.291667,2009,9,20,A
40075,2535.416667,2009,9,21,A
40076,2466.666667,2009,9,22,A
40077,2368.750000,2009,9,23,A
40078,2371.875000,2009,9,24,A
40079,2377.083333,2009,9,25,A
40080,2376.250000,2009,9,26,A
40081,2376.250000,2009,9,27,A
40082,2358.541667,2009,9,28,A
40083,2430.416667,2009,9,29,A
40084,2472.916667,2009,9,30,A
40085,2470.625000,2009,10,1,A
40086,2435.416667,2009,10,2,A
40087,2426.458333,2009,10,3,A
40088,2452.916667,2009,10,4,A
40089,2475.208333,2009,10,5,A
40090,2441.875000,2009,10,6,A
40091,2434.791667,2009,10,7,A
40092,2423.750000,2009,10,8,A
40093,2411.041667,2009,10,9,A
40094,2407.708333,2009,10,10,A
40095,2421.041667,2009,10,11,A
40096,2433.958333,2009,10,12,A
40097,2470.833333,2009,10,13,A
40098,2672.083333,2009,10,14,A
40099,2857.291667,2009,10,15,A
40100,2611.458333,2009,10,16,A
40101,2522.291667,2009,10,17,A
40102,2523.125000,2009,10,18,A
40103,2467.291667,2009,10,19,A
40104,2458.333333,2009,10,20,A
40105,2912.708333,2009,10,21,A
40106,2972.916667,2009,10,22,A
40107,3025.208333,2009,10,23,A
40108,3293.958333,2009,10,24,A
40109,3036.458333,2009,10,25,A
40110,3045.833333,2009,10,26,A
40111,3767.083333,2009,10,27,A
40112,3707.500000,2009,10,28,A
40113,3850.625000,2009,10,29,A
40114,4276.666667,2009,10,30,A
40115,4314.375000,2009,10,31,A
40116,4493.200000,2009,11,1,A
40117,4082.916667,2009,11,2,A
40118,3990.416667,2009,11,3,A
40119,4017.291667,2009,11,4,A
40120,3942.916667,2009,11,5,A
40121,4583.958333,2009,11,6,A
40122,5031.041667,2009,11,7,A
40123,5944.583333,2009,11,8,A
40124,5454.791667,2009,11,9,A
40125,5359.166667,2009,11,10,A
40126,5292.291667,2009,11,11,A
40127,5405.625000,2009,11,12,A
40128,4895.416667,2009,11,13,A
40129,4487.500000,2009,11,14,A
40130,4179.583333,2009,11,15,A
40131,4050.416667,2009,11,16,A
40132,4754.375000,2009,11,17,A
40133,5546.666667,2009,11,18,A
40134,4965.208333,2009,11,19,A
40135,4630.416667,2009,11,20,A
40136,4807.708333,2009,11,21,A
40137,5628.541667,2009,11,22,A
40138,6047.291667,2009,11,23,A
40139,5293.125000,2009,11,24,A
40140,4908.750000,2009,11,25,A
40141,4667.708333,2009,11,26,A
40142,6379.375000,2009,11,27,A
40143,6621.875000,2009,11,28,A
40144,5629.166667,2009,11,29,A
40145,4934.166667,2009,11,30,A
40146,4256.041667,2009,12,1,A
40147,3801.041667,2009,12,2,A
40148,3617.708333,2009,12,3,A
40149,3459.166667,2009,12,4,A
40150,3298.333333,2009,12,5,A
40151,3235.208333,2009,12,6,A
40152,3141.250000,2009,12,7,A
40153,2917.708333,2009,12,8,A
40154,3213.333333,2009,12,9,A
40155,3115.208333,2009,12,10,A
40156,2951.041667,2009,12,11,A
40157,2589.166667,2009,12,12,A
40158,2507.083333,2009,12,13,A
40159,2454.166667,2009,12,14,A
40160,3534.375000,2009,12,15,A
40161,6330.833333,2009,12,16,A
40162,7730.416667,2009,12,17,A
40163,7497.083333,2009,12,18,A
40164,6231.666667,2009,12,19,A
40165,5760.625000,2009,12,20,A
40166,6111.250000,2009,12,21,A
40167,7148.750000,2009,12,22,A
40168,6476.458333,2009,12,23,A
40169,5532.500000,2009,12,24,A
40170,4701.041667,2009,12,25,A
40171,4315.625000,2009,12,26,A
40172,4125.208333,2009,12,27,A
40173,3850.000000,2009,12,28,A
40174,3694.583333,2009,12,29,A
40175,4015.208333,2009,12,30,A
40176,5364.166667,2009,12,31,A
40177,14002.083333,2010,1,1,A
40178,13241.666667,2010,1,2,A
40179,10156.250000,2010,1,3,A
40180,8712.291667,2010,1,4,A
40181,9356.666667,2010,1,5,A
40182,13833.333333,2010,1,6,A
40183,13456.250000,2010,1,7,A
40184,11431.250000,2010,1,8,A
40185,10257.083333,2010,1,9,A
40186,8613.125000,2010,1,10,A
40187,7312.500000,2010,1,11,A
40188,7034.583333,2010,1,12,A
40189,6819.583333,2010,1,13,A
40190,6773.750000,2010,1,14,A
40191,6534.583333,2010,1,15,A
40192,7512.500000,2010,1,16,A
40193,7662.708333,2010,1,17,A
40194,8132.916667,2010,1,18,A
40195,7270.416667,2010,1,19,A
40196,6577.291667,2010,1,20,A
40197,5898.333333,2010,1,21,A
40198,5490.000000,2010,1,22,A
40199,5050.625000,2010,1,23,A
40200,4663.541667,2010,1,24,A
40201,5327.708333,2010,1,25,A
40202,5323.541667,2010,1,26,A
40203,5085.208333,2010,1,27,A
40204,4886.041667,2010,1,28,A
40205,4647.916667,2010,1,29,A
40206,4352.291667,2010,1,30,A
40207,4259.375000,2010,1,31,A
40208,4197.500000,2010,2,1,A
40209,4501.041667,2010,2,2,A
40210,4265.208333,2010,2,3,A
40211,4031.666667,2010,2,4,A
40212,3884.583333,2010,2,5,A
40213,3756.250000,2010,2,6,A
40214,3719.791667,2010,2,7,A
40215,3618.958333,2010,2,8,A
40216,3534.166667,2010,2,9,A
40217,3397.916667,2010,2,10,A
40218,3511.666667,2010,2,11,A
40219,3792.291667,2010,2,12,A
40220,3926.250000,2010,2,13,A
40221,3840.208333,2010,2,14,A
40222,3925.000000,2010,2,15,A
40223,3974.166667,2010,2,16,A
40224,3867.083333,2010,2,17,A
40225,3742.916667,2010,2,18,A
40226,3595.000000,2010,2,19,A
40227,3465.416667,2010,2,20,A
40228,3367.083333,2010,2,21,A
40229,3242.708333,2010,2,22,A
40230,3171.875000,2010,2,23,A
40231,3493.125000,2010,2,24,A
40232,4035.416667,2010,2,25,A
40233,4043.478261,2010,2,26,A
40234,3880.000000,2010,2,27,A
40235,3619.375000,2010,2,28,A
40236,3438.750000,2010,3,1,A
40237,3361.875000,2010,3,2,A
40238,3349.166667,2010,3,3,A
40239,3326.875000,2010,3,4,A
40240,3217.500000,2010,3,5,A
40241,3133.125000,2010,3,6,A
40242,3033.125000,2010,3,7,A
40243,3054.166667,2010,3,8,A
40244,2941.041667,2010,3,9,A
40245,2939.583333,2010,3,10,A
40246,3001.875000,2010,3,11,A
40247,3780.833333,2010,3,12,A
40248,4268.541667,2010,3,13,A
40249,3876.521739,2010,3,14,A
40250,3642.083333,2010,3,15,A
40251,3495.000000,2010,3,16,A
40252,3389.375000,2010,3,17,A
40253,3255.625000,2010,3,18,A
40254,3167.500000,2010,3,19,A
40255,3051.875000,2010,3,20,A
40256,3004.583333,2010,3,21,A
40257,3305.000000,2010,3,22,A
40258,3288.750000,2010,3,23,A
40259,3207.916667,2010,3,24,A
40260,3282.291667,2010,3,25,A
40261,4268.958333,2010,3,26,A
40262,4668.750000,2010,3,27,A
40263,4252.500000,2010,3,28,A
40264,7246.666667,2010,3,29,A
40265,12354.166667,2010,3,30,A
40266,9374.166667,2010,3,31,A
40267,7563.125000,2010,4,1,A
40268,7279.791667,2010,4,2,A
40269,8130.625000,2010,4,3,A
40270,7166.250000,2010,4,4,A
40271,6460.416667,2010,4,5,A
40272,6052.708333,2010,4,6,A
40273,5886.250000,2010,4,7,A
40274,5828.333333,2010,4,8,A
40275,5594.791667,2010,4,9,A
40276,5222.708333,2010,4,10,A
40277,5144.791667,2010,4,11,A
40278,5042.708333,2010,4,12,A
40279,4957.083333,2010,4,13,A
40280,4958.958333,2010,4,14,A
40281,5333.541667,2010,4,15,A
40282,5181.458333,2010,4,16,A
40283,4955.000000,2010,4,17,A
40284,4780.000000,2010,4,18,A
40285,4707.500000,2010,4,19,A
40286,4713.958333,2010,4,20,A
40287,5020.000000,2010,4,21,A
40288,4796.041667,2010,4,22,A
40289,4462.291667,2010,4,23,A
40290,4263.958333,2010,4,24,A
40291,4141.250000,2010,4,25,A
40292,3982.083333,2010,4,26,A
40293,5065.833333,2010,4,27,A
40294,6505.625000,2010,4,28,A
40295,6846.250000,2010,4,29,A
40296,6861.875000,2010,4,30,A
40297,6371.875000,2010,5,1,A
40298,6099.166667,2010,5,2,A
40299,5978.541667,2010,5,3,A
40300,6445.625000,2010,5,4,A
40301,5887.083333,2010,5,5,A
40302,5316.041667,2010,5,6,A
40303,4968.541667,2010,5,7,A
40304,4777.708333,2010,5,8,A
40305,4553.541667,2010,5,9,A
40306,4565.000000,2010,5,10,A
40307,4745.208333,2010,5,11,A
40308,4581.875000,2010,5,12,A
40309,4468.750000,2010,5,13,A
40310,4371.458333,2010,5,14,A
40311,4265.833333,2010,5,15,A
40312,4240.208333,2010,5,16,A
40313,4160.416667,2010,5,17,A
40314,4235.625000,2010,5,18,A
40315,4305.833333,2010,5,19,A
40316,4850.208333,2010,5,20,A
40317,5090.625000,2010,5,21,A
40318,5205.833333,2010,5,22,A
40319,5145.625000,2010,5,23,A
40320,4909.375000,2010,5,24,A
40321,4631.250000,2010,5,25,A
40322,4692.500000,2010,5,26,A
40323,4836.458333,2010,5,27,A
40324,4704.375000,2010,5,28,A
40325,4507.916667,2010,5,29,A
40326,4242.916667,2010,5,30,A
40327,4270.833333,2010,5,31,A
40328,4453.125000,2010,6,1,A
40329,9909.375000,2010,6,2,A
40330,18745.833333,2010,6,3,A
40331,19564.583333,2010,6,4,A
40332,19341.666667,2010,6,5,A
40333,16368.750000,2010,6,6,A
40334,12968.750000,2010,6,7,A
40335,9861.458333,2010,6,8,A
40336,8925.833333,2010,6,9,A
40337,9926.875000,2010,6,10,A
40338,10112.500000,2010,6,11,A
40339,8623.125000,2010,6,12,A
40340,7228.333333,2010,6,13,A
40341,6229.166667,2010,6,14,A
40342,5915.625000,2010,6,15,A
40343,5636.875000,2010,6,16,A
40344,5427.291667,2010,6,17,A
40345,5167.291667,2010,6,18,A
40346,4869.583333,2010,6,19,A
40347,4563.541667,2010,6,20,A
40348,4356.875000,2010,6,21,A
40349,4039.375000,2010,6,22,A
40350,3901.666667,2010,6,23,A
40351,3670.416667,2010,6,24,A
40352,3594.583333,2010,6,25,A
40353,3455.416667,2010,6,26,A
40354,3381.250000,2010,6,27,A
40355,3325.625000,2010,6,28,A
40356,3250.208333,2010,6,29,A
40357,3161.041667,2010,6,30,A
40358,3061.666667,2010,7,1,A
40359,2990.869565,2010,7,2,A
40360,2954.347826,2010,7,3,A
40361,2877.500000,2010,7,4,A
40362,2827.500000,2010,7,5,A
40363,2757.083333,2010,7,6,A
40364,2820.833333,2010,7,7,A
40365,2749.583333,2010,7,8,A
40366,2648.541667,2010,7,9,A
40367,2671.250000,2010,7,10,A
40368,2634.583333,2010,7,11,A
40369,2620.000000,2010,7,12,A
40370,2557.083333,2010,7,13,A
40371,2525.652174,2010,7,14,A
40372,2500.000000,2010,7,15,A
40373,2483.541667,2010,7,16,A
40374,2469.583333,2010,7,17,A
40375,2476.458333,2010,7,18,A
40376,2481.041667,2010,7,19,A
40377,2523.958333,2010,7,20,A
40378,2511.666667,2010,7,21,A
40379,2490.208333,2010,7,22,A
40380,2434.583333,2010,7,23,A
40381,2416.041667,2010,7,24,A
40382,2494.583333,2010,7,25,A
40383,2508.333333,2010,7,26,A
40384,2614.166667,2010,7,27,A
40385,2587.291667,2010,7,28,A
40386,2608.333333,2010,7,29,A
40387,2605.625000,2010,7,30,A
40388,2537.173913,2010,7,31,A
40389,2523.125000,2010,8,1,A
40390,2505.208333,2010,8,2,A
40391,2520.625000,2010,8,3,A
40392,2473.958333,2010,8,4,A
40393,2512.291667,2010,8,5,A
40394,2498.125000,2010,8,6,A
40395,2471.666667,2010,8,7,A
40396,2455.000000,2010,8,8,A
40397,2452.708333,2010,8,9,A
40398,2464.166667,2010,8,10,A
40399,2475.416667,2010,8,11,A
40400,2449.583333,2010,8,12,A
40401,2484.583333,2010,8,13,A
40402,2370.625000,2010,8,14,A
40403,2196.458333,2010,8,15,A
40404,2088.125000,2010,8,16,A
40405,2101.041667,2010,8,17,A
40406,2412.500000,2010,8,18,A
40407,0.000000,2010,8,19,Missing
40408,0.000000,2010,8,20,Missing
40409,0.000000,2010,8,21,Missing
40410,0.000000,2010,8,22,Missing
40411,0.000000,2010,8,23,Missing
40412,2332.083333,2010,8,24,A
40413,2302.083333,2010,8,25,A
40414,2268.541667,2010,8,26,A
40415,2278.958333,2010,8,27,A
40416,2287.291667,2010,8,28,A
40417,2219.375000,2010,8,29,A
40418,2241.875000,2010,8,30,A
40419,2309.791667,2010,8,31,A
40420,2278.125000,2010,9,1,A
40421,2283.333333,2010,9,2,A
40422,2257.500000,2010,9,3,A
40423,2277.708333,2010,9,4,A
40424,2197.291667,2010,9,5,A
40425,2208.958333,2010,9,6,A
40426,2224.791667,2010,9,7,A
40427,2335.833333,2010,9,8,A
40428,2314.375000,2010,9,9,A
40429,2332.291667,2010,9,10,A
40430,2265.208333,2010,9,11,A
40431,2238.750000,2010,9,12,A
40432,2196.666667,2010,9,13,A
40433,2222.291667,2010,9,14,A
40434,2248.750000,2010,9,15,A
40435,2260.833333,2010,9,16,A
40436,2258.958333,2010,9,17,A
40437,2338.958333,2010,9,18,A
40438,2743.541667,2010,9,19,A
40439,3093.541667,2010,9,20,A
40440,2820.208333,2010,9,21,A
40441,2648.750000,2010,9,22,A
40442,2522.916667,2010,9,23,A
40443,2492.916667,2010,9,24,A
40444,2468.125000,2010,9,25,A
40445,2411.666667,2010,9,26,A
40446,2439.583333,2010,9,27,A
40447,2414.166667,2010,9,28,A
40448,2369.166667,2010,9,29,A
40449,2378.750000,2010,9,30,A
40450,2389.166667,2010,10,1,A
40451,2338.333333,2010,10,2,A
40452,2324.375000,2010,10,3,A
40453,2331.875000,2010,10,4,A
40454,2310.833333,2010,10,5,A
40455,2306.875000,2010,10,6,A
40456,2313.541667,2010,10,7,A
40457,2306.666667,2010,10,8,A
40458,2362.916667,2010,10,9,A
40459,2463.125000,2010,10,10,A
40460,2459.583333,2010,10,11,A
40461,2479.375000,2010,10,12,A
40462,2859.791667,2010,10,13,A
40463,2884.166667,2010,10,14,A
40464,2862.916667,2010,10,15,A
40465,2832.083333,2010,10,16,A
40466,2840.833333,2010,10,17,A
40467,2881.875000,2010,10,18,A
40468,2871.250000,2010,10,19,A
40469,2875.833333,2010,10,20,A
40470,2815.208333,2010,10,21,A
40471,2847.291667,2010,10,22,A
40472,3422.916667,2010,10,23,A
40473,4907.916667,2010,10,24,A
40474,5574.166667,2010,10,25,A
40475,6352.500000,2010,10,26,A
40476,6015.625000,2010,10,27,A
40477,5617.708333,2010,10,28,A
40478,5589.375000,2010,10,29,A
40479,5339.791667,2010,10,30,A
40480,5584.375000,2010,10,31,A
40481,5403.750000,2010,11,1,A
40482,5242.291667,2010,11,2,A
40483,4962.083333,2010,11,3,A
40484,4530.416667,2010,11,4,A
40485,4398.958333,2010,11,5,A
40486,4358.125000,2010,11,6,A
40487,4902.200000,2010,11,7,A
40488,5380.000000,2010,11,8,A
40489,4899.375000,2010,11,9,A
40490,6577.500000,2010,11,10,A
40491,6335.416667,2010,11,11,A
40492,5704.791667,2010,11,12,A
40493,5297.083333,2010,11,13,A
40494,5205.208333,2010,11,14,A
40495,5414.791667,2010,11,15,A
40496,6037.500000,2010,11,16,A
40497,5928.125000,2010,11,17,A
40498,8440.208333,2010,11,18,A
40499,8445.833333,2010,11,19,A
40500,6977.500000,2010,11,20,A
40501,6071.458333,2010,11,21,A
40502,5821.875000,2010,11,22,A
40503,6362.708333,2010,11,23,A
40504,5772.083333,2010,11,24,A
40505,5081.250000,2010,11,25,A
40506,4746.041667,2010,11,26,A
40507,5257.916667,2010,11,27,A
40508,5530.208333,2010,11,28,A
40509,4922.291667,2010,11,29,A
40510,5361.250000,2010,11,30,A
40511,12795.625000,2010,12,1,A
40512,13460.416667,2010,12,2,A
40513,11171.458333,2010,12,3,A
40514,8944.375000,2010,12,4,A
40515,7458.333333,2010,12,5,A
40516,6936.875000,2010,12,6,A
40517,6870.000000,2010,12,7,A
40518,6878.125000,2010,12,8,A
40519,7696.666667,2010,12,9,A
40520,10973.541667,2010,12,10,A
40521,11211.250000,2010,12,11,A
40522,16691.666667,2010,12,12,A
40523,18812.500000,2010,12,13,A
40524,20606.250000,2010,12,14,A
40525,17577.083333,2010,12,15,A
40526,14895.833333,2010,12,16,A
40527,15218.750000,2010,12,17,A
40528,14493.750000,2010,12,18,A
40529,13908.333333,2010,12,19,A
40530,13131.250000,2010,12,20,A
40531,12468.750000,2010,12,21,A
40532,11031.250000,2010,12,22,A
40533,9548.958333,2010,12,23,A
40534,7132.916667,2010,12,24,A
40535,6829.166667,2010,12,25,A
40536,6963.750000,2010,12,26,A
40537,7021.458333,2010,12,27,A
40538,10491.739130,2010,12,28,A
40539,19989.583333,2010,12,29,A
40540,14264.583333,2010,12,30,A
40541,11191.666667,2010,12,31,A
40542,9478.958333,2011,1,1,A
40543,8092.500000,2011,1,2,A
40544,6705.416667,2011,1,3,A
40545,6106.875000,2011,1,4,A
40546,5732.500000,2011,1,5,A
40547,5355.000000,2011,1,6,A
40548,5003.125000,2011,1,7,A
40549,5279.791667,2011,1,8,A
40550,5126.875000,2011,1,9,A
40551,4928.936170,2011,1,10,A
40552,4796.666667,2011,1,11,A
40553,4758.958333,2011,1,12,A
40554,6053.750000,2011,1,13,A
40555,10844.375000,2011,1,14,A
40556,10629.166667,2011,1,15,A
40557,24716.666667,2011,1,16,A
40558,37591.666667,2011,1,17,A
40559,20502.083333,2011,1,18,A
40560,17806.250000,2011,1,19,A
40561,16181.250000,2011,1,20,A
40562,15872.916667,2011,1,21,A
40563,15370.833333,2011,1,22,A
40564,14035.416667,2011,1,23,A
40565,12985.416667,2011,1,24,A
40566,12006.250000,2011,1,25,A
40567,10964.583333,2011,1,26,A
40568,9784.791667,2011,1,27,A
40569,8722.291667,2011,1,28,A
40570,7317.708333,2011,1,29,A
40571,6093.125000,2011,1,30,A
40572,5624.166667,2011,1,31,A
40573,5252.916667,2011,2,1,A
40574,4659.375000,2011,2,2,A
40575,4455.416667,2011,2,3,A
40576,4139.791667,2011,2,4,A
40577,3690.208333,2011,2,5,A
40578,3758.750000,2011,2,6,A
40579,3739.375000,2011,2,7,A
40580,3811.458333,2011,2,8,A
40581,3695.625000,2011,2,9,A
40582,3578.958333,2011,2,10,A
40583,3567.916667,2011,2,11,A
40584,3424.375000,2011,2,12,A
40585,3364.375000,2011,2,13,A
40586,3341.666667,2011,2,14,A
40587,4810.416667,2011,2,15,A
40588,5449.166667,2011,2,16,A
40589,4648.125000,2011,2,17,A
40590,4240.416667,2011,2,18,A
40591,3977.083333,2011,2,19,A
40592,3701.666667,2011,2,20,A
40593,3592.708333,2011,2,21,A
40594,3532.916667,2011,2,22,A
40595,3487.083333,2011,2,23,A
40596,3610.000000,2011,2,24,A
40597,3398.750000,2011,2,25,A
40598,3318.333333,2011,2,26,A
40599,3197.916667,2011,2,27,A
40600,3206.041667,2011,2,28,A
40601,4256.875000,2011,3,1,A
40602,4435.416667,2011,3,2,A
40603,4623.958333,2011,3,3,A
40604,4435.833333,2011,3,4,A
40605,5878.958333,2011,3,5,A
40606,5658.125000,2011,3,6,A
40607,5048.333333,2011,3,7,A
