;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 13:45:40 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14211499 KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14211499
;#            TS   parameter     Description
;#        117329       00060     Discharge, cubic feet per second
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;#     e  Value has been estimated.
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
;#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
;#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
;# 
;USGS 14211499_flow_KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR_23815128 
day_index,Q_cfs,Year,Month,Day,Quality
38546,0.514063,2005,7,15,A
38547,0.448646,2005,7,16,A
38548,0.460625,2005,7,17,A
38549,0.458229,2005,7,18,A
38550,0.389062,2005,7,19,A
38551,0.411146,2005,7,20,A
38552,0.368646,2005,7,21,A
38553,0.738333,2005,7,22,A
38554,0.396667,2005,7,23,A
38555,0.458021,2005,7,24,A
38556,0.344375,2005,7,25,A
38557,0.348438,2005,7,26,A
38558,0.328333,2005,7,27,A
38559,0.271354,2005,7,28,A
38560,0.255000,2005,7,29,A
38561,0.241250,2005,7,30,A
38562,0.280625,2005,7,31,A
38563,0.251250,2005,8,1,A
38564,0.264583,2005,8,2,A
38565,0.342500,2005,8,3,A
38566,0.341667,2005,8,4,A
38567,0.247292,2005,8,5,A
38568,0.244167,2005,8,6,A
38569,0.282812,2005,8,7,A
38570,0.446875,2005,8,8,A
38571,0.251458,2005,8,9,A
38572,0.217708,2005,8,10,A
38573,0.230104,2005,8,11,A
38574,0.215000,2005,8,12,A
38575,0.246562,2005,8,13,A
38576,0.243229,2005,8,14,A
38577,0.231667,2005,8,15,A
38578,0.230729,2005,8,16,A
38579,0.230000,2005,8,17,A
38580,0.272917,2005,8,18,A
38581,0.251667,2005,8,19,A
38582,0.301875,2005,8,20,A
38583,0.230208,2005,8,21,A
38584,0.260729,2005,8,22,A
38585,0.336354,2005,8,23,A
38586,0.226042,2005,8,24,A
38587,0.194375,2005,8,25,A
38588,0.203125,2005,8,26,A
38589,0.231042,2005,8,27,A
38590,0.193750,2005,8,28,A
38591,1.133438,2005,8,29,A
38592,0.707708,2005,8,30,A
38593,0.356458,2005,8,31,A
38594,0.276146,2005,9,1,A
38595,0.239063,2005,9,2,A
38596,0.310417,2005,9,3,A
38597,0.194479,2005,9,4,A
38598,0.136667,2005,9,5,A
38599,0.170417,2005,9,6,A
38600,0.181875,2005,9,7,A
38601,0.163229,2005,9,8,A
38602,0.301250,2005,9,9,A
38603,0.281354,2005,9,10,A
38604,0.128854,2005,9,11,A
38605,0.061458,2005,9,12,A
38606,0.162500,2005,9,13,A
38607,0.182083,2005,9,14,A
38608,0.248229,2005,9,15,A
38609,0.242396,2005,9,16,A
38610,0.131667,2005,9,17,A
38611,0.079583,2005,9,18,A
38612,0.069792,2005,9,19,A
38613,0.120417,2005,9,20,A
38614,0.152604,2005,9,21,A
38615,0.195521,2005,9,22,A
38616,0.221562,2005,9,23,A
38617,0.221771,2005,9,24,A
38618,0.203333,2005,9,25,A
38619,0.104896,2005,9,26,A
38620,0.186562,2005,9,27,A
38621,0.263542,2005,9,28,A
38622,0.235000,2005,9,29,A
38623,7.015521,2005,9,30,A
38624,3.198958,2005,10,1,A
38625,1.897917,2005,10,2,A
38626,1.170938,2005,10,3,A
38627,0.676563,2005,10,4,A
38628,0.427500,2005,10,5,A
38629,0.370729,2005,10,6,A
38630,0.553750,2005,10,7,A
38631,0.479375,2005,10,8,A
38632,0.621875,2005,10,9,A
38633,0.349583,2005,10,10,A
38634,0.285312,2005,10,11,A
38635,0.279167,2005,10,12,A
38636,0.631458,2005,10,13,A
38637,0.416979,2005,10,14,A
38638,0.628750,2005,10,15,A
38639,1.118229,2005,10,16,A
38640,0.596042,2005,10,17,A
38641,0.419375,2005,10,18,A
38642,0.670208,2005,10,19,A
38643,0.590521,2005,10,20,A
38644,0.437812,2005,10,21,A
38645,0.354167,2005,10,22,A
38646,0.324583,2005,10,23,A
38647,0.278333,2005,10,24,A
38648,0.331771,2005,10,25,A
38649,0.694792,2005,10,26,A
38650,0.389271,2005,10,27,A
38651,3.127708,2005,10,28,A
38652,1.134583,2005,10,29,A
38653,0.751200,2005,10,30,A
38654,10.353125,2005,10,31,A
38655,34.222917,2005,11,1,A
38656,5.842708,2005,11,2,A
38657,5.761458,2005,11,3,A
38658,8.484375,2005,11,4,A
38659,12.918750,2005,11,5,A
38660,7.968750,2005,11,6,A
38661,5.376042,2005,11,7,A
38662,3.815625,2005,11,8,A
38663,2.883333,2005,11,9,A
38664,4.551042,2005,11,10,A
38665,7.959375,2005,11,11,A
38666,13.678125,2005,11,12,A
38667,17.402083,2005,11,13,A
38668,7.403125,2005,11,14,A
38669,4.881250,2005,11,15,A
38670,3.501042,2005,11,16,A
38671,2.600000,2005,11,17,A
38672,2.251042,2005,11,18,A
38673,1.881250,2005,11,19,A
38674,1.631250,2005,11,20,A
38675,1.460417,2005,11,21,A
38676,1.291667,2005,11,22,A
38677,1.248958,2005,11,23,A
38678,1.168958,2005,11,24,A
38679,12.151042,2005,11,25,A
38680,8.112500,2005,11,26,A
38681,4.995833,2005,11,27,A
38682,4.359375,2005,11,28,A
38683,9.428125,2005,11,29,A
38684,7.066667,2005,11,30,A
38685,18.986458,2005,12,1,A
38686,57.354167,2005,12,2,A
38687,37.041667,2005,12,3,A
38688,12.327083,2005,12,4,A
38689,8.098958,2005,12,5,A
38690,6.161458,2005,12,6,A
38691,4.863542,2005,12,7,A
38692,3.707292,2005,12,8,A
38693,3.017708,2005,12,9,A
38694,2.569792,2005,12,10,A
38695,2.342708,2005,12,11,A
38696,2.144792,2005,12,12,A
38697,1.836458,2005,12,13,A
38698,1.734375,2005,12,14,A
38699,1.569792,2005,12,15,A
38700,1.396875,2005,12,16,A
38701,1.123333,2005,12,17,A
38702,1.040000,2005,12,18,A
38703,3.476042,2005,12,19,A
38704,13.270833,2005,12,20,A
38705,41.135417,2005,12,21,A
38706,88.947917,2005,12,22,A
38707,31.927083,2005,12,23,A
38708,14.500000,2005,12,24,A
38709,10.715625,2005,12,25,A
38710,13.197917,2005,12,26,A
38711,43.187500,2005,12,27,A
38712,108.750000,2005,12,28,A
38713,50.479167,2005,12,29,A
38714,165.031250,2005,12,30,A
38715,93.125000,2005,12,31,A
38716,37.666667,2006,1,1,A
38717,35.104167,2006,1,2,A
38718,26.364583,2006,1,3,A
38719,21.854167,2006,1,4,A
38720,13.802083,2006,1,5,A
38721,47.000000,2006,1,6,A
38722,43.885417,2006,1,7,A
38723,24.718750,2006,1,8,A
38724,32.812500,2006,1,9,A
38725,128.937500,2006,1,10,A
38726,104.541667,2006,1,11,A
38727,52.489583,2006,1,12,A
38728,64.250000,2006,1,13,A
38729,46.427083,2006,1,14,A
38730,24.656250,2006,1,15,A
38731,29.125000,2006,1,16,A
38732,104.302083,2006,1,17,A
38733,52.427083,2006,1,18,A
38734,26.385417,2006,1,19,A
38735,39.104167,2006,1,20,A
38736,21.177083,2006,1,21,A
38737,14.989583,2006,1,22,A
38738,11.875000,2006,1,23,A
38739,9.984375,2006,1,24,A
38740,9.791667,2006,1,25,A
38741,10.136458,2006,1,26,A
38742,13.760417,2006,1,27,A
38743,37.312500,2006,1,28,A
38744,48.250000,2006,1,29,A
38745,84.822917,2006,1,30,A
38746,56.906250,2006,1,31,A
38747,42.666667,2006,2,1,A
38748,58.989583,2006,2,2,A
38749,31.479167,2006,2,3,A
38750,51.375000,2006,2,4,A
38751,23.604167,2006,2,5,A
38752,15.333333,2006,2,6,A
38753,11.479167,2006,2,7,A
38754,9.335417,2006,2,8,A
38755,7.802083,2006,2,9,A
38756,6.478125,2006,2,10,A
38757,5.561458,2006,2,11,A
38758,4.940625,2006,2,12,A
38759,5.061458,2006,2,13,A
38760,4.928125,2006,2,14,A
38761,4.372917,2006,2,15,A
38762,3.944792,2006,2,16,A
38763,3.435417,2006,2,17,A
38764,3.117708,2006,2,18,A
38765,2.972917,2006,2,19,A
38766,2.804167,2006,2,20,A
38767,3.059375,2006,2,21,A
38768,3.015625,2006,2,22,A
38769,3.505208,2006,2,23,A
38770,3.777083,2006,2,24,A
38771,3.094792,2006,2,25,A
38772,3.028125,2006,2,26,A
38773,3.613542,2006,2,27,A
38774,22.234375,2006,2,28,A
38775,14.927083,2006,3,1,A
38776,9.256250,2006,3,2,A
38777,7.252083,2006,3,3,A
38778,5.929167,2006,3,4,A
38779,7.813542,2006,3,5,A
38780,5.996875,2006,3,6,A
38781,6.691667,2006,3,7,A
38782,13.273958,2006,3,8,A
38783,31.864583,2006,3,9,A
38784,26.739583,2006,3,10,A
38785,15.635417,2006,3,11,A
38786,14.218750,2006,3,12,A
38787,10.703125,2006,3,13,A
38788,8.926042,2006,3,14,A
38789,7.510417,2006,3,15,A
38790,8.697917,2006,3,16,A
38791,8.038542,2006,3,17,A
38792,8.071875,2006,3,18,A
38793,6.670833,2006,3,19,A
38794,5.908333,2006,3,20,A
38795,5.737500,2006,3,21,A
38796,4.972917,2006,3,22,A
38797,4.520833,2006,3,23,A
38798,6.138542,2006,3,24,A
38799,6.160417,2006,3,25,A
38800,5.160417,2006,3,26,A
38801,4.813542,2006,3,27,A
38802,4.270833,2006,3,28,A
38803,4.036458,2006,3,29,A
38804,3.830208,2006,3,30,A
38805,4.378125,2006,3,31,A
38806,8.843750,2006,4,1,A
38807,5.778261,2006,4,2,A
38808,5.487500,2006,4,3,A
38809,4.771875,2006,4,4,A
38810,5.423958,2006,4,5,A
38811,4.620833,2006,4,6,A
38812,4.129167,2006,4,7,A
38813,7.538542,2006,4,8,A
38814,5.763542,2006,4,9,A
38815,28.151042,2006,4,10,A
38816,13.093750,2006,4,11,A
38817,9.354167,2006,4,12,A
38818,7.172917,2006,4,13,A
38819,15.788542,2006,4,14,A
38820,37.479167,2006,4,15,A
38821,20.958333,2006,4,16,A
38822,13.552083,2006,4,17,A
38823,10.239583,2006,4,18,A
38824,8.134375,2006,4,19,A
38825,6.604167,2006,4,20,A
38826,6.072917,2006,4,21,A
38827,4.864583,2006,4,22,A
38828,4.032292,2006,4,23,A
38829,3.460417,2006,4,24,A
38830,3.092708,2006,4,25,A
38831,2.722917,2006,4,26,A
38832,2.483333,2006,4,27,A
38833,2.276042,2006,4,28,A
38834,2.989583,2006,4,29,A
38835,2.632292,2006,4,30,A
38836,2.216667,2006,5,1,A
38837,1.886458,2006,5,2,A
38838,1.665625,2006,5,3,A
38839,1.509375,2006,5,4,A
38840,1.442708,2006,5,5,A
38841,1.338542,2006,5,6,A
38842,2.344792,2006,5,7,A
38843,2.195833,2006,5,8,A
38844,1.531250,2006,5,9,A
38845,1.317708,2006,5,10,A
38846,1.237500,2006,5,11,A
38847,1.128125,2006,5,12,A
38848,1.062917,2006,5,13,A
38849,1.054375,2006,5,14,A
38850,0.915104,2006,5,15,A
38851,0.835833,2006,5,16,A
38852,0.782083,2006,5,17,A
38853,0.803437,2006,5,18,A
38854,0.774479,2006,5,19,A
38855,0.886146,2006,5,20,A
38856,0.720208,2006,5,21,A
38857,1.993750,2006,5,22,A
38858,1.820833,2006,5,23,A
38859,4.179167,2006,5,24,A
38860,3.190625,2006,5,25,A
38861,3.336458,2006,5,26,A
38862,4.043750,2006,5,27,A
38863,5.098958,2006,5,28,A
38864,2.575000,2006,5,29,A
38865,1.875000,2006,5,30,A
38866,1.548958,2006,5,31,A
38867,2.296875,2006,6,1,A
38868,3.956250,2006,6,2,A
38869,2.340625,2006,6,3,A
38870,2.685417,2006,6,4,A
38871,2.012500,2006,6,5,A
38872,1.675000,2006,6,6,A
38873,1.472917,2006,6,7,A
38874,1.409375,2006,6,8,A
38875,1.362500,2006,6,9,A
38876,1.185000,2006,6,10,A
38877,0.954583,2006,6,11,A
38878,1.297917,2006,6,12,A
38879,1.159375,2006,6,13,A
38880,1.027292,2006,6,14,A
38881,0.898021,2006,6,15,A
38882,1.065937,2006,6,16,A
38883,0.854375,2006,6,17,A
38884,0.820729,2006,6,18,A
38885,0.770208,2006,6,19,A
38886,0.785625,2006,6,20,A
38887,0.710938,2006,6,21,A
38888,0.563021,2006,6,22,A
38889,0.631354,2006,6,23,A
38890,0.573125,2006,6,24,A
38891,0.491250,2006,6,25,A
38892,0.516563,2006,6,26,A
38893,0.443229,2006,6,27,A
38894,0.413854,2006,6,28,A
38895,0.445937,2006,6,29,A
38896,0.476042,2006,6,30,A
38897,0.429167,2006,7,1,A
38898,0.406250,2006,7,2,A
38899,0.423053,2006,7,3,A
38900,0.595312,2006,7,4,A
38901,0.606563,2006,7,5,A
38902,0.520208,2006,7,6,A
38903,0.483750,2006,7,7,A
38904,0.440521,2006,7,8,A
38905,0.376354,2006,7,9,A
38906,0.338958,2006,7,10,A
38907,0.360417,2006,7,11,A
38908,0.755937,2006,7,12,A
38909,0.677708,2006,7,13,A
38910,0.465833,2006,7,14,A
38911,0.507188,2006,7,15,A
38912,0.374062,2006,7,16,A
38913,0.301979,2006,7,17,A
38914,0.300937,2006,7,18,A
38915,0.382812,2006,7,19,A
38916,0.288438,2006,7,20,A
38917,0.416042,2006,7,21,A
38918,0.252917,2006,7,22,A
38919,0.318437,2006,7,23,A
38920,0.237917,2006,7,24,A
38921,0.221146,2006,7,25,A
38922,0.222292,2006,7,26,A
38923,0.253646,2006,7,27,A
38924,0.247917,2006,7,28,A
38925,0.212604,2006,7,29,A
38926,0.196979,2006,7,30,A
38927,0.247396,2006,7,31,A
38928,0.245312,2006,8,1,A
38929,0.226562,2006,8,2,A
38930,0.235208,2006,8,3,A
38931,0.227292,2006,8,4,A
38932,0.263437,2006,8,5,A
38933,0.202083,2006,8,6,A
38934,0.177083,2006,8,7,A
38935,0.302188,2006,8,8,A
38936,0.239583,2006,8,9,A
38937,0.246562,2006,8,10,A
38938,0.229167,2006,8,11,A
38939,0.216146,2006,8,12,A
38940,0.213854,2006,8,13,A
38941,0.239167,2006,8,14,A
38942,0.199687,2006,8,15,A
38943,0.171354,2006,8,16,A
38944,0.218229,2006,8,17,A
38945,0.248021,2006,8,18,A
38946,0.176250,2006,8,19,A
38947,0.164479,2006,8,20,A
38948,0.223229,2006,8,21,A
38949,0.255937,2006,8,22,A
38950,0.271458,2006,8,23,A
38951,0.254896,2006,8,24,A
38952,0.292917,2006,8,25,A
38953,0.206042,2006,8,26,A
38954,0.198750,2006,8,27,A
38955,0.200625,2006,8,28,A
38956,0.221458,2006,8,29,A
38957,0.336979,2006,8,30,A
38958,0.134375,2006,8,31,A
38959,0.116771,2006,9,1,A
38960,0.128438,2006,9,2,A
38961,0.094167,2006,9,3,A
38962,0.136562,2006,9,4,A
38963,0.121458,2006,9,5,A
38964,0.159375,2006,9,6,A
38965,0.194271,2006,9,7,A
38966,0.193125,2006,9,8,A
38967,0.270208,2006,9,9,A
38968,0.181250,2006,9,10,A
38969,0.147083,2006,9,11,A
38970,0.177083,2006,9,12,A
38971,0.329479,2006,9,13,A
38972,3.585579,2006,9,14,A
38973,1.857604,2006,9,15,A
38974,0.371458,2006,9,16,A
38975,0.207500,2006,9,17,A
38976,1.338542,2006,9,18,A
38977,0.979271,2006,9,19,A
38978,0.872188,2006,9,20,A
38979,0.902604,2006,9,21,A
38980,0.329583,2006,9,22,A
38981,0.246667,2006,9,23,A
38982,0.220521,2006,9,24,A
38983,0.223229,2006,9,25,A
38984,0.155937,2006,9,26,A
38985,0.161979,2006,9,27,A
38986,0.233646,2006,9,28,A
38987,0.296979,2006,9,29,A
38988,0.297292,2006,9,30,A
38989,0.316042,2006,10,1,A
38990,0.268958,2006,10,2,A
38991,0.193646,2006,10,3,A
38992,0.199687,2006,10,4,A
38993,0.164479,2006,10,5,A
38994,0.163125,2006,10,6,A
38995,0.115729,2006,10,7,A
38996,0.086250,2006,10,8,A
38997,0.115208,2006,10,9,A
38998,0.140313,2006,10,10,A
38999,0.171250,2006,10,11,A
39000,0.158854,2006,10,12,A
39001,0.233646,2006,10,13,A
39002,0.288750,2006,10,14,A
39003,1.891771,2006,10,15,A
39004,3.430208,2006,10,16,A
39005,0.992292,2006,10,17,A
39006,0.488854,2006,10,18,A
39007,3.658646,2006,10,19,A
39008,1.092812,2006,10,20,A
39009,0.533125,2006,10,21,A
39010,0.371042,2006,10,22,A
39011,0.282292,2006,10,23,A
39012,0.457917,2006,10,24,A
39013,0.393229,2006,10,25,A
39014,0.255000,2006,10,26,A
39015,0.202188,2006,10,27,A
39016,0.193125,2006,10,28,A
39017,0.288000,2006,10,29,A
39018,0.203750,2006,10,30,A
39019,0.176250,2006,10,31,A
39020,0.178437,2006,11,1,A
39021,5.672292,2006,11,2,A
39022,6.317708,2006,11,3,A
39023,10.231250,2006,11,4,A
39024,13.423958,2006,11,5,A
39025,34.659375,2006,11,6,A
39026,97.062500,2006,11,7,A
39027,34.239583,2006,11,8,A
39028,19.270833,2006,11,9,A
39029,43.736458,2006,11,10,A
39030,41.666667,2006,11,11,A
39031,25.770833,2006,11,12,A
39032,36.666667,2006,11,13,A
39033,19.135417,2006,11,14,A
39034,19.010417,2006,11,15,A
39035,20.864583,2006,11,16,A
39036,9.561458,2006,11,17,A
39037,6.672917,2006,11,18,A
39038,14.666667,2006,11,19,A
39039,14.458333,2006,11,20,A
39040,16.427083,2006,11,21,A
39041,49.593750,2006,11,22,A
39042,62.812500,2006,11,23,A
39043,57.958333,2006,11,24,A
39044,22.135417,2006,11,25,A
39045,42.260417,2006,11,26,A
39046,19.593750,2006,11,27,A
39047,12.479167,2006,11,28,A
39048,8.689583,2006,11,29,A
39049,16.444792,2006,11,30,A
39050,10.910417,2006,12,1,A
39051,8.386458,2006,12,2,A
39052,6.677083,2006,12,3,A
39053,5.642708,2006,12,4,A
39054,4.798958,2006,12,5,A
39055,4.191667,2006,12,6,A
39056,3.820833,2006,12,7,A
39057,3.542708,2006,12,8,A
39058,5.581250,2006,12,9,A
39059,4.284375,2006,12,10,A
39060,24.534375,2006,12,11,A
39061,42.343750,2006,12,12,A
39062,62.489583,2006,12,13,A
39063,129.677083,2006,12,14,A
39064,74.302083,2006,12,15,A
39065,27.135417,2006,12,16,A
39066,13.812500,2006,12,17,A
39067,9.106250,2006,12,18,A
39068,7.158333,2006,12,19,A
39069,6.094792,2006,12,20,A
39070,18.775000,2006,12,21,A
39071,14.906250,2006,12,22,A
39072,37.697917,2006,12,23,A
39073,35.843750,2006,12,24,A
39074,87.833333,2006,12,25,A
39075,75.729167,2006,12,26,A
39076,40.104167,2006,12,27,A
39077,17.135417,2006,12,28,A
39078,11.046875,2006,12,29,A
39079,7.930208,2006,12,30,A
39080,6.198958,2006,12,31,A
39081,5.982292,2007,1,1,A
39082,25.710417,2007,1,2,A
39083,134.968750,2007,1,3,A
39084,60.572917,2007,1,4,A
39085,25.114583,2007,1,5,A
39086,37.270833,2007,1,6,A
39087,25.177083,2007,1,7,A
39088,18.385417,2007,1,8,A
39089,16.593750,2007,1,9,A
39090,19.250000,2007,1,10,A
39091,11.385417,2007,1,11,A
39092,8.008333,2007,1,12,A
39093,6.323958,2007,1,13,A
39094,5.322917,2007,1,14,A
39095,4.427083,2007,1,15,A
39096,4.222917,2007,1,16,A
39097,3.906250,2007,1,17,A
39098,3.989583,2007,1,18,A
39099,5.257292,2007,1,19,A
39100,7.212500,2007,1,20,A
39101,5.648958,2007,1,21,A
39102,5.213542,2007,1,22,A
39103,4.553125,2007,1,23,A
39104,4.220833,2007,1,24,A
39105,3.741667,2007,1,25,A
39106,3.513542,2007,1,26,A
39107,3.122917,2007,1,27,A
39108,2.895833,2007,1,28,A
39109,2.719792,2007,1,29,A
39110,2.696875,2007,1,30,A
39111,2.514583,2007,1,31,A
39112,2.376042,2007,2,1,A
39113,2.260417,2007,2,2,A
39114,2.180208,2007,2,3,A
39115,2.205208,2007,2,4,A
39116,2.152083,2007,2,5,A
39117,2.050000,2007,2,6,A
39118,2.081250,2007,2,7,A
39119,2.464583,2007,2,8,A
39120,5.194792,2007,2,9,A
39121,3.579167,2007,2,10,A
39122,9.896875,2007,2,11,A
39123,5.952083,2007,2,12,A
39124,4.887500,2007,2,13,A
39125,5.241667,2007,2,14,A
39126,38.122917,2007,2,15,A
39127,35.583333,2007,2,16,A
39128,17.447917,2007,2,17,A
39129,11.244792,2007,2,18,A
39130,8.130208,2007,2,19,A
39131,25.401042,2007,2,20,A
39132,14.906250,2007,2,21,A
39133,17.812500,2007,2,22,A
39134,10.872917,2007,2,23,A
39135,48.686458,2007,2,24,A
39136,41.666667,2007,2,25,A
39137,23.437500,2007,2,26,A
39138,17.177083,2007,2,27,A
39139,13.166667,2007,2,28,A
39140,10.083333,2007,3,1,A
39141,33.120833,2007,3,2,A
39142,58.552083,2007,3,3,A
39143,19.843750,2007,3,4,A
39144,11.702083,2007,3,5,A
39145,8.360417,2007,3,6,A
39146,9.537500,2007,3,7,A
39147,8.168750,2007,3,8,A
39148,7.281250,2007,3,9,A
39149,7.505208,2007,3,10,A
39150,6.413043,2007,3,11,A
39151,11.646875,2007,3,12,A
39152,8.590625,2007,3,13,A
39153,6.483333,2007,3,14,A
39154,5.631250,2007,3,15,A
39155,4.848958,2007,3,16,A
39156,4.298958,2007,3,17,A
39157,3.826042,2007,3,18,A
39158,5.987500,2007,3,19,A
39159,7.285417,2007,3,20,A
39160,4.653125,2007,3,21,A
39161,4.187500,2007,3,22,A
39162,4.700000,2007,3,23,A
39163,13.964583,2007,3,24,A
39164,75.677083,2007,3,25,A
39165,22.302083,2007,3,26,A
39166,13.427083,2007,3,27,A
39167,8.666667,2007,3,28,A
39168,6.754167,2007,3,29,A
39169,5.679167,2007,3,30,A
39170,7.069792,2007,3,31,A
39171,5.979167,2007,4,1,A
39172,4.651042,2007,4,2,A
39173,4.154167,2007,4,3,A
39174,3.672917,2007,4,4,A
39175,3.208333,2007,4,5,A
39176,2.988542,2007,4,6,A
39177,4.717708,2007,4,7,A
39178,4.437500,2007,4,8,A
39179,8.583333,2007,4,9,A
39180,5.908333,2007,4,10,A
39181,4.918750,2007,4,11,A
39182,4.430208,2007,4,12,A
39183,4.253125,2007,4,13,A
39184,5.400000,2007,4,14,A
39185,4.165625,2007,4,15,A
39186,3.962500,2007,4,16,A
39187,6.111458,2007,4,17,A
39188,7.716667,2007,4,18,A
39189,7.308333,2007,4,19,A
39190,5.166667,2007,4,20,A
39191,6.263542,2007,4,21,A
39192,6.022917,2007,4,22,A
39193,4.466667,2007,4,23,A
39194,3.916667,2007,4,24,A
39195,3.533333,2007,4,25,A
39196,3.131250,2007,4,26,A
39197,2.805208,2007,4,27,A
39198,2.520833,2007,4,28,A
39199,2.182292,2007,4,29,A
39200,1.872917,2007,4,30,A
39201,1.718750,2007,5,1,A
39202,4.682292,2007,5,2,A
39203,3.734375,2007,5,3,A
39204,2.967708,2007,5,4,A
39205,2.398958,2007,5,5,A
39206,2.070833,2007,5,6,A
39207,1.996875,2007,5,7,A
39208,1.787500,2007,5,8,A
39209,1.529167,2007,5,9,A
39210,1.376042,2007,5,10,A
39211,1.292708,2007,5,11,A
39212,1.325000,2007,5,12,A
39213,1.897917,2007,5,13,A
39214,1.188542,2007,5,14,A
39215,1.058333,2007,5,15,A
39216,0.975208,2007,5,16,A
39217,0.970312,2007,5,17,A
39218,0.932187,2007,5,18,A
39219,0.858333,2007,5,19,A
39220,1.212292,2007,5,20,A
39221,1.528125,2007,5,21,A
39222,1.072187,2007,5,22,A
39223,0.917500,2007,5,23,A
39224,0.943542,2007,5,24,A
39225,0.814271,2007,5,25,A
39226,0.824583,2007,5,26,A
39227,0.622187,2007,5,27,A
39228,0.631458,2007,5,28,A
39229,0.616667,2007,5,29,A
39230,0.559271,2007,5,30,A
39231,0.610521,2007,5,31,A
39232,0.622813,2007,6,1,A
39233,0.611146,2007,6,2,A
39234,0.563437,2007,6,3,A
39235,0.492604,2007,6,4,A
39236,2.065417,2007,6,5,A
39237,0.777812,2007,6,6,A
39238,0.528750,2007,6,7,A
39239,0.490000,2007,6,8,A
39240,1.342604,2007,6,9,A
39241,0.980208,2007,6,10,A
39242,0.660104,2007,6,11,A
39243,0.561563,2007,6,12,A
39244,0.525729,2007,6,13,A
39245,0.553125,2007,6,14,A
39246,0.556771,2007,6,15,A
39247,0.640729,2007,6,16,A
39248,0.451354,2007,6,17,A
39249,0.402083,2007,6,18,A
39250,0.444792,2007,6,19,A
39251,0.481250,2007,6,20,A
39252,0.406146,2007,6,21,A
39253,0.441146,2007,6,22,A
39254,0.467396,2007,6,23,A
39255,0.426250,2007,6,24,A
39256,0.360000,2007,6,25,A
39257,0.336667,2007,6,26,A
39258,0.389896,2007,6,27,A
39259,0.548333,2007,6,28,A
39260,0.622292,2007,6,29,A
39261,0.454167,2007,6,30,A
39262,0.398021,2007,7,1,A
39263,0.327396,2007,7,2,A
39264,0.273958,2007,7,3,A
39265,0.275625,2007,7,4,A
39266,0.269583,2007,7,5,A
39267,0.220833,2007,7,6,A
39268,0.196042,2007,7,7,A
39269,0.220729,2007,7,8,A
39270,0.219688,2007,7,9,A
39271,0.273229,2007,7,10,A
39272,0.170417,2007,7,11,A
39273,0.197188,2007,7,12,A
39274,0.215938,2007,7,13,A
39275,0.248750,2007,7,14,A
39276,0.272396,2007,7,15,A
39277,0.185938,2007,7,16,A
39278,0.366250,2007,7,17,A
39279,0.631979,2007,7,18,A
39280,0.436979,2007,7,19,A
39281,0.292812,2007,7,20,A
39282,0.273125,2007,7,21,A
39283,0.201667,2007,7,22,A
39284,0.259062,2007,7,23,A
39285,0.238646,2007,7,24,A
39286,0.218854,2007,7,25,A
39287,0.242812,2007,7,26,A
39288,0.230104,2007,7,27,A
39289,0.224375,2007,7,28,A
39290,0.268125,2007,7,29,A
39291,0.251771,2007,7,30,A
39292,0.181250,2007,7,31,A
39293,0.179583,2007,8,1,A
39294,0.157292,2007,8,2,A
39295,0.173958,2007,8,3,A
39296,0.251250,2007,8,4,A
39297,0.191250,2007,8,5,A
39298,0.225521,2007,8,6,A
39299,0.230417,2007,8,7,A
39300,0.141250,2007,8,8,A
39301,0.148229,2007,8,9,A
39302,0.174063,2007,8,10,A
39303,0.229792,2007,8,11,A
39304,0.274375,2007,8,12,A
39305,0.338854,2007,8,13,A
39306,0.330000,2007,8,14,A
39307,0.234687,2007,8,15,A
39308,0.229479,2007,8,16,A
39309,0.230208,2007,8,17,A
39310,0.221458,2007,8,18,A
39311,0.849271,2007,8,19,A
39312,0.653750,2007,8,20,A
39313,0.420521,2007,8,21,A
39314,0.279063,2007,8,22,A
39315,0.299583,2007,8,23,A
39316,0.308333,2007,8,24,A
39317,0.261250,2007,8,25,A
39318,0.194583,2007,8,26,A
39319,0.244479,2007,8,27,A
39320,0.249063,2007,8,28,A
39321,0.212187,2007,8,29,A
39322,0.228125,2007,8,30,A
39323,0.245104,2007,8,31,A
39324,0.200000,2007,9,1,A
39325,0.216667,2007,9,2,A
39326,0.196354,2007,9,3,A
39327,1.648125,2007,9,4,A
