;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 15:14:53 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14187200 SOUTH SANTIAM RIVER NEAR FOSTER, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14187200
;#            TS   parameter     Description
;#        117129       00010     Temperature, water, degrees Celsius
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;# 
;USGS 14187200_temp_SOUTH SANTIAM RIVER NEAR FOSTER, OR_23785717 
day_index,temp_C,Year,Month,Day,Quality
40109,11.277976,2009,10,25,A
40110,11.060927,2009,10,26,A
40111,10.474667,2009,10,27,A
40112,10.479630,2009,10,28,A
40113,10.608475,2009,10,29,A
40114,10.556250,2009,10,30,A
40115,10.701685,2009,10,31,A
40116,10.346746,2009,11,1,A
40117,10.015663,2009,11,2,A
40118,9.853846,2009,11,3,A
40119,9.827500,2009,11,4,A
40120,10.112418,2009,11,5,A
40121,9.782635,2009,11,6,A
40122,9.673653,2009,11,7,A
40123,9.480000,2009,11,8,A
40124,9.196364,2009,11,9,A
40125,9.280000,2009,11,10,A
40126,9.101648,2009,11,11,A
40127,8.585207,2009,11,12,A
40128,8.255000,2009,11,13,A
40129,8.161017,2009,11,14,A
40130,8.210241,2009,11,15,A
40131,8.236029,2009,11,16,A
40132,8.327273,2009,11,17,A
40133,8.523256,2009,11,18,A
40134,8.902614,2009,11,19,A
40135,8.836257,2009,11,20,A
40136,8.751471,2009,11,21,A
40137,8.454545,2009,11,22,A
40138,8.474576,2009,11,23,A
40139,8.739264,2009,11,24,A
40140,8.637059,2009,11,25,A
40141,8.762295,2009,11,26,A
40142,8.669942,2009,11,27,A
40143,8.335028,2009,11,28,A
40144,8.139548,2009,11,29,A
40145,8.117514,2009,11,30,A
40146,8.056604,2009,12,1,A
40147,7.781410,2009,12,2,A
40148,7.389634,2009,12,3,A
40149,7.162500,2009,12,4,A
40150,6.829586,2009,12,5,A
40151,6.416234,2009,12,6,A
40152,5.754225,2009,12,7,A
40153,5.427049,2009,12,8,A
40154,5.271654,2009,12,9,A
40155,4.955208,2009,12,10,A
40156,4.587500,2009,12,11,A
40157,4.650000,2009,12,12,A
40158,4.904167,2009,12,13,A
40159,5.140625,2009,12,14,A
40160,5.395876,2009,12,15,A
40161,6.034375,2009,12,16,A
40162,6.379167,2009,12,17,A
40163,6.721387,2009,12,18,A
40164,7.122989,2009,12,19,A
40165,7.259322,2009,12,20,A
40166,7.081053,2009,12,21,A
40167,6.523952,2009,12,22,A
40168,6.003529,2009,12,23,A
40169,5.799429,2009,12,24,A
40170,5.661728,2009,12,25,A
40171,5.411180,2009,12,26,A
40172,5.456970,2009,12,27,A
40173,5.487179,2009,12,28,A
40174,5.203356,2009,12,29,A
40175,5.353659,2009,12,30,A
40176,5.583436,2009,12,31,A
40177,6.570186,2010,1,1,A
40178,6.436571,2010,1,2,A
40179,6.419653,2010,1,3,A
40180,6.686047,2010,1,4,A
40181,6.940000,2010,1,5,A
40182,7.321656,2010,1,6,A
40183,6.898795,2010,1,7,A
40184,6.810588,2010,1,8,A
40185,7.138182,2010,1,9,A
40186,6.967470,2010,1,10,A
40187,7.105917,2010,1,11,A
40188,7.248780,2010,1,12,A
40189,7.297727,2010,1,13,A
40190,7.117160,2010,1,14,A
40191,7.167262,2010,1,15,A
40192,7.477841,2010,1,16,A
40193,7.651462,2010,1,17,A
40194,7.322963,2010,1,18,A
40195,7.363846,2010,1,19,A
40196,7.105109,2010,1,20,A
40197,7.009286,2010,1,21,A
40198,6.893605,2010,1,22,A
40199,6.698266,2010,1,23,A
40200,6.669565,2010,1,24,A
40201,7.012222,2010,1,25,A
40202,7.014857,2010,1,26,A
40203,6.381203,2010,1,27,A
40204,6.434911,2010,1,28,A
40205,6.865882,2010,1,29,A
40206,7.047879,2010,1,30,A
40207,7.074834,2010,1,31,A
40208,6.945806,2010,2,1,A
40209,6.957419,2010,2,2,A
40210,7.030818,2010,2,3,A
40211,7.068590,2010,2,4,A
40212,7.158553,2010,2,5,A
40213,7.140789,2010,2,6,A
40214,7.286335,2010,2,7,A
40215,6.859477,2010,2,8,A
40216,6.932450,2010,2,9,A
40217,6.540645,2010,2,10,A
40218,7.198540,2010,2,11,A
40219,7.486826,2010,2,12,A
40220,7.524390,2010,2,13,A
40221,7.778363,2010,2,14,A
40222,7.430000,2010,2,15,A
40223,8.177246,2010,2,16,A
40224,7.711905,2010,2,17,A
40225,7.354268,2010,2,18,A
40226,7.197159,2010,2,19,A
40227,7.006452,2010,2,20,A
40228,6.890083,2010,2,21,A
40229,6.701163,2010,2,22,A
40230,6.835227,2010,2,23,A
40231,7.297740,2010,2,24,A
40232,7.511111,2010,2,25,A
40233,7.825989,2010,2,26,A
40234,7.588068,2010,2,27,A
40235,7.560227,2010,2,28,A
40236,7.652514,2010,3,1,A
40237,7.901685,2010,3,2,A
40238,7.684118,2010,3,3,A
40239,7.665556,2010,3,4,A
40240,7.828488,2010,3,5,A
40241,7.739634,2010,3,6,A
40242,7.733333,2010,3,7,A
40243,7.440000,2010,3,8,A
40244,7.231325,2010,3,9,A
40245,7.416568,2010,3,10,A
40246,7.450000,2010,3,11,A
40247,7.304348,2010,3,12,A
40248,7.091860,2010,3,13,A
40249,7.163030,2010,3,14,A
40250,7.653571,2010,3,15,A
40251,7.709202,2010,3,16,A
40252,7.521965,2010,3,17,A
40253,7.160265,2010,3,18,A
40254,7.418563,2010,3,19,A
40255,7.955901,2010,3,20,A
40256,8.206322,2010,3,21,A
40257,8.125882,2010,3,22,A
40258,8.075862,2010,3,23,A
40259,8.252410,2010,3,24,A
40260,8.217308,2010,3,25,A
40261,7.593939,2010,3,26,A
40262,8.173054,2010,3,27,A
40263,8.537427,2010,3,28,A
40264,8.177632,2010,3,29,A
40265,7.234416,2010,3,30,A
40266,7.383030,2010,3,31,A
40267,7.350857,2010,4,1,A
40268,7.273418,2010,4,2,A
40269,7.151479,2010,4,3,A
40270,7.196296,2010,4,4,A
40271,7.027848,2010,4,5,A
40272,7.120930,2010,4,6,A
40273,7.645294,2010,4,7,A
40274,7.409036,2010,4,8,A
40275,7.145714,2010,4,9,A
40276,7.330409,2010,4,10,A
40277,7.843796,2010,4,11,A
40278,8.319868,2010,4,12,A
40279,8.298077,2010,4,13,A
40280,8.061589,2010,4,14,A
40281,8.322667,2010,4,15,A
40282,8.639130,2010,4,16,A
40283,9.100654,2010,4,17,A
40284,9.186391,2010,4,18,A
40285,9.431737,2010,4,19,A
40286,8.945625,2010,4,20,A
40287,8.514545,2010,4,21,A
40288,8.252695,2010,4,22,A
40289,8.706135,2010,4,23,A
40290,8.646471,2010,4,24,A
40291,8.854545,2010,4,25,A
40292,9.339597,2010,4,26,A
40293,8.826761,2010,4,27,A
40294,8.172848,2010,4,28,A
40295,7.947853,2010,4,29,A
40296,8.160000,2010,4,30,A
40297,8.335928,2010,5,1,A
40298,8.570909,2010,5,2,A
40299,8.468944,2010,5,3,A
40300,8.010345,2010,5,4,A
40301,7.893038,2010,5,5,A
40302,8.016374,2010,5,6,A
40303,8.370930,2010,5,7,A
40304,8.851497,2010,5,8,A
40305,8.997093,2010,5,9,A
40306,8.955975,2010,5,10,A
40307,8.959877,2010,5,11,A
40308,8.927500,2010,5,12,A
40309,9.340132,2010,5,13,A
40310,9.886667,2010,5,14,A
40311,10.160000,2010,5,15,A
40312,10.547170,2010,5,16,A
40313,10.587662,2010,5,17,A
40314,10.685315,2010,5,18,A
40315,10.606349,2010,5,19,A
40316,9.879866,2010,5,20,A
40317,9.402410,2010,5,21,A
40318,9.010286,2010,5,22,A
40319,9.083523,2010,5,23,A
40320,9.213873,2010,5,24,A
40321,9.559887,2010,5,25,A
40322,9.413714,2010,5,26,A
40323,9.452047,2010,5,27,A
40324,9.396648,2010,5,28,A
40325,9.502299,2010,5,29,A
40326,9.718644,2010,5,30,A
40327,9.799451,2010,5,31,A
40328,9.827059,2010,6,1,A
40329,9.989595,2010,6,2,A
40330,9.609770,2010,6,3,A
40331,9.617284,2010,6,4,A
40332,9.566474,2010,6,5,A
40333,9.747093,2010,6,6,A
40334,9.906780,2010,6,7,A
40335,9.950000,2010,6,8,A
40336,10.011176,2010,6,9,A
40337,9.802247,2010,6,10,A
40338,9.819412,2010,6,11,A
40339,10.144828,2010,6,12,A
40340,10.775145,2010,6,13,A
40341,10.536747,2010,6,14,A
40342,10.239766,2010,6,15,A
40343,9.885057,2010,6,16,A
40344,9.990968,2010,6,17,A
40345,9.979290,2010,6,18,A
40346,10.177515,2010,6,19,A
40347,10.350296,2010,6,20,A
40348,10.786585,2010,6,21,A
40349,11.087586,2010,6,22,A
40350,11.226429,2010,6,23,A
40351,10.915569,2010,6,24,A
40352,10.927607,2010,6,25,A
40353,10.988312,2010,6,26,A
40354,11.137037,2010,6,27,A
40355,11.207843,2010,6,28,A
40356,11.048503,2010,6,29,A
40357,11.106918,2010,6,30,A
40358,11.131613,2010,7,1,A
40359,11.084146,2010,7,2,A
40360,11.190323,2010,7,3,A
40361,11.301863,2010,7,4,A
40362,11.460976,2010,7,5,A
40363,11.556364,2010,7,6,A
40364,11.797333,2010,7,7,A
40365,11.983648,2010,7,8,A
40366,12.035443,2010,7,9,A
40367,12.063924,2010,7,10,A
40368,12.102083,2010,7,11,A
40369,12.341447,2010,7,12,A
40370,12.663057,2010,7,13,A
40371,12.733939,2010,7,14,A
40372,12.814118,2010,7,15,A
40373,12.729560,2010,7,16,A
40374,12.741975,2010,7,17,A
40375,12.598052,2010,7,18,A
40376,12.506790,2010,7,19,A
40377,12.518634,2010,7,20,A
40378,12.557895,2010,7,21,A
40379,12.619394,2010,7,22,A
40380,12.545000,2010,7,23,A
40381,12.589937,2010,7,24,A
40382,12.547436,2010,7,25,A
40383,12.514483,2010,7,26,A
40384,12.458537,2010,7,27,A
40385,12.438037,2010,7,28,A
40386,12.423567,2010,7,29,A
40387,12.407500,2010,7,30,A
40388,11.891720,2010,7,31,A
40389,11.864417,2010,8,1,A
40390,11.915432,2010,8,2,A
40391,11.968874,2010,8,3,A
40392,11.910870,2010,8,4,A
40393,12.180165,2010,8,5,A
40394,12.235256,2010,8,6,A
40395,12.286792,2010,8,7,A
40396,12.266225,2010,8,8,A
40397,12.158599,2010,8,9,A
40398,12.525180,2010,8,10,A
40399,12.421429,2010,8,11,A
40400,12.391176,2010,8,12,A
40401,12.479433,2010,8,13,A
40402,12.567532,2010,8,14,A
40403,12.480769,2010,8,15,A
40404,12.654321,2010,8,16,A
40405,12.716340,2010,8,17,A
40406,12.467836,2010,8,18,A
40407,12.539877,2010,8,19,A
40408,12.475449,2010,8,20,A
40409,12.501220,2010,8,21,A
40410,12.460819,2010,8,22,A
40411,12.597590,2010,8,23,A
40412,12.609434,2010,8,24,A
40413,12.711458,2010,8,25,A
40414,12.651042,2010,8,26,A
40415,12.529897,2010,8,27,A
40416,12.632895,2010,8,28,A
40417,12.578313,2010,8,29,A
40418,12.600000,2010,8,30,A
40419,12.615942,2010,8,31,A
40420,12.579720,2010,9,1,A
40421,12.759877,2010,9,2,A
40422,12.694937,2010,9,3,A
40423,12.600602,2010,9,4,A
40424,12.501205,2010,9,5,A
40425,12.478698,2010,9,6,A
40426,12.483832,2010,9,7,A
40427,12.667133,2010,9,8,A
40428,12.684768,2010,9,9,A
40429,12.607362,2010,9,10,A
40430,12.515909,2010,9,11,A
40431,12.523699,2010,9,12,A
40432,12.528977,2010,9,13,A
40433,12.370833,2010,9,14,A
40434,12.183523,2010,9,15,A
40435,12.188166,2010,9,16,A
40436,12.143931,2010,9,17,A
40437,11.890857,2010,9,18,A
40438,12.241358,2010,9,19,A
40439,12.115244,2010,9,20,A
40440,11.988690,2010,9,21,A
40441,11.918605,2010,9,22,A
40442,11.836095,2010,9,23,A
40443,11.883537,2010,9,24,A
40444,11.873750,2010,9,25,A
40445,11.851163,2010,9,26,A
40446,12.607407,2010,9,27,A
40447,12.918571,2010,9,28,A
40448,12.902353,2010,9,29,A
40449,12.592949,2010,9,30,A
40450,11.950617,2010,10,1,A
40451,11.862805,2010,10,2,A
40452,11.851892,2010,10,3,A
40453,11.786207,2010,10,4,A
40454,11.724096,2010,10,5,A
40455,11.801198,2010,10,6,A
40456,11.816832,2010,10,7,A
40457,11.831452,2010,10,8,A
40458,12.267949,2010,10,9,A
40459,12.760265,2010,10,10,A
40460,12.368485,2010,10,11,A
40461,11.974074,2010,10,12,A
40462,11.816352,2010,10,13,A
40463,11.832075,2010,10,14,A
40464,11.765644,2010,10,15,A
40465,11.811243,2010,10,16,A
40466,11.783636,2010,10,17,A
40467,11.819643,2010,10,18,A
40468,11.704167,2010,10,19,A
40469,11.776687,2010,10,20,A
40470,11.933918,2010,10,21,A
40471,11.942541,2010,10,22,A
40472,12.457595,2010,10,23,A
40473,11.661111,2010,10,24,A
40474,10.418841,2010,10,25,A
40475,10.013690,2010,10,26,A
40476,10.064634,2010,10,27,A
40477,10.392486,2010,10,28,A
40478,10.431176,2010,10,29,A
40479,10.312879,2010,10,30,A
40480,10.394737,2010,10,31,A
40481,10.803521,2010,11,1,A
40482,10.453459,2010,11,2,A
40483,10.755782,2010,11,3,A
40484,11.259868,2010,11,4,A
40485,11.345517,2010,11,5,A
40486,11.660759,2010,11,6,A
40487,11.302890,2010,11,7,A
40488,10.708989,2010,11,8,A
40489,10.716867,2010,11,9,A
40490,10.224859,2010,11,10,A
40491,9.864368,2010,11,11,A
40492,9.864634,2010,11,12,A
40493,9.826415,2010,11,13,A
40494,10.202941,2010,11,14,A
40495,10.398851,2010,11,15,A
40496,10.209211,2010,11,16,A
40497,10.083766,2010,11,17,A
40498,8.801227,2010,11,18,A
40499,8.518116,2010,11,19,A
40500,8.558451,2010,11,20,A
40501,8.222449,2010,11,21,A
40502,7.925547,2010,11,22,A
40503,7.470833,2010,11,23,A
40504,7.619643,2010,11,24,A
40505,7.993491,2010,11,25,A
40506,8.061538,2010,11,26,A
40507,7.912139,2010,11,27,A
40508,7.943787,2010,11,28,A
40509,7.875658,2010,11,29,A
40510,7.885185,2010,11,30,A
40511,7.903933,2010,12,1,A
40512,7.744000,2010,12,2,A
40513,7.278808,2010,12,3,A
40514,7.214103,2010,12,4,A
40515,7.338926,2010,12,5,A
40516,7.549080,2010,12,6,A
40517,7.773510,2010,12,7,A
40518,7.957432,2010,12,8,A
40519,7.976506,2010,12,9,A
40520,7.747399,2010,12,10,A
40521,7.928221,2010,12,11,A
40522,8.511875,2010,12,12,A
40523,8.642941,2010,12,13,A
40524,8.152448,2010,12,14,A
40525,7.537888,2010,12,15,A
40526,7.110256,2010,12,16,A
40527,6.893836,2010,12,17,A
40528,7.220000,2010,12,18,A
40529,7.207483,2010,12,19,A
40530,7.269799,2010,12,20,A
40531,7.317241,2010,12,21,A
40532,7.334641,2010,12,22,A
40533,7.064000,2010,12,23,A
40534,7.180986,2010,12,24,A
40535,7.377241,2010,12,25,A
40536,7.131387,2010,12,26,A
40537,6.923353,2010,12,27,A
40538,7.285890,2010,12,28,A
40539,6.545736,2010,12,29,A
40540,6.175652,2010,12,30,A
40541,5.363492,2010,12,31,A
40542,5.427044,2011,1,1,A
40543,4.948529,2011,1,2,A
40544,5.051261,2011,1,3,A
40545,5.296124,2011,1,4,A
40546,5.558721,2011,1,5,A
40547,5.506667,2011,1,6,A
40548,5.440964,2011,1,7,A
40549,4.997041,2011,1,8,A
40550,5.033526,2011,1,9,A
40551,4.966438,2011,1,10,A
40552,4.969942,2011,1,11,A
40553,5.488820,2011,1,12,A
40554,6.211111,2011,1,13,A
40555,6.441791,2011,1,14,A
40556,6.653691,2011,1,15,A
40557,7.420126,2011,1,16,A
40558,7.620915,2011,1,17,A
40559,7.392486,2011,1,18,A
40560,7.138272,2011,1,19,A
40561,6.793413,2011,1,20,A
40562,6.793038,2011,1,21,A
40563,6.950311,2011,1,22,A
40564,6.858642,2011,1,23,A
40565,6.849677,2011,1,24,A
40566,6.754321,2011,1,25,A
40567,6.638562,2011,1,26,A
40568,6.628395,2011,1,27,A
40569,6.698844,2011,1,28,A
40570,6.923926,2011,1,29,A
40571,7.035754,2011,1,30,A
40572,7.092000,2011,1,31,A
40573,6.823669,2011,2,1,A
40574,6.300000,2011,2,2,A
40575,6.236970,2011,2,3,A
40576,6.640606,2011,2,4,A
40577,6.927811,2011,2,5,A
40578,7.146429,2011,2,6,A
40579,6.910429,2011,2,7,A
40580,6.753988,2011,2,8,A
40581,6.456164,2011,2,9,A
40582,6.180690,2011,2,10,A
40583,6.090196,2011,2,11,A
40584,6.563158,2011,2,12,A
40585,6.891824,2011,2,13,A
40586,6.825503,2011,2,14,A
40587,6.452482,2011,2,15,A
40588,6.425874,2011,2,16,A
40589,6.304321,2011,2,17,A
40590,6.240141,2011,2,18,A
40591,6.078395,2011,2,19,A
40592,6.120130,2011,2,20,A
40593,6.100000,2011,2,21,A
40594,6.098039,2011,2,22,A
40595,5.814286,2011,2,23,A
40596,5.561468,2011,2,24,A
40597,5.235593,2011,2,25,A
40598,4.813014,2011,2,26,A
40599,4.941667,2011,2,27,A
40600,5.088060,2011,2,28,A
40601,5.732927,2011,3,1,A
40602,5.844737,2011,3,2,A
40603,5.562275,2011,3,3,A
40604,5.736842,2011,3,4,A
40605,6.151705,2011,3,5,A
40606,6.162130,2011,3,6,A
40607,5.986047,2011,3,7,A
40608,6.139752,2011,3,8,A
40609,6.664634,2011,3,9,A
40610,6.669655,2011,3,10,A
40611,6.398810,2011,3,11,A
40612,6.427976,2011,3,12,A
40613,6.674000,2011,3,13,A
40614,6.682051,2011,3,14,A
40615,6.915232,2011,3,15,A
40616,6.384472,2011,3,16,A
40617,6.441667,2011,3,17,A
40618,6.526471,2011,3,18,A
40619,6.286585,2011,3,19,A
40620,6.314194,2011,3,20,A
40621,6.442690,2011,3,21,A
40622,6.354545,2011,3,22,A
40623,6.499342,2011,3,23,A
40624,6.436478,2011,3,24,A
40625,6.338095,2011,3,25,A
40626,6.421831,2011,3,26,A
40627,6.376552,2011,3,27,A
40628,6.521875,2011,3,28,A
40629,6.879882,2011,3,29,A
40630,7.418382,2011,3,30,A
40631,7.698496,2011,3,31,A
40632,7.763399,2011,4,1,A
40633,7.090643,2011,4,2,A
40634,6.840936,2011,4,3,A
40635,6.990909,2011,4,4,A
40636,6.870122,2011,4,5,A
40637,6.539241,2011,4,6,A
40638,6.260390,2011,4,7,A
40639,6.243312,2011,4,8,A
40640,6.456897,2011,4,9,A
40641,6.950292,2011,4,10,A
40642,6.904706,2011,4,11,A
40643,6.623494,2011,4,12,A
40644,6.816883,2011,4,13,A
40645,6.798765,2011,4,14,A
40646,6.963095,2011,4,15,A
40647,7.271023,2011,4,16,A
40648,7.080120,2011,4,17,A
40649,6.933537,2011,4,18,A
40650,6.970286,2011,4,19,A
40651,7.064634,2011,4,20,A
40652,7.237791,2011,4,21,A
40653,7.313924,2011,4,22,A
40654,7.579878,2011,4,23,A
40655,7.927168,2011,4,24,A
40656,8.068148,2011,4,25,A
40657,7.695062,2011,4,26,A
40658,7.823841,2011,4,27,A
40659,7.612727,2011,4,28,A
40660,7.442938,2011,4,29,A
40661,7.723757,2011,4,30,A
40662,7.809524,2011,5,1,A
40663,8.398958,2011,5,2,A
40664,8.238542,2011,5,3,A
40665,8.376289,2011,5,4,A
40666,8.747853,2011,5,5,A
40667,8.620122,2011,5,6,A
40668,8.688554,2011,5,7,A
40669,8.397500,2011,5,8,A
40670,8.316766,2011,5,9,A
40671,8.778947,2011,5,10,A
40672,8.993750,2011,5,11,A
40673,8.845833,2011,5,12,A
40674,8.976042,2011,5,13,A
40675,8.789583,2011,5,14,A
40676,8.417708,2011,5,15,A
40677,8.397917,2011,5,16,A
40678,8.487742,2011,5,17,A
40679,8.493525,2011,5,18,A
40680,8.932026,2011,5,19,A
40681,9.311842,2011,5,20,A
40682,9.351592,2011,5,21,A
40683,9.059333,2011,5,22,A
40684,9.003846,2011,5,23,A
40685,9.340523,2011,5,24,A
40686,9.286310,2011,5,25,A
40687,9.024852,2011,5,26,A
40688,8.803311,2011,5,27,A
40689,8.734416,2011,5,28,A
40690,8.378286,2011,5,29,A
40691,8.588158,2011,5,30,A
40692,8.806897,2011,5,31,A
40693,8.800606,2011,6,1,A
40694,8.926250,2011,6,2,A
40695,9.331169,2011,6,3,A
40696,9.802055,2011,6,4,A
40697,9.910000,2011,6,5,A
40698,9.655030,2011,6,6,A
40699,9.453704,2011,6,7,A
40700,9.464968,2011,6,8,A
40701,9.673620,2011,6,9,A
40702,9.622353,2011,6,10,A
40703,9.745665,2011,6,11,A
40704,9.734302,2011,6,12,A
40705,9.982456,2011,6,13,A
40706,10.166265,2011,6,14,A
40707,10.159877,2011,6,15,A
40708,10.142208,2011,6,16,A
40709,10.300000,2011,6,17,A
40710,10.128221,2011,6,18,A
40711,10.437576,2011,6,19,A
40712,10.627273,2011,6,20,A
40713,10.784810,2011,6,21,A
40714,10.724648,2011,6,22,A
40715,10.746203,2011,6,23,A
40716,10.764375,2011,6,24,A
40717,10.402041,2011,6,25,A
40718,10.291667,2011,6,26,A
40719,10.278125,2011,6,27,A
40720,10.267708,2011,6,28,A
40721,10.244792,2011,6,29,A
40722,10.295833,2011,6,30,A
40723,10.555208,2011,7,1,A
40724,10.592708,2011,7,2,A
40725,10.645833,2011,7,3,A
40726,10.711458,2011,7,4,A
40727,10.802083,2011,7,5,A
40728,10.962500,2011,7,6,A
40729,10.751042,2011,7,7,A
40730,10.870833,2011,7,8,A
40731,10.981250,2011,7,9,A
40732,11.111458,2011,7,10,A
40733,11.187500,2011,7,11,A
40734,10.967708,2011,7,12,A
40735,11.119792,2011,7,13,A
40736,11.294792,2011,7,14,A
40737,11.450000,2011,7,15,A
40738,11.318750,2011,7,16,A
40739,11.238542,2011,7,17,A
40740,11.333333,2011,7,18,A
40741,11.454167,2011,7,19,A
40742,11.721875,2011,7,20,A
40743,11.573958,2011,7,21,A
40744,11.770833,2011,7,22,A
40745,11.851042,2011,7,23,A
40746,11.987500,2011,7,24,A
40747,11.805208,2011,7,25,A
40748,11.996117,2011,7,26,A
40749,11.849664,2011,7,27,A
40750,11.902027,2011,7,28,A
40751,12.127451,2011,7,29,A
40752,12.116447,2011,7,30,A
40753,12.165468,2011,7,31,A
40754,12.148649,2011,8,1,A
40755,12.026531,2011,8,2,A
40756,12.175658,2011,8,3,A
40757,12.082222,2011,8,4,A
40758,12.027407,2011,8,5,A
40759,12.047761,2011,8,6,A
40760,12.049286,2011,8,7,A
40761,11.772143,2011,8,8,A
40762,11.941216,2011,8,9,A
40763,11.904286,2011,8,10,A
40764,11.913669,2011,8,11,A
40765,11.909459,2011,8,12,A
40766,11.862727,2011,8,13,A
40767,11.991753,2011,8,14,A
40768,11.947015,2011,8,15,A
40769,11.814650,2011,8,16,A
40770,11.739865,2011,8,17,A
40771,11.732121,2011,8,18,A
40772,11.782692,2011,8,19,A
40773,11.843357,2011,8,20,A
40774,11.887075,2011,8,21,A
40775,11.795205,2011,8,22,A
40776,11.922148,2011,8,23,A
40777,11.964539,2011,8,24,A
40778,12.049045,2011,8,25,A
40779,12.075510,2011,8,26,A
40780,12.023490,2011,8,27,A
40781,12.034286,2011,8,28,A
40782,11.724113,2011,8,29,A
40783,11.786452,2011,8,30,A
40784,11.650000,2011,8,31,A
40785,11.759494,2011,9,1,A
40786,11.506875,2011,9,2,A
40787,11.412583,2011,9,3,A
40788,11.330263,2011,9,4,A
40789,11.425352,2011,9,5,A
40790,11.227465,2011,9,6,A
40791,11.145513,2011,9,7,A
40792,11.101863,2011,9,8,A
40793,11.044667,2011,9,9,A
40794,11.057862,2011,9,10,A
40795,10.981250,2011,9,11,A
40796,10.873885,2011,9,12,A
40797,10.910759,2011,9,13,A
40798,10.780822,2011,9,14,A
40799,10.823077,2011,9,15,A
40800,10.677358,2011,9,16,A
40801,10.663121,2011,9,17,A
40802,10.686207,2011,9,18,A
40803,10.660274,2011,9,19,A
40804,10.531126,2011,9,20,A
40805,10.573103,2011,9,21,A
40806,10.546250,2011,9,22,A
40807,10.491892,2011,9,23,A
40808,10.499296,2011,9,24,A
40809,10.404255,2011,9,25,A
40810,10.330147,2011,9,26,A
40811,10.460526,2011,9,27,A
40812,10.286395,2011,9,28,A
40813,10.318000,2011,9,29,A
40814,10.488652,2011,9,30,A
40815,10.600000,2011,10,1,A
40816,10.588889,2011,10,2,A
40817,10.614557,2011,10,3,A
40818,10.667586,2011,10,4,A
40819,10.647482,2011,10,5,A
40820,10.722293,2011,10,6,A
40821,10.669536,2011,10,7,A
40822,10.680745,2011,10,8,A
40823,10.835948,2011,10,9,A
40824,10.931757,2011,10,10,A
40825,10.943871,2011,10,11,A
40826,11.094194,2011,10,12,A
40827,10.882069,2011,10,13,A
40828,10.915278,2011,10,14,A
40829,10.927465,2011,10,15,A
40830,10.926000,2011,10,16,A
40831,10.806383,2011,10,17,A
40832,10.809740,2011,10,18,A
40833,10.940000,2011,10,19,A
40834,10.758571,2011,10,20,A
40835,10.966187,2011,10,21,A
40836,10.949640,2011,10,22,A
40837,10.831655,2011,10,23,A
40838,10.647826,2011,10,24,A
40839,10.822222,2011,10,25,A
40840,10.809220,2011,10,26,A
40841,10.651034,2011,10,27,A
40842,10.702649,2011,10,28,A
40843,10.744000,2011,10,29,A
40844,10.978740,2011,10,30,A
40845,10.640845,2011,10,31,A
40846,10.481457,2011,11,1,A
40847,10.328889,2011,11,2,A
40848,10.220408,2011,11,3,A
40849,10.168493,2011,11,4,A
40850,10.069231,2011,11,5,A
40851,9.972789,2011,11,6,A
40852,9.854305,2011,11,7,A
40853,9.749007,2011,11,8,A
40854,9.900680,2011,11,9,A
40855,9.751351,2011,11,10,A
40856,9.620000,2011,11,11,A
40857,9.657143,2011,11,12,A
40858,10.033962,2011,11,13,A
40859,10.053642,2011,11,14,A
40860,9.960390,2011,11,15,A
40861,10.001408,2011,11,16,A
40862,9.337500,2011,11,17,A
40863,8.714179,2011,11,18,A
40864,8.928289,2011,11,19,A
40865,8.794558,2011,11,20,A
40866,8.851449,2011,11,21,A
40867,8.517606,2011,11,22,A
40868,8.563333,2011,11,23,A
40869,8.110219,2011,11,24,A
40870,7.987662,2011,11,25,A
40871,8.356291,2011,11,26,A
40872,8.483553,2011,11,27,A
40873,8.334839,2011,11,28,A
40874,8.303974,2011,11,29,A
40875,8.362987,2011,11,30,A
40876,7.989542,2011,12,1,A
40877,7.798710,2011,12,2,A
40878,7.597419,2011,12,3,A
40879,7.574000,2011,12,4,A
40880,7.361644,2011,12,5,A
40881,7.080132,2011,12,6,A
40882,6.991391,2011,12,7,A
40883,7.063190,2011,12,8,A
40884,7.005263,2011,12,9,A
40885,6.979433,2011,12,10,A
40886,7.074468,2011,12,11,A
40887,6.885714,2011,12,12,A
40888,6.859722,2011,12,13,A
40889,7.030137,2011,12,14,A
40890,7.297945,2011,12,15,A
40891,7.248936,2011,12,16,A
40892,7.042361,2011,12,17,A
40893,7.016107,2011,12,18,A
40894,7.046053,2011,12,19,A
40895,7.217450,2011,12,20,A
40896,7.063087,2011,12,21,A
40897,6.758278,2011,12,22,A
