;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 15:06:25 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14163150 MCKENZIE RIVER BLW LEABURG DAM, NR LEABURG, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14163150
;#            TS   parameter     Description
;#        212633       00010     Temperature, water, degrees Celsius
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;# 
;USGS 14163150_temp_MCKENZIE RIVER BLW LEABURG DAM, NR LEABURG, OR_23772857 
day_index,temp_C,Year,Month,Day,Quality
43682,15.508333,2019,8,7,A
43683,15.157292,2019,8,8,A
43684,14.489583,2019,8,9,A
43685,14.034375,2019,8,10,A
43686,13.937500,2019,8,11,A
43687,13.671875,2019,8,12,A
43688,14.225000,2019,8,13,A
43689,14.543750,2019,8,14,A
43690,14.759375,2019,8,15,A
43691,14.460417,2019,8,16,A
43692,14.127083,2019,8,17,A
43693,14.129167,2019,8,18,A
43694,14.356250,2019,8,19,A
43695,14.328125,2019,8,20,A
43696,13.412500,2019,8,21,A
43697,13.519792,2019,8,22,A
43698,13.891667,2019,8,23,A
43699,13.889583,2019,8,24,A
43700,13.821875,2019,8,25,A
43701,13.706250,2019,8,26,A
43702,13.887500,2019,8,27,A
43703,14.106250,2019,8,28,A
43704,14.201042,2019,8,29,A
43705,14.063542,2019,8,30,A
43706,13.671875,2019,8,31,A
43707,13.329167,2019,9,1,A
43708,12.793750,2019,9,2,A
43709,12.613542,2019,9,3,A
43710,12.489583,2019,9,4,A
43711,12.441667,2019,9,5,A
43712,12.306250,2019,9,6,A
43713,12.088542,2019,9,7,A
43714,11.616667,2019,9,8,A
43715,11.662500,2019,9,9,A
43716,11.781250,2019,9,10,A
43717,12.279167,2019,9,11,A
43718,12.557292,2019,9,12,A
43719,12.988542,2019,9,13,A
43720,13.331250,2019,9,14,A
43721,12.918750,2019,9,15,A
43722,12.415625,2019,9,16,A
43723,12.019792,2019,9,17,A
43724,12.083333,2019,9,18,A
43725,12.264583,2019,9,19,A
43726,12.102083,2019,9,20,A
43727,12.225000,2019,9,21,A
43728,12.307292,2019,9,22,A
43729,12.605208,2019,9,23,A
43730,12.384375,2019,9,24,A
43731,12.580208,2019,9,25,A
43732,12.144792,2019,9,26,A
43733,12.062500,2019,9,27,A
43734,11.330208,2019,9,28,A
43735,10.262500,2019,9,29,A
43736,10.173958,2019,9,30,A
43737,10.052083,2019,10,1,A
43738,9.408333,2019,10,2,A
43739,9.987500,2019,10,3,A
43740,10.259375,2019,10,4,A
43741,9.896875,2019,10,5,A
43742,9.761458,2019,10,6,A
43743,9.852083,2019,10,7,A
43744,10.245833,2019,10,8,A
43745,9.530208,2019,10,9,A
43746,8.389583,2019,10,10,A
43747,8.202083,2019,10,11,A
43748,8.328125,2019,10,12,A
43749,9.188542,2019,10,13,A
43750,9.721875,2019,10,14,A
43751,9.255208,2019,10,15,A
43752,9.401042,2019,10,16,A
43753,9.426042,2019,10,17,A
43754,9.419792,2019,10,18,A
43755,9.397917,2019,10,19,A
43756,8.854167,2019,10,20,A
43757,9.319792,2019,10,21,A
43758,9.987500,2019,10,22,A
43759,9.941667,2019,10,23,A
43760,9.058333,2019,10,24,A
43761,8.960417,2019,10,25,A
43762,8.671875,2019,10,26,A
43763,7.385075,2019,10,27,A
43764,6.625806,2019,10,28,A
43765,6.300000,2019,10,29,A
43766,5.398077,2019,10,30,A
43767,5.640385,2019,10,31,A
43768,0.000000,2019,11,1,Missing
43769,0.000000,2019,11,2,Missing
43770,0.000000,2019,11,3,Missing
43771,6.733333,2019,11,4,A
43772,7.046939,2019,11,5,A
43773,7.331250,2019,11,6,A
43774,7.439583,2019,11,7,A
43775,7.697917,2019,11,8,A
43776,7.842708,2019,11,9,A
43777,8.366667,2019,11,10,A
43778,8.272917,2019,11,11,A
43779,8.102083,2019,11,12,A
43780,8.056250,2019,11,13,A
43781,7.851042,2019,11,14,A
43782,8.023958,2019,11,15,A
43783,8.293333,2019,11,16,A
43784,7.793750,2019,11,17,A
43785,7.879167,2019,11,18,A
43786,8.065625,2019,11,19,A
43787,7.768750,2019,11,20,A
43788,6.145833,2019,11,21,A
43789,5.495833,2019,11,22,A
43790,5.316667,2019,11,23,A
43791,5.827083,2019,11,24,A
43792,6.331250,2019,11,25,A
43793,5.812500,2019,11,26,A
43794,5.379167,2019,11,27,A
43795,4.747917,2019,11,28,A
43796,3.802083,2019,11,29,A
43797,3.381250,2019,11,30,A
43798,4.672917,2019,12,1,A
43799,5.118750,2019,12,2,A
43800,4.715625,2019,12,3,A
43801,5.021875,2019,12,4,A
43802,5.275000,2019,12,5,A
43803,5.368750,2019,12,6,A
43804,6.196875,2019,12,7,A
43805,6.730208,2019,12,8,A
43806,6.511458,2019,12,9,A
43807,5.183333,2019,12,10,A
43808,5.914583,2019,12,11,A
43809,6.573684,2019,12,12,A
43810,6.623958,2019,12,13,A
43811,6.456250,2019,12,14,A
43812,6.092708,2019,12,15,A
43813,5.183333,2019,12,16,A
43814,4.801042,2019,12,17,A
43815,4.852632,2019,12,18,A
43816,5.550000,2019,12,19,A
43817,6.305263,2019,12,20,A
43818,0.000000,2019,12,21,Missing
43819,0.000000,2019,12,22,Missing
43820,6.345763,2019,12,23,A
43821,5.385417,2019,12,24,A
43822,5.265625,2019,12,25,A
43823,4.834375,2019,12,26,A
43824,4.594792,2019,12,27,A
43825,5.028125,2019,12,28,A
43826,5.286458,2019,12,29,A
43827,5.951042,2019,12,30,A
43828,6.038542,2019,12,31,A
43829,6.885417,2020,1,1,A
43830,6.836458,2020,1,2,A
43831,6.185417,2020,1,3,A
43832,6.039583,2020,1,4,A
43833,5.790625,2020,1,5,A
43834,5.762500,2020,1,6,A
43835,6.155208,2020,1,7,A
43836,6.311458,2020,1,8,A
43837,5.898958,2020,1,9,A
43838,5.814583,2020,1,10,A
43839,6.179167,2020,1,11,A
43840,5.869792,2020,1,12,A
43841,5.482292,2020,1,13,A
43842,4.858333,2020,1,14,A
43843,4.683333,2020,1,15,A
43844,4.765625,2020,1,16,A
43845,4.895833,2020,1,17,A
43846,5.215625,2020,1,18,A
43847,5.529167,2020,1,19,A
43848,5.567708,2020,1,20,A
43849,5.830208,2020,1,21,A
43850,5.911458,2020,1,22,A
43851,6.269792,2020,1,23,A
43852,6.514583,2020,1,24,A
43853,6.477083,2020,1,25,A
43854,6.734375,2020,1,26,A
43855,6.483333,2020,1,27,A
43856,6.596809,2020,1,28,A
43857,6.621875,2020,1,29,A
43858,6.680208,2020,1,30,A
43859,7.004167,2020,1,31,A
43860,6.806250,2020,2,1,A
43861,6.164583,2020,2,2,A
43862,5.538542,2020,2,3,A
43863,5.075000,2020,2,4,A
43864,5.170833,2020,2,5,A
43865,6.203125,2020,2,6,A
43866,6.636458,2020,2,7,A
43867,6.164583,2020,2,8,A
43868,5.808333,2020,2,9,A
43869,5.954167,2020,2,10,A
43870,5.789583,2020,2,11,A
43871,6.192708,2020,2,12,A
43872,5.503125,2020,2,13,A
43873,6.086458,2020,2,14,A
43874,6.076042,2020,2,15,A
43875,6.276042,2020,2,16,A
43876,6.073958,2020,2,17,A
43877,5.251042,2020,2,18,A
43878,5.066667,2020,2,19,A
43879,5.406250,2020,2,20,A
43880,5.588542,2020,2,21,A
43881,5.755208,2020,2,22,A
43882,5.844792,2020,2,23,A
43883,5.978125,2020,2,24,A
43884,5.671875,2020,2,25,A
43885,6.363542,2020,2,26,A
43886,6.266667,2020,2,27,A
43887,6.271875,2020,2,28,A
43888,6.428125,2020,2,29,A
43889,5.734375,2020,3,1,A
43890,5.815625,2020,3,2,A
43891,6.806250,2020,3,3,A
43892,7.162500,2020,3,4,A
43893,6.853125,2020,3,5,A
43894,6.925000,2020,3,6,A
43895,6.742708,2020,3,7,A
43896,6.260870,2020,3,8,A
43897,6.466667,2020,3,9,A
43898,6.298958,2020,3,10,A
43899,6.486458,2020,3,11,A
43900,6.570833,2020,3,12,A
43901,5.982292,2020,3,13,A
43902,5.601042,2020,3,14,A
43903,5.646392,2020,3,15,A
43904,5.567708,2020,3,16,A
43905,6.335417,2020,3,17,A
43906,7.061458,2020,3,18,A
43907,6.864583,2020,3,19,A
43908,7.162500,2020,3,20,A
43909,7.668750,2020,3,21,A
43910,7.395833,2020,3,22,A
43911,7.312500,2020,3,23,A
43912,6.532292,2020,3,24,A
43913,6.279167,2020,3,25,A
43914,6.697917,2020,3,26,A
43915,6.548958,2020,3,27,A
43916,7.047917,2020,3,28,A
43917,7.327083,2020,3,29,A
43918,7.034375,2020,3,30,A
43919,6.397917,2020,3,31,A
43920,6.146875,2020,4,1,A
43921,6.570833,2020,4,2,A
43922,6.604167,2020,4,3,A
43923,6.403125,2020,4,4,A
43924,7.266667,2020,4,5,A
43925,8.014583,2020,4,6,A
43926,8.204167,2020,4,7,A
43927,8.394792,2020,4,8,A
43928,8.684375,2020,4,9,A
43929,8.931250,2020,4,10,A
43930,9.117708,2020,4,11,A
43931,8.201042,2020,4,12,A
43932,7.969792,2020,4,13,A
43933,8.161458,2020,4,14,A
43934,8.280208,2020,4,15,A
43935,8.539583,2020,4,16,A
43936,8.764583,2020,4,17,A
43937,8.652083,2020,4,18,A
43938,9.130208,2020,4,19,A
43939,9.497917,2020,4,20,A
43940,9.750000,2020,4,21,A
43941,8.870833,2020,4,22,A
43942,8.894792,2020,4,23,A
43943,8.454167,2020,4,24,A
43944,8.506250,2020,4,25,A
43945,9.098958,2020,4,26,A
43946,9.091667,2020,4,27,A
43947,9.693750,2020,4,28,A
43948,9.553125,2020,4,29,A
43949,9.430208,2020,4,30,A
43950,8.385417,2020,5,1,A
43951,8.329167,2020,5,2,A
43952,8.429167,2020,5,3,A
43953,8.447917,2020,5,4,A
43954,9.591667,2020,5,5,A
43955,9.622917,2020,5,6,A
43956,9.228125,2020,5,7,A
43957,10.017708,2020,5,8,A
43958,10.475000,2020,5,9,A
43959,10.565625,2020,5,10,A
43960,10.067708,2020,5,11,A
43961,9.250000,2020,5,12,A
43962,9.018750,2020,5,13,A
43963,8.878125,2020,5,14,A
43964,9.661458,2020,5,15,A
43965,9.425000,2020,5,16,A
43966,9.509375,2020,5,17,A
43967,9.354167,2020,5,18,A
43968,9.157292,2020,5,19,A
43969,9.015625,2020,5,20,A
43970,9.129167,2020,5,21,A
43971,9.086458,2020,5,22,A
43972,9.708333,2020,5,23,A
43973,10.145833,2020,5,24,A
43974,10.435417,2020,5,25,A
43975,11.020833,2020,5,26,A
43976,12.044792,2020,5,27,A
43977,12.471875,2020,5,28,A
43978,12.115625,2020,5,29,A
43979,11.029167,2020,5,30,A
43980,10.496875,2020,5,31,A
43981,11.265625,2020,6,1,A
43982,11.179167,2020,6,2,A
43983,11.353684,2020,6,3,A
43984,11.581250,2020,6,4,A
43985,11.147917,2020,6,5,A
43986,10.273958,2020,6,6,A
43987,9.878125,2020,6,7,A
43988,10.107292,2020,6,8,A
43989,10.142708,2020,6,9,A
43990,11.230208,2020,6,10,A
43991,11.979167,2020,6,11,A
43992,11.394792,2020,6,12,A
43993,10.343750,2020,6,13,A
43994,10.851042,2020,6,14,A
43995,10.879167,2020,6,15,A
43996,10.190625,2020,6,16,A
43997,10.532292,2020,6,17,A
43998,10.536170,2020,6,18,A
43999,12.838333,2020,6,19,A
44000,12.535417,2020,6,20,A
44001,12.547917,2020,6,21,A
44002,13.533684,2020,6,22,A
44003,14.312500,2020,6,23,A
44004,14.169792,2020,6,24,A
44005,13.917708,2020,6,25,A
44006,14.736458,2020,6,26,A
44007,14.683333,2020,6,27,A
44008,13.256250,2020,6,28,A
44009,12.234375,2020,6,29,A
44010,12.430208,2020,6,30,A
44011,12.327083,2020,7,1,A
44012,12.984375,2020,7,2,A
44013,13.267708,2020,7,3,A
44014,13.492708,2020,7,4,A
44015,13.404167,2020,7,5,A
44016,12.460417,2020,7,6,A
44017,12.714583,2020,7,7,A
44018,13.069792,2020,7,8,A
44019,13.459375,2020,7,9,A
44020,13.495833,2020,7,10,A
44021,14.295833,2020,7,11,A
44022,14.152083,2020,7,12,A
44023,13.931250,2020,7,13,A
44024,14.132292,2020,7,14,A
44025,14.547917,2020,7,15,A
44026,15.023958,2020,7,16,A
44027,15.123158,2020,7,17,A
44028,14.744792,2020,7,18,A
44029,15.004167,2020,7,19,A
44030,15.410417,2020,7,20,A
44031,15.659375,2020,7,21,A
44032,15.659375,2020,7,22,A
44033,15.250000,2020,7,23,A
44034,14.682292,2020,7,24,A
44035,14.430208,2020,7,25,A
44036,14.968750,2020,7,26,A
44037,14.742708,2020,7,27,A
44038,15.056250,2020,7,28,A
44039,15.592708,2020,7,29,A
44040,15.703125,2020,7,30,A
44041,15.913542,2020,7,31,A
44042,15.802083,2020,8,1,A
44043,15.408333,2020,8,2,A
44044,15.217708,2020,8,3,A
44045,15.134375,2020,8,4,A
44046,15.134375,2020,8,5,A
44047,13.948958,2020,8,6,A
44048,12.661446,2020,8,7,A
44049,14.451042,2020,8,8,A
44050,14.660417,2020,8,9,A
44051,15.025000,2020,8,10,A
44052,15.122917,2020,8,11,A
44053,14.337895,2020,8,12,A
44054,13.921875,2020,8,13,A
44055,14.094792,2020,8,14,A
44056,14.647917,2020,8,15,A
44057,14.712500,2020,8,16,A
44058,14.616667,2020,8,17,A
44059,15.153125,2020,8,18,A
44060,14.951042,2020,8,19,A
44061,14.789583,2020,8,20,A
44062,14.254167,2020,8,21,A
44063,14.421875,2020,8,22,A
44064,14.536458,2020,8,23,A
44065,14.352083,2020,8,24,A
44066,14.118750,2020,8,25,A
44067,13.844792,2020,8,26,A
44068,13.760417,2020,8,27,A
44069,13.686458,2020,8,28,A
44070,13.696875,2020,8,29,A
44071,13.739024,2020,8,30,A
44072,12.878125,2020,8,31,A
44073,12.812500,2020,9,1,A
44074,13.222917,2020,9,2,A
44075,13.286458,2020,9,3,A
44076,13.411458,2020,9,4,A
44077,13.219792,2020,9,5,A
44078,12.778125,2020,9,6,A
44079,12.894792,2020,9,7,A
44080,11.991667,2020,9,8,A
44081,11.703125,2020,9,9,A
44082,11.395833,2020,9,10,A
44083,10.729167,2020,9,11,A
44084,9.551064,2020,9,12,A
44085,9.348958,2020,9,13,A
44086,9.648936,2020,9,14,A
44087,9.626087,2020,9,15,A
44088,9.802198,2020,9,16,A
44089,9.941667,2020,9,17,A
44090,10.310417,2020,9,18,A
44091,10.350000,2020,9,19,A
44092,10.668750,2020,9,20,A
44093,10.915625,2020,9,21,A
44094,11.319792,2020,9,22,A
44095,11.187500,2020,9,23,A
44096,11.480000,2020,9,24,A
44097,10.428125,2020,9,25,A
44098,11.445833,2020,9,26,A
44099,11.980208,2020,9,27,A
44100,12.253125,2020,9,28,A
44101,12.671875,2020,9,29,A
44102,12.797917,2020,9,30,A
44103,12.937079,2020,10,1,A
44104,12.862500,2020,10,2,A
44105,12.803125,2020,10,3,A
44106,12.806250,2020,10,4,A
44107,12.919792,2020,10,5,A
44108,12.955208,2020,10,6,A
44109,12.864583,2020,10,7,A
44110,12.731250,2020,10,8,A
44111,12.126042,2020,10,9,A
44112,11.821875,2020,10,10,A
44113,11.188542,2020,10,11,A
44114,11.684375,2020,10,12,A
44115,11.295833,2020,10,13,A
44116,11.285417,2020,10,14,A
44117,10.619792,2020,10,15,A
44118,10.518750,2020,10,16,A
44119,11.080208,2020,10,17,A
44120,11.095833,2020,10,18,A
44121,11.325000,2020,10,19,A
44122,11.133333,2020,10,20,A
44123,11.133333,2020,10,21,A
44124,9.745833,2020,10,22,A
44125,9.236458,2020,10,23,A
44126,10.132292,2020,10,24,A
44127,8.552083,2020,10,25,A
44128,7.579167,2020,10,26,A
44129,7.849474,2020,10,27,A
44130,8.242708,2020,10,28,A
44131,8.548958,2020,10,29,A
44132,8.475000,2020,10,30,A
44133,8.667708,2020,10,31,A
44134,8.462000,2020,11,1,A
44135,8.536458,2020,11,2,A
44136,8.493750,2020,11,3,A
44137,9.387500,2020,11,4,A
44138,9.451042,2020,11,5,A
44139,9.339583,2020,11,6,A
44140,8.389583,2020,11,7,A
44141,7.530208,2020,11,8,A
44142,6.952083,2020,11,9,A
44143,7.372917,2020,11,10,A
44144,7.646875,2020,11,11,A
44145,6.720833,2020,11,12,A
44146,7.328125,2020,11,13,A
44147,7.502083,2020,11,14,A
44148,8.201042,2020,11,15,A
44149,8.325000,2020,11,16,A
44150,8.155208,2020,11,17,A
44151,7.950000,2020,11,18,A
44152,7.516667,2020,11,19,A
44153,6.626042,2020,11,20,A
44154,6.008333,2020,11,21,A
44155,5.925000,2020,11,22,A
44156,6.573958,2020,11,23,A
44157,6.648958,2020,11,24,A
44158,6.708333,2020,11,25,A
44159,6.779167,2020,11,26,A
44160,5.977083,2020,11,27,A
44161,5.679167,2020,11,28,A
44162,5.384375,2020,11,29,A
44163,5.730208,2020,11,30,A
44164,5.806250,2020,12,1,A
44165,5.408333,2020,12,2,A
44166,5.573958,2020,12,3,A
44167,5.329167,2020,12,4,A
44168,5.200000,2020,12,5,A
44169,6.175000,2020,12,6,A
44170,5.678125,2020,12,7,A
44171,5.701042,2020,12,8,A
44172,6.229167,2020,12,9,A
44173,5.450000,2020,12,10,A
44174,5.573958,2020,12,11,A
44175,5.441667,2020,12,12,A
44176,5.677083,2020,12,13,A
44177,6.221875,2020,12,14,A
44178,6.209375,2020,12,15,A
44179,6.433333,2020,12,16,A
44180,6.737500,2020,12,17,A
44181,6.622917,2020,12,18,A
44182,6.892708,2020,12,19,A
44183,7.761458,2020,12,20,A
44184,7.973958,2020,12,21,A
44185,7.032292,2020,12,22,A
44186,6.228125,2020,12,23,A
44187,5.988542,2020,12,24,A
44188,6.226042,2020,12,25,A
44189,6.648958,2020,12,26,A
44190,6.077083,2020,12,27,A
44191,5.617708,2020,12,28,A
44192,5.211458,2020,12,29,A
44193,5.633333,2020,12,30,A
44194,6.128125,2020,12,31,A
