;# ---------------------------------- WARNING ----------------------------------------
;# Some of the data that you have obtained from this U.S. Geological Survey database
;# may not have received Director's approval. Any such data values are qualified
;# as provisional and are subject to revision. Provisional data are released on the
;# condition that neither the USGS nor the United States Government may be held liable
;# for any damages resulting from its use.
;#
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
;#
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
;#
;# Contact:   gs-w_support_nwisweb@usgs.gov
;# retrieved: 2021-04-06 15:13:42 EDT       (nadww02)
;#
;# Data for the following 1 site(s) are contained in this file
;#    USGS 14185000 SOUTH SANTIAM RIVER BELOW CASCADIA, OR
;# -----------------------------------------------------------------------------------
;#
;# Data provided for site 14185000
;#            TS   parameter     Description
;#        117103       00010     Temperature, water, degrees Celsius
;#
;# Data-value qualification codes included in this output:
;#     A  Approved for publication -- Processing and review completed.
;#     P  Provisional data subject to revision.
;# 
;USGS 14185000_temp_SOUTH SANTIAM RIVER BELOW CASCADIA, OR_23785793 
day_index,temp_C,Year,Month,Day,Quality
40502,4.712605,2010,11,22,A
40503,3.646667,2010,11,23,A
40504,3.227119,2010,11,24,A
40505,4.048305,2010,11,25,A
40506,4.638333,2010,11,26,A
40507,5.094118,2010,11,27,A
40508,5.236975,2010,11,28,A
40509,5.266102,2010,11,29,A
40510,5.771429,2010,11,30,A
40511,6.511765,2010,12,1,A
40512,6.526891,2010,12,2,A
40513,5.810924,2010,12,3,A
40514,6.104237,2010,12,4,A
40515,6.261947,2010,12,5,A
40516,6.455085,2010,12,6,A
40517,6.664957,2010,12,7,A
40518,6.860504,2010,12,8,A
40519,6.948333,2010,12,9,A
40520,6.700000,2010,12,10,A
40521,6.862931,2010,12,11,A
40522,7.623333,2010,12,12,A
40523,7.736207,2010,12,13,A
40524,7.112069,2010,12,14,A
40525,6.368376,2010,12,15,A
40526,5.686555,2010,12,16,A
40527,5.044068,2010,12,17,A
40528,5.453448,2010,12,18,A
40529,5.435345,2010,12,19,A
40530,5.564167,2010,12,20,A
40531,5.666949,2010,12,21,A
40532,6.023276,2010,12,22,A
40533,5.419130,2010,12,23,A
40534,5.956410,2010,12,24,A
40535,6.294915,2010,12,25,A
40536,5.766949,2010,12,26,A
40537,5.047458,2010,12,27,A
40538,6.128571,2010,12,28,A
40539,5.470175,2010,12,29,A
40540,4.827731,2010,12,30,A
40541,3.701667,2010,12,31,A
40542,4.201667,2011,1,1,A
40543,4.226050,2011,1,2,A
40544,3.784874,2011,1,3,A
40545,3.710833,2011,1,4,A
40546,4.376667,2011,1,5,A
40547,4.244167,2011,1,6,A
40548,4.216807,2011,1,7,A
40549,4.801681,2011,1,8,A
40550,4.336975,2011,1,9,A
40551,3.635000,2011,1,10,A
40552,3.390833,2011,1,11,A
40553,4.518487,2011,1,12,A
40554,5.410833,2011,1,13,A
40555,6.100909,2011,1,14,A
40556,6.459091,2011,1,15,A
40557,6.825862,2011,1,16,A
40558,7.090678,2011,1,17,A
40559,6.500000,2011,1,18,A
40560,6.333051,2011,1,19,A
40561,5.521667,2011,1,20,A
40562,6.271795,2011,1,21,A
40563,6.190598,2011,1,22,A
40564,5.815385,2011,1,23,A
40565,6.519658,2011,1,24,A
40566,5.922222,2011,1,25,A
40567,5.745378,2011,1,26,A
40568,5.857143,2011,1,27,A
40569,5.842857,2011,1,28,A
40570,6.455462,2011,1,29,A
40571,6.393162,2011,1,30,A
40572,6.404202,2011,1,31,A
40573,5.208403,2011,2,1,A
40574,3.548739,2011,2,2,A
40575,4.173109,2011,2,3,A
40576,5.640336,2011,2,4,A
40577,6.827119,2011,2,5,A
40578,6.930508,2011,2,6,A
40579,6.582301,2011,2,7,A
40580,5.313675,2011,2,8,A
40581,4.232500,2011,2,9,A
40582,3.880672,2011,2,10,A
40583,4.835345,2011,2,11,A
40584,5.716667,2011,2,12,A
40585,6.470339,2011,2,13,A
40586,6.168067,2011,2,14,A
40587,4.186667,2011,2,15,A
40588,4.688983,2011,2,16,A
40589,4.627500,2011,2,17,A
40590,4.743697,2011,2,18,A
40591,4.638532,2011,2,19,A
40592,4.513675,2011,2,20,A
40593,4.373109,2011,2,21,A
40594,4.384874,2011,2,22,A
40595,3.755932,2011,2,23,A
40596,2.721667,2011,2,24,A
40597,1.966087,2011,2,25,A
40598,1.081034,2011,2,26,A
40599,2.445378,2011,2,27,A
40600,3.526667,2011,2,28,A
40601,4.768644,2011,3,1,A
40602,5.143697,2011,3,2,A
40603,4.998261,2011,3,3,A
40604,5.434188,2011,3,4,A
40605,5.793333,2011,3,5,A
40606,5.703361,2011,3,6,A
40607,5.525217,2011,3,7,A
40608,5.633333,2011,3,8,A
40609,6.229310,2011,3,9,A
40610,6.006897,2011,3,10,A
40611,5.794118,2011,3,11,A
40612,5.711765,2011,3,12,A
40613,6.214286,2011,3,13,A
40614,6.168376,2011,3,14,A
40615,6.297414,2011,3,15,A
40616,5.193162,2011,3,16,A
40617,5.469748,2011,3,17,A
40618,5.658120,2011,3,18,A
40619,5.510169,2011,3,19,A
40620,5.590833,2011,3,20,A
40621,5.892437,2011,3,21,A
40622,5.513445,2011,3,22,A
40623,5.655172,2011,3,23,A
40624,5.819492,2011,3,24,A
40625,5.476068,2011,3,25,A
40626,5.722414,2011,3,26,A
40627,5.663478,2011,3,27,A
40628,5.669369,2011,3,28,A
40629,6.200000,2011,3,29,A
40630,6.786364,2011,3,30,A
40631,7.026471,2011,3,31,A
40632,7.122807,2011,4,1,A
40633,5.969565,2011,4,2,A
40634,5.587288,2011,4,3,A
40635,6.100855,2011,4,4,A
40636,6.261345,2011,4,5,A
40637,5.303333,2011,4,6,A
40638,5.029167,2011,4,7,A
40639,5.252679,2011,4,8,A
40640,5.760550,2011,4,9,A
40641,6.490826,2011,4,10,A
40642,6.369091,2011,4,11,A
40643,5.983333,2011,4,12,A
40644,6.007207,2011,4,13,A
40645,5.701653,2011,4,14,A
40646,6.135897,2011,4,15,A
40647,6.526724,2011,4,16,A
40648,6.326724,2011,4,17,A
40649,5.962712,2011,4,18,A
40650,5.697196,2011,4,19,A
40651,5.907407,2011,4,20,A
40652,6.061682,2011,4,21,A
40653,5.949123,2011,4,22,A
40654,6.697458,2011,4,23,A
40655,7.037815,2011,4,24,A
40656,6.477778,2011,4,25,A
40657,5.800000,2011,4,26,A
40658,6.521008,2011,4,27,A
40659,6.017742,2011,4,28,A
40660,5.462609,2011,4,29,A
40661,6.526126,2011,4,30,A
40662,6.629524,2011,5,1,A
40663,7.171739,2011,5,2,A
40664,7.345833,2011,5,3,A
40665,7.408621,2011,5,4,A
40666,7.527434,2011,5,5,A
40667,7.241964,2011,5,6,A
40668,6.913793,2011,5,7,A
40669,6.541593,2011,5,8,A
40670,6.641228,2011,5,9,A
40671,7.942857,2011,5,10,A
40672,7.859375,2011,5,11,A
40673,7.306250,2011,5,12,A
40674,7.380208,2011,5,13,A
40675,7.360417,2011,5,14,A
40676,7.058333,2011,5,15,A
40677,7.035417,2011,5,16,A
40678,6.973636,2011,5,17,A
40679,7.596190,2011,5,18,A
40680,8.072477,2011,5,19,A
40681,8.262609,2011,5,20,A
40682,8.181579,2011,5,21,A
40683,7.628972,2011,5,22,A
40684,7.720755,2011,5,23,A
40685,8.446729,2011,5,24,A
40686,8.067857,2011,5,25,A
40687,6.755752,2011,5,26,A
40688,7.043860,2011,5,27,A
40689,6.638318,2011,5,28,A
40690,6.533028,2011,5,29,A
40691,7.444037,2011,5,30,A
40692,7.729091,2011,5,31,A
40693,7.317857,2011,6,1,A
40694,7.409174,2011,6,2,A
40695,8.254545,2011,6,3,A
40696,9.281982,2011,6,4,A
40697,9.211538,2011,6,5,A
40698,8.457009,2011,6,6,A
40699,8.343396,2011,6,7,A
40700,8.279439,2011,6,8,A
40701,9.137500,2011,6,9,A
40702,9.788119,2011,6,10,A
40703,9.697297,2011,6,11,A
40704,9.085981,2011,6,12,A
40705,9.588889,2011,6,13,A
40706,10.301802,2011,6,14,A
40707,9.943243,2011,6,15,A
40708,9.659048,2011,6,16,A
40709,10.176786,2011,6,17,A
40710,9.725000,2011,6,18,A
40711,10.248649,2011,6,19,A
40712,11.349558,2011,6,20,A
40713,11.893636,2011,6,21,A
40714,12.063063,2011,6,22,A
40715,11.217391,2011,6,23,A
40716,10.747788,2011,6,24,A
40717,11.142593,2011,6,25,A
40718,11.573148,2011,6,26,A
40719,12.347321,2011,6,27,A
40720,12.337383,2011,6,28,A
40721,11.798246,2011,6,29,A
40722,11.572174,2011,6,30,A
40723,11.654128,2011,7,1,A
40724,13.323214,2011,7,2,A
40725,13.733628,2011,7,3,A
40726,13.952727,2011,7,4,A
40727,14.303509,2011,7,5,A
40728,15.045614,2011,7,6,A
40729,14.804464,2011,7,7,A
40730,14.424779,2011,7,8,A
40731,14.294690,2011,7,9,A
40732,14.473729,2011,7,10,A
40733,14.400000,2011,7,11,A
40734,13.953982,2011,7,12,A
40735,13.539823,2011,7,13,A
40736,14.227826,2011,7,14,A
40737,14.974336,2011,7,15,A
40738,15.070370,2011,7,16,A
40739,13.694444,2011,7,17,A
40740,13.557143,2011,7,18,A
40741,13.539286,2011,7,19,A
40742,13.395763,2011,7,20,A
40743,14.026786,2011,7,21,A
40744,14.427434,2011,7,22,A
40745,15.019328,2011,7,23,A
40746,16.063063,2011,7,24,A
40747,16.095652,2011,7,25,A
40748,15.523684,2011,7,26,A
40749,15.991525,2011,7,27,A
40750,15.827273,2011,7,28,A
40751,16.330328,2011,7,29,A
40752,16.876860,2011,7,30,A
40753,17.125641,2011,7,31,A
40754,17.400877,2011,8,1,A
40755,17.546610,2011,8,2,A
40756,17.160000,2011,8,3,A
40757,17.167826,2011,8,4,A
40758,17.430508,2011,8,5,A
40759,17.236207,2011,8,6,A
40760,17.257018,2011,8,7,A
40761,16.325000,2011,8,8,A
40762,16.209167,2011,8,9,A
40763,16.303333,2011,8,10,A
40764,15.909402,2011,8,11,A
40765,16.220792,2011,8,12,A
40766,16.467164,2011,8,13,A
40767,16.697938,2011,8,14,A
40768,16.689908,2011,8,15,A
40769,16.535593,2011,8,16,A
40770,16.534513,2011,8,17,A
40771,16.148696,2011,8,18,A
40772,16.073729,2011,8,19,A
40773,16.591150,2011,8,20,A
40774,17.645872,2011,8,21,A
40775,17.855357,2011,8,22,A
40776,17.832743,2011,8,23,A
40777,18.182301,2011,8,24,A
40778,18.845690,2011,8,25,A
40779,19.369565,2011,8,26,A
40780,19.141228,2011,8,27,A
40781,18.848276,2011,8,28,A
40782,17.502632,2011,8,29,A
40783,16.253097,2011,8,30,A
40784,15.734483,2011,8,31,A
40785,14.500000,2011,9,1,A
40786,14.455462,2011,9,2,A
40787,14.618750,2011,9,3,A
40788,15.088182,2011,9,4,A
40789,15.531092,2011,9,5,A
40790,15.852632,2011,9,6,A
40791,16.220339,2011,9,7,A
40792,16.912727,2011,9,8,A
40793,17.239474,2011,9,9,A
40794,17.241739,2011,9,10,A
40795,17.174138,2011,9,11,A
40796,16.800855,2011,9,12,A
40797,16.438095,2011,9,13,A
40798,16.325926,2011,9,14,A
40799,15.847899,2011,9,15,A
40800,14.828448,2011,9,16,A
40801,14.086486,2011,9,17,A
40802,14.476106,2011,9,18,A
40803,15.097414,2011,9,19,A
40804,14.888496,2011,9,20,A
40805,14.501786,2011,9,21,A
40806,14.371304,2011,9,22,A
40807,14.279310,2011,9,23,A
40808,14.530275,2011,9,24,A
40809,14.708696,2011,9,25,A
40810,14.299091,2011,9,26,A
40811,14.104425,2011,9,27,A
40812,13.567521,2011,9,28,A
40813,12.734783,2011,9,29,A
40814,12.933945,2011,9,30,A
40815,13.530189,2011,10,1,A
40816,13.841441,2011,10,2,A
40817,13.716216,2011,10,3,A
40818,12.860909,2011,10,4,A
40819,11.816216,2011,10,5,A
40820,10.740517,2011,10,6,A
40821,10.897391,2011,10,7,A
40822,11.256897,2011,10,8,A
40823,11.450000,2011,10,9,A
40824,11.955238,2011,10,10,A
40825,11.903540,2011,10,11,A
40826,11.197321,2011,10,12,A
40827,11.110811,2011,10,13,A
40828,11.444144,2011,10,14,A
40829,11.956481,2011,10,15,A
40830,12.146491,2011,10,16,A
40831,10.784483,2011,10,17,A
40832,9.643860,2011,10,18,A
40833,9.964655,2011,10,19,A
40834,10.386364,2011,10,20,A
40835,11.041228,2011,10,21,A
40836,11.305357,2011,10,22,A
40837,11.581416,2011,10,23,A
40838,10.805660,2011,10,24,A
40839,8.663964,2011,10,25,A
40840,7.038679,2011,10,26,A
40841,6.443220,2011,10,27,A
40842,6.674783,2011,10,28,A
40843,8.239130,2011,10,29,A
40844,10.018584,2011,10,30,A
40845,10.244737,2011,10,31,A
40846,8.457018,2011,11,1,A
40847,6.489286,2011,11,2,A
40848,6.588983,2011,11,3,A
40849,6.593220,2011,11,4,A
40850,6.574790,2011,11,5,A
40851,6.925000,2011,11,6,A
40852,6.945299,2011,11,7,A
40853,6.501869,2011,11,8,A
40854,6.735780,2011,11,9,A
40855,6.523894,2011,11,10,A
40856,5.852586,2011,11,11,A
40857,6.424138,2011,11,12,A
40858,7.280833,2011,11,13,A
40859,7.619643,2011,11,14,A
40860,7.368421,2011,11,15,A
40861,6.600847,2011,11,16,A
40862,7.193860,2011,11,17,A
40863,5.740678,2011,11,18,A
40864,5.295614,2011,11,19,A
40865,4.517273,2011,11,20,A
40866,5.109565,2011,11,21,A
40867,6.274138,2011,11,22,A
40868,6.798291,2011,11,23,A
40869,5.889831,2011,11,24,A
40870,6.093966,2011,11,25,A
40871,6.447321,2011,11,26,A
40872,6.859813,2011,11,27,A
40873,6.862931,2011,11,28,A
40874,6.519298,2011,11,29,A
40875,6.484956,2011,11,30,A
40876,5.138393,2011,12,1,A
40877,4.756140,2011,12,2,A
40878,4.110833,2011,12,3,A
40879,3.570085,2011,12,4,A
40880,2.809649,2011,12,5,A
40881,2.752941,2011,12,6,A
40882,2.878899,2011,12,7,A
40883,2.956250,2011,12,8,A
40884,2.450893,2011,12,9,A
40885,2.627193,2011,12,10,A
40886,3.622609,2011,12,11,A
40887,3.471171,2011,12,12,A
40888,1.956881,2011,12,13,A
40889,1.939316,2011,12,14,A
40890,3.270339,2011,12,15,A
40891,3.532773,2011,12,16,A
40892,3.126316,2011,12,17,A
40893,3.475652,2011,12,18,A
40894,4.495690,2011,12,19,A
40895,4.135398,2011,12,20,A
40896,4.003540,2011,12,21,A
40897,1.994643,2011,12,22,A
40898,1.630631,2011,12,23,A
40899,2.256522,2011,12,24,A
40900,2.963559,2011,12,25,A
40901,3.855932,2011,12,26,A
40902,4.513675,2011,12,27,A
40903,6.365517,2011,12,28,A
40904,7.080000,2011,12,29,A
40905,7.053913,2011,12,30,A
40906,5.854237,2011,12,31,A
40907,6.120870,2012,1,1,A
40908,6.457143,2012,1,2,A
40909,6.738261,2012,1,3,A
40910,6.276147,2012,1,4,A
40911,6.853846,2012,1,5,A
40912,5.302609,2012,1,6,A
40913,5.032479,2012,1,7,A
40914,4.463478,2012,1,8,A
40915,4.836585,2012,1,9,A
40916,5.578814,2012,1,10,A
40917,4.276923,2012,1,11,A
40918,3.337719,2012,1,12,A
40919,3.451327,2012,1,13,A
40920,3.931579,2012,1,14,A
40921,3.624561,2012,1,15,A
40922,2.962931,2012,1,16,A
40923,2.799138,2012,1,17,A
40924,3.567544,2012,1,18,A
40925,5.885714,2012,1,19,A
40926,6.194792,2012,1,20,A
40927,5.964583,2012,1,21,A
40928,5.609375,2012,1,22,A
40929,5.308475,2012,1,23,A
40930,5.599107,2012,1,24,A
40931,6.627103,2012,1,25,A
40932,6.218018,2012,1,26,A
40933,4.914815,2012,1,27,A
40934,4.810377,2012,1,28,A
40935,5.878846,2012,1,29,A
40936,6.311818,2012,1,30,A
40937,6.023478,2012,1,31,A
40938,6.146364,2012,2,1,A
40939,5.201709,2012,2,2,A
40940,5.016071,2012,2,3,A
40941,4.958974,2012,2,4,A
40942,4.806250,2012,2,5,A
40943,4.813084,2012,2,6,A
40944,5.328704,2012,2,7,A
40945,6.137500,2012,2,8,A
40946,6.746018,2012,2,9,A
40947,7.118750,2012,2,10,A
40948,6.660000,2012,2,11,A
40949,5.444538,2012,2,12,A
40950,5.474783,2012,2,13,A
40951,4.930973,2012,2,14,A
40952,4.202609,2012,2,15,A
40953,4.515126,2012,2,16,A
40954,5.659821,2012,2,17,A
40955,5.300893,2012,2,18,A
40956,4.637288,2012,2,19,A
40957,4.805455,2012,2,20,A
40958,6.028696,2012,2,21,A
40959,6.405217,2012,2,22,A
40960,5.579646,2012,2,23,A
40961,5.267857,2012,2,24,A
40962,4.631481,2012,2,25,A
40963,4.400000,2012,2,26,A
40964,4.343103,2012,2,27,A
40965,3.911504,2012,2,28,A
40966,3.723148,2012,2,29,A
40967,3.325000,2012,3,1,A
40968,4.266055,2012,3,2,A
40969,5.039640,2012,3,3,A
40970,4.863158,2012,3,4,A
40971,4.782609,2012,3,5,A
40972,4.225225,2012,3,6,A
40973,3.746429,2012,3,7,A
40974,4.522222,2012,3,8,A
40975,5.143363,2012,3,9,A
40976,5.694737,2012,3,10,A
40977,5.172321,2012,3,11,A
40978,4.829907,2012,3,12,A
40979,4.428125,2012,3,13,A
40980,4.692708,2012,3,14,A
40981,5.431522,2012,3,15,A
40982,5.732990,2012,3,16,A
40983,5.419266,2012,3,17,A
40984,4.923478,2012,3,18,A
40985,4.315044,2012,3,19,A
40986,4.949091,2012,3,20,A
40987,4.001887,2012,3,21,A
40988,5.190099,2012,3,22,A
40989,5.410714,2012,3,23,A
40990,5.823364,2012,3,24,A
40991,5.876786,2012,3,25,A
40992,5.830631,2012,3,26,A
40993,6.180198,2012,3,27,A
40994,6.144037,2012,3,28,A
40995,6.271560,2012,3,29,A
40996,5.655455,2012,3,30,A
40997,5.699130,2012,3,31,A
40998,5.495370,2012,4,1,A
40999,5.877982,2012,4,2,A
41000,5.854386,2012,4,3,A
41001,5.386607,2012,4,4,A
41002,5.040351,2012,4,5,A
41003,5.281308,2012,4,6,A
41004,5.415094,2012,4,7,A
41005,6.680909,2012,4,8,A
41006,6.907143,2012,4,9,A
41007,7.055455,2012,4,10,A
41008,6.830000,2012,4,11,A
41009,6.158000,2012,4,12,A
41010,5.893103,2012,4,13,A
41011,6.921495,2012,4,14,A
41012,7.163393,2012,4,15,A
41013,7.085714,2012,4,16,A
41014,6.131818,2012,4,17,A
41015,6.514783,2012,4,18,A
41016,6.636441,2012,4,19,A
41017,7.207895,2012,4,20,A
41018,7.703509,2012,4,21,A
41019,8.158333,2012,4,22,A
41020,8.412844,2012,4,23,A
41021,7.524779,2012,4,24,A
41022,7.656364,2012,4,25,A
41023,6.985714,2012,4,26,A
41024,6.488596,2012,4,27,A
41025,7.366019,2012,4,28,A
41026,8.033945,2012,4,29,A
41027,8.069091,2012,4,30,A
41028,6.651064,2012,5,1,A
41029,6.742202,2012,5,2,A
41030,7.187736,2012,5,3,A
41031,6.613761,2012,5,4,A
41032,6.655769,2012,5,5,A
41033,7.389720,2012,5,6,A
41034,8.603846,2012,5,7,A
41035,9.327358,2012,5,8,A
41036,8.815888,2012,5,9,A
41037,7.421101,2012,5,10,A
41038,7.805556,2012,5,11,A
41039,9.272897,2012,5,12,A
41040,10.484211,2012,5,13,A
41041,10.915596,2012,5,14,A
41042,10.862963,2012,5,15,A
41043,10.754630,2012,5,16,A
41044,9.936792,2012,5,17,A
41045,9.015094,2012,5,18,A
41046,8.578302,2012,5,19,A
41047,9.822018,2012,5,20,A
41048,10.173874,2012,5,21,A
41049,9.184615,2012,5,22,A
41050,8.465217,2012,5,23,A
41051,8.038532,2012,5,24,A
41052,7.990435,2012,5,25,A
41053,9.194643,2012,5,26,A
41054,9.968067,2012,5,27,A
41055,9.600000,2012,5,28,A
41056,9.847115,2012,5,29,A
41057,10.521101,2012,5,30,A
41058,11.513636,2012,5,31,A
41059,12.594737,2012,6,1,A
41060,12.389655,2012,6,2,A
41061,10.703333,2012,6,3,A
41062,10.089815,2012,6,4,A
41063,8.977083,2012,6,5,A
41064,9.109375,2012,6,6,A
41065,9.185437,2012,6,7,A
41066,8.571429,2012,6,8,A
41067,8.027273,2012,6,9,A
41068,9.041441,2012,6,10,A
41069,9.876106,2012,6,11,A
41070,10.155340,2012,6,12,A
41071,10.933028,2012,6,13,A
41072,10.842105,2012,6,14,A
41073,11.396429,2012,6,15,A
41074,12.636283,2012,6,16,A
41075,13.690476,2012,6,17,A
41076,12.171560,2012,6,18,A
41077,10.718692,2012,6,19,A
41078,11.483333,2012,6,20,A
41079,12.787850,2012,6,21,A
41080,12.397170,2012,6,22,A
41081,11.262617,2012,6,23,A
41082,11.175676,2012,6,24,A
41083,10.603704,2012,6,25,A
41084,10.311111,2012,6,26,A
41085,10.840517,2012,6,27,A
41086,11.648246,2012,6,28,A
41087,12.153846,2012,6,29,A
41088,12.456250,2012,6,30,A
41089,12.818000,2012,7,1,A
41090,13.630208,2012,7,2,A
41091,13.168750,2012,7,3,A
41092,12.427273,2012,7,4,A
41093,13.222449,2012,7,5,A
41094,14.193750,2012,7,6,A
41095,15.204167,2012,7,7,A
41096,16.039583,2012,7,8,A
41097,16.778125,2012,7,9,A
41098,16.563542,2012,7,10,A
41099,16.570833,2012,7,11,A
41100,16.858333,2012,7,12,A
41101,16.762500,2012,7,13,A
41102,16.907292,2012,7,14,A
41103,16.247917,2012,7,15,A
41104,14.940625,2012,7,16,A
41105,15.022772,2012,7,17,A
41106,15.404902,2012,7,18,A
41107,15.677451,2012,7,19,A
41108,16.625926,2012,7,20,A
41109,16.357143,2012,7,21,A
41110,15.964151,2012,7,22,A
41111,15.021296,2012,7,23,A
41112,15.725926,2012,7,24,A
41113,16.575000,2012,7,25,A
41114,17.599038,2012,7,26,A
41115,17.338182,2012,7,27,A
41116,16.343119,2012,7,28,A
41117,16.252778,2012,7,29,A
41118,16.731818,2012,7,30,A
41119,17.031818,2012,7,31,A
41120,16.873333,2012,8,1,A
41121,16.850000,2012,8,2,A
41122,16.952727,2012,8,3,A
41123,18.011538,2012,8,4,A
41124,18.885577,2012,8,5,A
41125,19.273333,2012,8,6,A
41126,19.305556,2012,8,7,A
41127,18.846296,2012,8,8,A
41128,17.933945,2012,8,9,A
41129,17.700935,2012,8,10,A
41130,17.436893,2012,8,11,A
41131,18.209091,2012,8,12,A
41132,18.871560,2012,8,13,A
41133,18.856481,2012,8,14,A
41134,19.243519,2012,8,15,A
41135,19.710377,2012,8,16,A
41136,19.891089,2012,8,17,A
41137,19.801905,2012,8,18,A
41138,18.907547,2012,8,19,A
41139,17.983962,2012,8,20,A
41140,17.730097,2012,8,21,A
41141,17.467308,2012,8,22,A
41142,16.811009,2012,8,23,A
41143,15.867619,2012,8,24,A
41144,15.688288,2012,8,25,A
41145,15.809091,2012,8,26,A
41146,16.372642,2012,8,27,A
41147,17.051852,2012,8,28,A
41148,16.134234,2012,8,29,A
41149,15.471028,2012,8,30,A
41150,15.167593,2012,8,31,A
41151,14.802778,2012,9,1,A
41152,14.178095,2012,9,2,A
41153,14.045361,2012,9,3,A
41154,14.432353,2012,9,4,A
41155,14.945536,2012,9,5,A
41156,15.494444,2012,9,6,A
41157,15.910377,2012,9,7,A
41158,15.880870,2012,9,8,A
41159,15.732743,2012,9,9,A
41160,15.200000,2012,9,10,A
41161,13.643103,2012,9,11,A
41162,12.850427,2012,9,12,A
41163,13.032143,2012,9,13,A
41164,13.760000,2012,9,14,A
41165,14.262264,2012,9,15,A
41166,14.123423,2012,9,16,A
41167,14.057282,2012,9,17,A
41168,14.041818,2012,9,18,A
41169,14.125688,2012,9,19,A
41170,14.230631,2012,9,20,A
41171,14.311607,2012,9,21,A
41172,14.291892,2012,9,22,A
41173,14.252212,2012,9,23,A
41174,13.726087,2012,9,24,A
41175,13.507895,2012,9,25,A
41176,12.770175,2012,9,26,A
41177,12.514815,2012,9,27,A
41178,13.260177,2012,9,28,A
41179,13.544954,2012,9,29,A
41180,13.325641,2012,9,30,A
41181,12.583621,2012,10,1,A
41182,12.380357,2012,10,2,A
41183,11.222857,2012,10,3,A
41184,10.291150,2012,10,4,A
41185,9.446364,2012,10,5,A
41186,8.987963,2012,10,6,A
41187,8.795327,2012,10,7,A
41188,8.574545,2012,10,8,A
41189,8.410435,2012,10,9,A
41190,8.425893,2012,10,10,A
41191,8.603571,2012,10,11,A
41192,9.004386,2012,10,12,A
41193,10.130357,2012,10,13,A
41194,11.006250,2012,10,14,A
41195,11.789189,2012,10,15,A
41196,11.857018,2012,10,16,A
41197,9.694595,2012,10,17,A
41198,9.208257,2012,10,18,A
41199,10.323585,2012,10,19,A
41200,10.255357,2012,10,20,A
41201,8.908182,2012,10,21,A
41202,8.523214,2012,10,22,A
41203,7.871429,2012,10,23,A
41204,7.933333,2012,10,24,A
41205,7.688785,2012,10,25,A
41206,7.795050,2012,10,26,A
41207,8.333333,2012,10,27,A
41208,9.352252,2012,10,28,A
41209,10.014414,2012,10,29,A
41210,10.095327,2012,10,30,A
41211,9.925688,2012,10,31,A
41212,9.540777,2012,11,1,A
41213,9.251429,2012,11,2,A
41214,9.774766,2012,11,3,A
41215,10.285981,2012,11,4,A
41216,9.981481,2012,11,5,A
41217,9.735514,2012,11,6,A
41218,9.781553,2012,11,7,A
41219,7.878095,2012,11,8,A
41220,7.121495,2012,11,9,A
41221,6.199048,2012,11,10,A
41222,6.113861,2012,11,11,A
41223,7.176471,2012,11,12,A
41224,7.872115,2012,11,13,A
41225,7.833028,2012,11,14,A
41226,6.955140,2012,11,15,A
41227,7.186792,2012,11,16,A
41228,7.887736,2012,11,17,A
41229,7.410280,2012,11,18,A
41230,7.983333,2012,11,19,A
41231,8.377451,2012,11,20,A
41232,7.617925,2012,11,21,A
41233,7.110476,2012,11,22,A
41234,7.329630,2012,11,23,A
41235,8.206796,2012,11,24,A
41236,7.317143,2012,11,25,A
41237,6.530392,2012,11,26,A
41238,6.951852,2012,11,27,A
41239,7.612963,2012,11,28,A
41240,7.948515,2012,11,29,A
41241,8.152830,2012,11,30,A
41242,8.122430,2012,12,1,A
41243,7.780000,2012,12,2,A
41244,7.778431,2012,12,3,A
41245,8.171560,2012,12,4,A
41246,7.796296,2012,12,5,A
41247,7.073077,2012,12,6,A
41248,7.030631,2012,12,7,A
41249,6.679817,2012,12,8,A
41250,6.596330,2012,12,9,A
41251,6.959091,2012,12,10,A
41252,6.262963,2012,12,11,A
41253,6.150459,2012,12,12,A
41254,5.075000,2012,12,13,A
41255,5.085586,2012,12,14,A
41256,4.642202,2012,12,15,A
41257,4.891667,2012,12,16,A
41258,5.594393,2012,12,17,A
41259,4.718868,2012,12,18,A
41260,4.794118,2012,12,19,A
41261,5.035185,2012,12,20,A
41262,5.462963,2012,12,21,A
41263,5.876147,2012,12,22,A
41264,5.601869,2012,12,23,A
41265,5.505607,2012,12,24,A
41266,5.684762,2012,12,25,A
41267,6.069811,2012,12,26,A
41268,5.913000,2012,12,27,A
41269,5.510417,2012,12,28,A
41270,5.204167,2012,12,29,A
41271,4.902000,2012,12,30,A
41272,4.171028,2012,12,31,A
41273,3.833636,2013,1,1,A
41274,3.455263,2013,1,2,A
41275,3.463964,2013,1,3,A
41276,4.452727,2013,1,4,A
41277,4.556757,2013,1,5,A
41278,5.022936,2013,1,6,A
41279,5.616346,2013,1,7,A
41280,6.142453,2013,1,8,A
41281,5.784762,2013,1,9,A
41282,4.820909,2013,1,10,A
41283,4.286792,2013,1,11,A
41284,3.266055,2013,1,12,A
41285,2.276786,2013,1,13,A
41286,2.128704,2013,1,14,A
41287,2.611712,2013,1,15,A
41288,2.766372,2013,1,16,A
41289,2.972807,2013,1,17,A
41290,3.368468,2013,1,18,A
