# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:51:19 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14205400 EAST FORK DAIRY CREEK NEAR MEACHAM CORNER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14205400
#            TS   parameter     statistic     Description
#        114211       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	114211_00060_00003	114211_00060_00003_cd
USGS	14205400	2011-10-02	14.3	A
USGS	14205400	2011-10-03	19.1	A
USGS	14205400	2011-10-04	18.1	A
USGS	14205400	2011-10-05	22.6	A
USGS	14205400	2011-10-06	16.7	A
USGS	14205400	2011-10-07	15.1	A
USGS	14205400	2011-10-08	14.7	A
USGS	14205400	2011-10-09	17.0	A
USGS	14205400	2011-10-10	22.6	A
USGS	14205400	2011-10-11	28.2	A
USGS	14205400	2011-10-12	25.1	A
USGS	14205400	2011-10-13	16.9	A
USGS	14205400	2011-10-14	15.6	A
USGS	14205400	2011-10-15	14.3	A
USGS	14205400	2011-10-16	12.9	A
USGS	14205400	2011-10-17	12.7	A
USGS	14205400	2011-10-18	11.8	A
USGS	14205400	2011-10-19	11.8	A
USGS	14205400	2011-10-20	12.0	A
USGS	14205400	2011-10-21	12.2	A
USGS	14205400	2011-10-22	12.2	A
USGS	14205400	2011-10-23	12.2	A
USGS	14205400	2011-10-24	11.9	A
USGS	14205400	2011-10-25	11.8	A
USGS	14205400	2011-10-26	11.6	A
USGS	14205400	2011-10-27	11.7	A
USGS	14205400	2011-10-28	13.4	A
USGS	14205400	2011-10-29	16.6	A
USGS	14205400	2011-10-30	14.5	A
USGS	14205400	2011-10-31	15.6	A
USGS	14205400	2011-11-01	15.2	A
USGS	14205400	2011-11-02	14.9	A
USGS	14205400	2011-11-03	21.9	A
USGS	14205400	2011-11-04	16.2	A
USGS	14205400	2011-11-05	22.4	A
USGS	14205400	2011-11-06	21.2	A
USGS	14205400	2011-11-07	17.1	A
USGS	14205400	2011-11-08	16.0	A
USGS	14205400	2011-11-09	15.8	A
USGS	14205400	2011-11-10	15.0	A
USGS	14205400	2011-11-11	15.5	A
USGS	14205400	2011-11-12	23.7	A
USGS	14205400	2011-11-13	26.0	A
USGS	14205400	2011-11-14	24.2	A
USGS	14205400	2011-11-15	22.7	A
USGS	14205400	2011-11-16	26.8	A
USGS	14205400	2011-11-17	53.8	A
USGS	14205400	2011-11-18	55.9	A
USGS	14205400	2011-11-19	39.9	A
USGS	14205400	2011-11-20	32.0	A
USGS	14205400	2011-11-21	49.4	A
USGS	14205400	2011-11-22	245	A
USGS	14205400	2011-11-23	298	A
USGS	14205400	2011-11-24	188	A
USGS	14205400	2011-11-25	183	A
USGS	14205400	2011-11-26	133	A
USGS	14205400	2011-11-27	105	A
USGS	14205400	2011-11-28	84.7	A
USGS	14205400	2011-11-29	69.9	A
USGS	14205400	2011-11-30	65.6	A
USGS	14205400	2011-12-01	55.0	A
USGS	14205400	2011-12-02	50.8	A
USGS	14205400	2011-12-03	47.2	A
USGS	14205400	2011-12-04	44.5	A
USGS	14205400	2011-12-05	41.8	A
USGS	14205400	2011-12-06	40.2	A
USGS	14205400	2011-12-07	38.2	A
USGS	14205400	2011-12-08	36.6	A
USGS	14205400	2011-12-09	35.0	A
USGS	14205400	2011-12-10	33.8	A
USGS	14205400	2011-12-11	33.0	A
USGS	14205400	2011-12-12	31.4	A
USGS	14205400	2011-12-13	30.5	A
USGS	14205400	2011-12-14	29.5	A
USGS	14205400	2011-12-15	29.6	A
USGS	14205400	2011-12-16	28.2	A
USGS	14205400	2011-12-17	27.3	A
USGS	14205400	2011-12-18	26.7	A
USGS	14205400	2011-12-19	26.0	A
USGS	14205400	2011-12-20	25.1	A
USGS	14205400	2011-12-21	24.7	A
USGS	14205400	2011-12-22	24.0	A
USGS	14205400	2011-12-23	23.5	A
USGS	14205400	2011-12-24	23.1	A
USGS	14205400	2011-12-25	24.6	A
USGS	14205400	2011-12-26	25.0	A
USGS	14205400	2011-12-27	34.4	A
USGS	14205400	2011-12-28	91.9	A
USGS	14205400	2011-12-29	133	A
USGS	14205400	2011-12-30	231	A
USGS	14205400	2011-12-31	187	A
USGS	14205400	2012-01-01	144	A
USGS	14205400	2012-01-02	118	A
USGS	14205400	2012-01-03	98.6	A
USGS	14205400	2012-01-04	88.7	A
USGS	14205400	2012-01-05	87.1	A
USGS	14205400	2012-01-06	79.4	A
USGS	14205400	2012-01-07	76.6	A
USGS	14205400	2012-01-08	72.4	A
USGS	14205400	2012-01-09	70.1	A
USGS	14205400	2012-01-10	68.5	A
USGS	14205400	2012-01-11	62.8	A
USGS	14205400	2012-01-12	59.0	A
USGS	14205400	2012-01-13	56.1	A
USGS	14205400	2012-01-14	56.2	A
USGS	14205400	2012-01-15	54.5	A
USGS	14205400	2012-01-16	51.7	A
USGS	14205400	2012-01-17	61.2	A
USGS	14205400	2012-01-18	80.8	A
USGS	14205400	2012-01-19	228	A
USGS	14205400	2012-01-20	475	A
USGS	14205400	2012-01-21	730	A
USGS	14205400	2012-01-22	534	A
USGS	14205400	2012-01-23	447	A
USGS	14205400	2012-01-24	428	A
USGS	14205400	2012-01-25	443	A
USGS	14205400	2012-01-26	391	A
USGS	14205400	2012-01-27	320	A
USGS	14205400	2012-01-28	269	A
USGS	14205400	2012-01-29	254	A
USGS	14205400	2012-01-30	261	A
USGS	14205400	2012-01-31	234	A
USGS	14205400	2012-02-01	218	A
USGS	14205400	2012-02-02	195	A
USGS	14205400	2012-02-03	178	A
USGS	14205400	2012-02-04	161	A
USGS	14205400	2012-02-05	148	A
USGS	14205400	2012-02-06	139	A
USGS	14205400	2012-02-07	131	A
USGS	14205400	2012-02-08	127	A
USGS	14205400	2012-02-09	125	A
USGS	14205400	2012-02-10	121	A
USGS	14205400	2012-02-11	114	A
USGS	14205400	2012-02-12	110	A
USGS	14205400	2012-02-13	111	A
USGS	14205400	2012-02-14	110	A
USGS	14205400	2012-02-15	108	A
USGS	14205400	2012-02-16	106	A
USGS	14205400	2012-02-17	111	A
USGS	14205400	2012-02-18	158	A
USGS	14205400	2012-02-19	180	A
USGS	14205400	2012-02-20	188	A
USGS	14205400	2012-02-21	181	A
USGS	14205400	2012-02-22	197	A
USGS	14205400	2012-02-23	200	A
USGS	14205400	2012-02-24	205	A
USGS	14205400	2012-02-25	229	A
USGS	14205400	2012-02-26	222	A
USGS	14205400	2012-02-27	216	A
USGS	14205400	2012-02-28	220	A
USGS	14205400	2012-02-29	242	A
USGS	14205400	2012-03-01	235	A
USGS	14205400	2012-03-02	222	A
USGS	14205400	2012-03-03	221	A
USGS	14205400	2012-03-04	231	A
USGS	14205400	2012-03-05	276	A
USGS	14205400	2012-03-06	303	A
USGS	14205400	2012-03-07	275	A
USGS	14205400	2012-03-08	250	A
USGS	14205400	2012-03-09	229	A
USGS	14205400	2012-03-10	221	A
USGS	14205400	2012-03-11	238	A
USGS	14205400	2012-03-12	310	A
USGS	14205400	2012-03-13	423	A
USGS	14205400	2012-03-14	460	A
USGS	14205400	2012-03-15	1100	A:e
USGS	14205400	2012-03-16	780	A
USGS	14205400	2012-03-17	595	A
USGS	14205400	2012-03-18	454	A
USGS	14205400	2012-03-19	375	A
USGS	14205400	2012-03-20	344	A
USGS	14205400	2012-03-21	317	A
USGS	14205400	2012-03-22	299	A
USGS	14205400	2012-03-23	280	A
USGS	14205400	2012-03-24	260	A
USGS	14205400	2012-03-25	243	A
USGS	14205400	2012-03-26	228	A
USGS	14205400	2012-03-27	226	A
USGS	14205400	2012-03-28	231	A
USGS	14205400	2012-03-29	478	A
USGS	14205400	2012-03-30	950	A:e
USGS	14205400	2012-03-31	721	A
USGS	14205400	2012-04-01	586	A
USGS	14205400	2012-04-02	494	A
USGS	14205400	2012-04-03	428	A
USGS	14205400	2012-04-04	360	A
USGS	14205400	2012-04-05	318	A
USGS	14205400	2012-04-06	276	A
USGS	14205400	2012-04-07	248	A
USGS	14205400	2012-04-08	223	A
USGS	14205400	2012-04-09	202	A
USGS	14205400	2012-04-10	188	A
USGS	14205400	2012-04-11	177	A
USGS	14205400	2012-04-12	165	A
USGS	14205400	2012-04-13	154	A
USGS	14205400	2012-04-14	140	A
USGS	14205400	2012-04-15	131	A
USGS	14205400	2012-04-16	138	A
USGS	14205400	2012-04-17	123	A
USGS	14205400	2012-04-18	120	A
USGS	14205400	2012-04-19	118	A
USGS	14205400	2012-04-20	113	A
USGS	14205400	2012-04-21	110	A
USGS	14205400	2012-04-22	106	A
USGS	14205400	2012-04-23	102	A
USGS	14205400	2012-04-24	98.5	A
USGS	14205400	2012-04-25	95.4	A
USGS	14205400	2012-04-26	101	A
USGS	14205400	2012-04-27	93.1	A
USGS	14205400	2012-04-28	88.0	A
USGS	14205400	2012-04-29	84.2	A
USGS	14205400	2012-04-30	91.3	A
USGS	14205400	2012-05-01	87.6	A
USGS	14205400	2012-05-02	85.1	A
USGS	14205400	2012-05-03	125	A
USGS	14205400	2012-05-04	133	A
USGS	14205400	2012-05-05	127	A
USGS	14205400	2012-05-06	120	A
USGS	14205400	2012-05-07	112	A
USGS	14205400	2012-05-08	104	A
USGS	14205400	2012-05-09	94.7	A
USGS	14205400	2012-05-10	88.3	A
USGS	14205400	2012-05-11	83.2	A
USGS	14205400	2012-05-12	79.2	A
USGS	14205400	2012-05-13	74.5	A
USGS	14205400	2012-05-14	69.8	A
USGS	14205400	2012-05-15	66.8	A
USGS	14205400	2012-05-16	65.7	A
USGS	14205400	2012-05-17	64.3	A
USGS	14205400	2012-05-18	61.8	A
USGS	14205400	2012-05-19	60.1	A
USGS	14205400	2012-05-20	60.4	A
USGS	14205400	2012-05-21	67.6	A
USGS	14205400	2012-05-22	70.7	A
USGS	14205400	2012-05-23	64.6	A
USGS	14205400	2012-05-24	62.8	A
USGS	14205400	2012-05-25	60.4	A
USGS	14205400	2012-05-26	58.7	A
USGS	14205400	2012-05-27	56.4	A
USGS	14205400	2012-05-28	54.4	A
USGS	14205400	2012-05-29	52.9	A
USGS	14205400	2012-05-30	51.9	A
USGS	14205400	2012-05-31	51.4	A
USGS	14205400	2012-06-01	51.2	A
USGS	14205400	2012-06-02	51.9	A
USGS	14205400	2012-06-03	49.2	A
USGS	14205400	2012-06-04	50.4	A
USGS	14205400	2012-06-05	56.7	A
USGS	14205400	2012-06-06	48.4	A
USGS	14205400	2012-06-07	56.4	A
USGS	14205400	2012-06-08	53.7	A
USGS	14205400	2012-06-09	49.7	A
USGS	14205400	2012-06-10	46.7	A
USGS	14205400	2012-06-11	45.1	A
USGS	14205400	2012-06-12	47.1	A
USGS	14205400	2012-06-13	45.8	A
USGS	14205400	2012-06-14	43.3	A
USGS	14205400	2012-06-15	41.7	A
USGS	14205400	2012-06-16	40.5	A
USGS	14205400	2012-06-17	39.7	A
USGS	14205400	2012-06-18	40.4	A
USGS	14205400	2012-06-19	42.5	A
USGS	14205400	2012-06-20	39.4	A
USGS	14205400	2012-06-21	36.1	A
USGS	14205400	2012-06-22	36.3	A
USGS	14205400	2012-06-23	50.1	A
USGS	14205400	2012-06-24	46.8	A
USGS	14205400	2012-06-25	41.1	A
USGS	14205400	2012-06-26	38.7	A
USGS	14205400	2012-06-27	36.5	A
USGS	14205400	2012-06-28	35.4	A
USGS	14205400	2012-06-29	34.1	A
USGS	14205400	2012-06-30	39.6	A
USGS	14205400	2012-07-01	42.5	A
USGS	14205400	2012-07-02	35.9	A
USGS	14205400	2012-07-03	36.0	A
USGS	14205400	2012-07-04	33.4	A
USGS	14205400	2012-07-05	32.7	A
USGS	14205400	2012-07-06	31.0	A
USGS	14205400	2012-07-07	29.1	A
USGS	14205400	2012-07-08	28.1	A
USGS	14205400	2012-07-09	27.2	A
USGS	14205400	2012-07-10	26.2	A
USGS	14205400	2012-07-11	25.7	A
USGS	14205400	2012-07-12	24.7	A
USGS	14205400	2012-07-13	24.1	A
USGS	14205400	2012-07-14	24.0	A
USGS	14205400	2012-07-15	23.6	A
USGS	14205400	2012-07-16	23.2	A
USGS	14205400	2012-07-17	22.8	A
USGS	14205400	2012-07-18	23.2	A
USGS	14205400	2012-07-19	22.9	A
USGS	14205400	2012-07-20	23.1	A
USGS	14205400	2012-07-21	22.2	A
USGS	14205400	2012-07-22	21.4	A
USGS	14205400	2012-07-23	21.2	A
USGS	14205400	2012-07-24	20.9	A
USGS	14205400	2012-07-25	20.0	A
USGS	14205400	2012-07-26	19.8	A
USGS	14205400	2012-07-27	20.2	A
USGS	14205400	2012-07-28	20.1	A
USGS	14205400	2012-07-29	19.6	A
USGS	14205400	2012-07-30	19.4	A
USGS	14205400	2012-07-31	20.1	A
USGS	14205400	2012-08-01	19.2	A
USGS	14205400	2012-08-02	18.8	A
USGS	14205400	2012-08-03	18.7	A
USGS	14205400	2012-08-04	17.4	A
USGS	14205400	2012-08-05	16.6	A
USGS	14205400	2012-08-06	15.9	A
USGS	14205400	2012-08-07	16.1	A
USGS	14205400	2012-08-08	16.5	A
USGS	14205400	2012-08-09	16.1	A
USGS	14205400	2012-08-10	15.8	A
USGS	14205400	2012-08-11	15.3	A
USGS	14205400	2012-08-12	14.6	A
USGS	14205400	2012-08-13	14.0	A
USGS	14205400	2012-08-14	13.6	A
USGS	14205400	2012-08-15	14.3	A
USGS	14205400	2012-08-16	13.0	A
USGS	14205400	2012-08-17	12.7	A
USGS	14205400	2012-08-18	13.5	A
USGS	14205400	2012-08-19	13.8	A
USGS	14205400	2012-08-20	13.4	A
USGS	14205400	2012-08-21	13.2	A
USGS	14205400	2012-08-22	12.9	A
USGS	14205400	2012-08-23	12.8	A
USGS	14205400	2012-08-24	12.3	A
USGS	14205400	2012-08-25	12.2	A
USGS	14205400	2012-08-26	12.4	A
USGS	14205400	2012-08-27	13.6	A
USGS	14205400	2012-08-28	13.3	A
USGS	14205400	2012-08-29	12.8	A
USGS	14205400	2012-08-30	12.8	A
USGS	14205400	2012-08-31	12.2	A
USGS	14205400	2012-09-01	12.2	A
USGS	14205400	2012-09-02	12.0	A
USGS	14205400	2012-09-03	12.0	A
USGS	14205400	2012-09-04	11.6	A
USGS	14205400	2012-09-05	11.1	A
USGS	14205400	2012-09-06	11.0	A
USGS	14205400	2012-09-07	10.7	A
USGS	14205400	2012-09-08	10.7	A
USGS	14205400	2012-09-09	10.8	A
USGS	14205400	2012-09-10	11.5	A
USGS	14205400	2012-09-11	11.0	A
USGS	14205400	2012-09-12	10.5	A
USGS	14205400	2012-09-13	10.2	A
USGS	14205400	2012-09-14	9.87	A
USGS	14205400	2012-09-15	9.80	A
USGS	14205400	2012-09-16	9.43	A
USGS	14205400	2012-09-17	9.16	A
USGS	14205400	2012-09-18	9.39	A
USGS	14205400	2012-09-19	9.71	A
USGS	14205400	2012-09-20	10.4	A
USGS	14205400	2012-09-21	10.8	A
USGS	14205400	2012-09-22	10.8	A
USGS	14205400	2012-09-23	10.1	A
USGS	14205400	2012-09-24	10.0	A
USGS	14205400	2012-09-25	9.82	A
USGS	14205400	2012-09-26	9.48	A
USGS	14205400	2012-09-27	8.92	A
USGS	14205400	2012-09-28	8.53	A
USGS	14205400	2012-09-29	8.36	A
USGS	14205400	2012-09-30	8.51	A
USGS	14205400	2012-10-01	8.61	A
USGS	14205400	2012-10-02	8.88	A
USGS	14205400	2012-10-03	8.96	A
USGS	14205400	2012-10-04	8.77	A
USGS	14205400	2012-10-05	8.66	A
USGS	14205400	2012-10-06	8.57	A
USGS	14205400	2012-10-07	8.45	A
USGS	14205400	2012-10-08	8.43	A
USGS	14205400	2012-10-09	8.75	A
USGS	14205400	2012-10-10	9.01	A
USGS	14205400	2012-10-11	8.85	A
USGS	14205400	2012-10-12	15.9	A
USGS	14205400	2012-10-13	19.3	A
USGS	14205400	2012-10-14	13.0	A
USGS	14205400	2012-10-15	20.9	A
USGS	14205400	2012-10-16	19.0	A
USGS	14205400	2012-10-17	12.5	A
USGS	14205400	2012-10-18	11.2	A
USGS	14205400	2012-10-19	12.9	A
USGS	14205400	2012-10-20	17.0	A
USGS	14205400	2012-10-21	22.8	A
USGS	14205400	2012-10-22	25.5	A
USGS	14205400	2012-10-23	19.7	A
USGS	14205400	2012-10-24	22.4	A
USGS	14205400	2012-10-25	17.5	A
USGS	14205400	2012-10-26	15.0	A
USGS	14205400	2012-10-27	21.6	A
USGS	14205400	2012-10-28	35.0	A
USGS	14205400	2012-10-29	64.3	A
USGS	14205400	2012-10-30	61.3	A
USGS	14205400	2012-10-31	103	A
USGS	14205400	2012-11-01	97.9	A
USGS	14205400	2012-11-02	63.0	A
USGS	14205400	2012-11-03	65.3	A
USGS	14205400	2012-11-04	53.6	A
USGS	14205400	2012-11-05	47.2	A
USGS	14205400	2012-11-06	42.1	A
USGS	14205400	2012-11-07	38.4	A
USGS	14205400	2012-11-08	35.7	A
USGS	14205400	2012-11-09	32.9	A
USGS	14205400	2012-11-10	31.2	A
USGS	14205400	2012-11-11	32.0	A
USGS	14205400	2012-11-12	56.3	A
USGS	14205400	2012-11-13	46.1	A
USGS	14205400	2012-11-14	41.6	A
USGS	14205400	2012-11-15	39.0	A
USGS	14205400	2012-11-16	36.9	A
USGS	14205400	2012-11-17	40.6	A
USGS	14205400	2012-11-18	59.5	A
USGS	14205400	2012-11-19	686	A
USGS	14205400	2012-11-20	519	A
USGS	14205400	2012-11-21	380	A
USGS	14205400	2012-11-22	289	A
USGS	14205400	2012-11-23	253	A
USGS	14205400	2012-11-24	243	A
USGS	14205400	2012-11-25	212	A
USGS	14205400	2012-11-26	183	A
USGS	14205400	2012-11-27	156	A
USGS	14205400	2012-11-28	138	A
USGS	14205400	2012-11-29	128	A
USGS	14205400	2012-11-30	177	A
USGS	14205400	2012-12-01	395	A
USGS	14205400	2012-12-02	494	A
USGS	14205400	2012-12-03	503	A
USGS	14205400	2012-12-04	594	A
USGS	14205400	2012-12-05	492	A
USGS	14205400	2012-12-06	384	A
USGS	14205400	2012-12-07	314	A
USGS	14205400	2012-12-08	261	A
USGS	14205400	2012-12-09	226	A
USGS	14205400	2012-12-10	198	A
USGS	14205400	2012-12-11	188	A
USGS	14205400	2012-12-12	177	A
USGS	14205400	2012-12-13	160	A
USGS	14205400	2012-12-14	161	A
USGS	14205400	2012-12-15	158	A
USGS	14205400	2012-12-16	234	A
USGS	14205400	2012-12-17	525	A
USGS	14205400	2012-12-18	459	A
USGS	14205400	2012-12-19	438	A
USGS	14205400	2012-12-20	729	A
USGS	14205400	2012-12-21	618	A
USGS	14205400	2012-12-22	569	A
USGS	14205400	2012-12-23	584	A
USGS	14205400	2012-12-24	526	A
USGS	14205400	2012-12-25	523	A
USGS	14205400	2012-12-26	519	A
USGS	14205400	2012-12-27	448	A
USGS	14205400	2012-12-28	383	A
USGS	14205400	2012-12-29	327	A
USGS	14205400	2012-12-30	283	A
USGS	14205400	2012-12-31	247	A
USGS	14205400	2013-01-01	217	A
USGS	14205400	2013-01-02	195	A
USGS	14205400	2013-01-03	179	A
USGS	14205400	2013-01-04	164	A
USGS	14205400	2013-01-05	151	A
USGS	14205400	2013-01-06	140	A
USGS	14205400	2013-01-07	147	A
USGS	14205400	2013-01-08	146	A
USGS	14205400	2013-01-09	183	A
USGS	14205400	2013-01-10	188	A
USGS	14205400	2013-01-11	176	A
USGS	14205400	2013-01-12	162	A
USGS	14205400	2013-01-13	149	A
USGS	14205400	2013-01-14	139	A
USGS	14205400	2013-01-15	130	A
USGS	14205400	2013-01-16	120	A
USGS	14205400	2013-01-17	115	A
USGS	14205400	2013-01-18	108	A
USGS	14205400	2013-01-19	101	A
USGS	14205400	2013-01-20	96.5	A
USGS	14205400	2013-01-21	91.9	A
USGS	14205400	2013-01-22	89.0	A
USGS	14205400	2013-01-23	87.8	A
USGS	14205400	2013-01-24	84.9	A
USGS	14205400	2013-01-25	81.9	A
USGS	14205400	2013-01-26	80.5	A
USGS	14205400	2013-01-27	78.1	A
USGS	14205400	2013-01-28	83.6	A
USGS	14205400	2013-01-29	93.5	A
USGS	14205400	2013-01-30	91.3	A
USGS	14205400	2013-01-31	89.0	A
USGS	14205400	2013-02-01	89.1	A
USGS	14205400	2013-02-02	87.2	A
USGS	14205400	2013-02-03	84.7	A
USGS	14205400	2013-02-04	83.2	A
USGS	14205400	2013-02-05	84.2	A
USGS	14205400	2013-02-06	85.2	A
USGS	14205400	2013-02-07	85.5	A
USGS	14205400	2013-02-08	78.9	A
USGS	14205400	2013-02-09	76.8	A
USGS	14205400	2013-02-10	75.6	A
USGS	14205400	2013-02-11	74.3	A
USGS	14205400	2013-02-12	73.7	A
USGS	14205400	2013-02-13	70.3	A
USGS	14205400	2013-02-14	67.6	A
USGS	14205400	2013-02-15	66.0	A
USGS	14205400	2013-02-16	65.7	A
USGS	14205400	2013-02-17	65.1	A
USGS	14205400	2013-02-18	64.1	A
USGS	14205400	2013-02-19	66.7	A
USGS	14205400	2013-02-20	60.6	A
USGS	14205400	2013-02-21	59.7	A
USGS	14205400	2013-02-22	76.3	A
USGS	14205400	2013-02-23	84.7	A
USGS	14205400	2013-02-24	81.0	A
USGS	14205400	2013-02-25	98.7	A
USGS	14205400	2013-02-26	97.4	A
USGS	14205400	2013-02-27	101	A
USGS	14205400	2013-02-28	105	A
USGS	14205400	2013-03-01	96.4	A
USGS	14205400	2013-03-02	92.8	A
USGS	14205400	2013-03-03	85.9	A
USGS	14205400	2013-03-04	85.0	A
USGS	14205400	2013-03-05	91.0	A
USGS	14205400	2013-03-06	100	A
USGS	14205400	2013-03-07	95.5	A
USGS	14205400	2013-03-08	92.4	A
USGS	14205400	2013-03-09	89.1	A
USGS	14205400	2013-03-10	85.3	A
USGS	14205400	2013-03-11	84.0	A
USGS	14205400	2013-03-12	82.4	A
USGS	14205400	2013-03-13	78.0	A
USGS	14205400	2013-03-14	74.6	A
USGS	14205400	2013-03-15	71.2	A
USGS	14205400	2013-03-16	70.2	A
USGS	14205400	2013-03-17	72.2	A
USGS	14205400	2013-03-18	67.8	A
USGS	14205400	2013-03-19	68.8	A
USGS	14205400	2013-03-20	154	A
USGS	14205400	2013-03-21	151	A
USGS	14205400	2013-03-22	149	A
USGS	14205400	2013-03-23	139	A
USGS	14205400	2013-03-24	130	A
USGS	14205400	2013-03-25	121	A
USGS	14205400	2013-03-26	111	A
USGS	14205400	2013-03-27	102	A
USGS	14205400	2013-03-28	94.4	A
USGS	14205400	2013-03-29	86.9	A
USGS	14205400	2013-03-30	81.2	A
USGS	14205400	2013-03-31	77.2	A
USGS	14205400	2013-04-01	73.2	A
USGS	14205400	2013-04-02	69.4	A
USGS	14205400	2013-04-03	66.9	A
USGS	14205400	2013-04-04	68.8	A
USGS	14205400	2013-04-05	70.1	A
USGS	14205400	2013-04-06	84.5	A
USGS	14205400	2013-04-07	126	A
USGS	14205400	2013-04-08	110	A
USGS	14205400	2013-04-09	101	A
USGS	14205400	2013-04-10	97.9	A
USGS	14205400	2013-04-11	89.9	A
USGS	14205400	2013-04-12	85.7	A
USGS	14205400	2013-04-13	83.2	A
USGS	14205400	2013-04-14	80.1	A
USGS	14205400	2013-04-15	76.3	A
USGS	14205400	2013-04-16	71.0	A
USGS	14205400	2013-04-17	67.3	A
USGS	14205400	2013-04-18	64.7	A
USGS	14205400	2013-04-19	65.1	A
USGS	14205400	2013-04-20	61.8	A
USGS	14205400	2013-04-21	59.7	A
USGS	14205400	2013-04-22	56.8	A
USGS	14205400	2013-04-23	54.7	A
USGS	14205400	2013-04-24	52.9	A
USGS	14205400	2013-04-25	51.5	A
USGS	14205400	2013-04-26	49.7	A
USGS	14205400	2013-04-27	48.2	A
USGS	14205400	2013-04-28	46.8	A
USGS	14205400	2013-04-29	46.3	A
USGS	14205400	2013-04-30	45.5	A
USGS	14205400	2013-05-01	43.6	A
USGS	14205400	2013-05-02	41.1	A
USGS	14205400	2013-05-03	39.4	A
USGS	14205400	2013-05-04	38.3	A
USGS	14205400	2013-05-05	36.9	A
USGS	14205400	2013-05-06	35.2	A
USGS	14205400	2013-05-07	34.1	A
USGS	14205400	2013-05-08	33.4	A
USGS	14205400	2013-05-09	32.5	A
USGS	14205400	2013-05-10	31.3	A
USGS	14205400	2013-05-11	30.3	A
USGS	14205400	2013-05-12	30.1	A
USGS	14205400	2013-05-13	30.3	A
USGS	14205400	2013-05-14	29.3	A
USGS	14205400	2013-05-15	29.5	A
USGS	14205400	2013-05-16	31.3	A
USGS	14205400	2013-05-17	33.7	A
USGS	14205400	2013-05-18	32.5	A
USGS	14205400	2013-05-19	30.5	A
USGS	14205400	2013-05-20	28.4	A
USGS	14205400	2013-05-21	29.4	A
USGS	14205400	2013-05-22	37.0	A
USGS	14205400	2013-05-23	59.5	A
USGS	14205400	2013-05-24	64.4	A
USGS	14205400	2013-05-25	46.2	A
USGS	14205400	2013-05-26	45.4	A
USGS	14205400	2013-05-27	61.9	A
USGS	14205400	2013-05-28	62.5	A
USGS	14205400	2013-05-29	70.3	A
USGS	14205400	2013-05-30	62.2	A
USGS	14205400	2013-05-31	57.4	A
USGS	14205400	2013-06-01	52.9	A
USGS	14205400	2013-06-02	49.5	A
USGS	14205400	2013-06-03	45.9	A
USGS	14205400	2013-06-04	42.8	A
USGS	14205400	2013-06-05	39.7	A
USGS	14205400	2013-06-06	37.4	A
USGS	14205400	2013-06-07	35.0	A
USGS	14205400	2013-06-08	33.5	A
USGS	14205400	2013-06-09	32.2	A
USGS	14205400	2013-06-10	31.1	A
USGS	14205400	2013-06-11	31.3	A
USGS	14205400	2013-06-12	31.4	A
USGS	14205400	2013-06-13	37.7	A
USGS	14205400	2013-06-14	33.9	A
USGS	14205400	2013-06-15	30.0	A
USGS	14205400	2013-06-16	28.5	A
USGS	14205400	2013-06-17	28.3	A
USGS	14205400	2013-06-18	30.2	A
USGS	14205400	2013-06-19	29.8	A
USGS	14205400	2013-06-20	27.5	A
USGS	14205400	2013-06-21	26.0	A
USGS	14205400	2013-06-22	25.0	A
USGS	14205400	2013-06-23	26.3	A
USGS	14205400	2013-06-24	35.0	A
USGS	14205400	2013-06-25	31.3	A
USGS	14205400	2013-06-26	30.7	A
USGS	14205400	2013-06-27	27.8	A
USGS	14205400	2013-06-28	25.3	A
USGS	14205400	2013-06-29	22.9	A
USGS	14205400	2013-06-30	21.6	A
USGS	14205400	2013-07-01	20.4	A
USGS	14205400	2013-07-02	19.5	A
USGS	14205400	2013-07-03	18.6	A
USGS	14205400	2013-07-04	18.5	A
USGS	14205400	2013-07-05	19.3	A
USGS	14205400	2013-07-06	19.0	A
USGS	14205400	2013-07-07	18.4	A
USGS	14205400	2013-07-08	18.1	A
USGS	14205400	2013-07-09	17.3	A
USGS	14205400	2013-07-10	16.7	A
USGS	14205400	2013-07-11	16.4	A
USGS	14205400	2013-07-12	16.3	A
USGS	14205400	2013-07-13	16.0	A
USGS	14205400	2013-07-14	15.3	A
USGS	14205400	2013-07-15	14.8	A
USGS	14205400	2013-07-16	14.8	A
USGS	14205400	2013-07-17	15.2	A
USGS	14205400	2013-07-18	14.7	A
USGS	14205400	2013-07-19	14.3	A
USGS	14205400	2013-07-20	14.2	A
USGS	14205400	2013-07-21	13.9	A
