# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:51:03 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14187500 SOUTH SANTIAM RIVER AT WATERLOO, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14187500
#            TS   parameter     statistic     Description
#        114080       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	114080_00060_00003	114080_00060_00003_cd
USGS	14187500	2011-10-14	1860	A
USGS	14187500	2011-10-15	1880	A
USGS	14187500	2011-10-16	1810	A
USGS	14187500	2011-10-17	1680	A
USGS	14187500	2011-10-18	1640	A
USGS	14187500	2011-10-19	1640	A
USGS	14187500	2011-10-20	1640	A
USGS	14187500	2011-10-21	1650	A
USGS	14187500	2011-10-22	1720	A
USGS	14187500	2011-10-23	1800	A
USGS	14187500	2011-10-24	1870	A
USGS	14187500	2011-10-25	1870	A
USGS	14187500	2011-10-26	1850	A
USGS	14187500	2011-10-27	1840	A
USGS	14187500	2011-10-28	1850	A
USGS	14187500	2011-10-29	1870	A
USGS	14187500	2011-10-30	1710	A
USGS	14187500	2011-10-31	1500	A
USGS	14187500	2011-11-01	1480	A
USGS	14187500	2011-11-02	1450	A
USGS	14187500	2011-11-03	1480	A
USGS	14187500	2011-11-04	1460	A
USGS	14187500	2011-11-05	1450	A
USGS	14187500	2011-11-06	1450	A
USGS	14187500	2011-11-07	1330	A
USGS	14187500	2011-11-08	1200	A
USGS	14187500	2011-11-09	1130	A
USGS	14187500	2011-11-10	1100	A
USGS	14187500	2011-11-11	1110	A
USGS	14187500	2011-11-12	1120	A
USGS	14187500	2011-11-13	1150	A
USGS	14187500	2011-11-14	1190	A
USGS	14187500	2011-11-15	1240	A
USGS	14187500	2011-11-16	1230	A
USGS	14187500	2011-11-17	1890	A
USGS	14187500	2011-11-18	2730	A
USGS	14187500	2011-11-19	2600	A
USGS	14187500	2011-11-20	2170	A
USGS	14187500	2011-11-21	2060	A
USGS	14187500	2011-11-22	3880	A
USGS	14187500	2011-11-23	4910	A
USGS	14187500	2011-11-24	4730	A
USGS	14187500	2011-11-25	4420	A
USGS	14187500	2011-11-26	4030	A
USGS	14187500	2011-11-27	3690	A
USGS	14187500	2011-11-28	3860	A
USGS	14187500	2011-11-29	3610	A
USGS	14187500	2011-11-30	3120	A
USGS	14187500	2011-12-01	2030	A
USGS	14187500	2011-12-02	1960	A
USGS	14187500	2011-12-03	2090	A
USGS	14187500	2011-12-04	2270	A
USGS	14187500	2011-12-05	2230	A
USGS	14187500	2011-12-06	2050	A
USGS	14187500	2011-12-07	1740	A
USGS	14187500	2011-12-08	1710	A
USGS	14187500	2011-12-09	2750	A
USGS	14187500	2011-12-10	3040	A
USGS	14187500	2011-12-11	2960	A
USGS	14187500	2011-12-12	2850	A
USGS	14187500	2011-12-13	2590	A
USGS	14187500	2011-12-14	2530	A
USGS	14187500	2011-12-15	2600	A
USGS	14187500	2011-12-16	2110	A
USGS	14187500	2011-12-17	1640	A
USGS	14187500	2011-12-18	1650	A
USGS	14187500	2011-12-19	1670	A
USGS	14187500	2011-12-20	1720	A
USGS	14187500	2011-12-21	1760	A
USGS	14187500	2011-12-22	1750	A
USGS	14187500	2011-12-23	1660	A
USGS	14187500	2011-12-24	1600	A
USGS	14187500	2011-12-25	1590	A
USGS	14187500	2011-12-26	1660	A
USGS	14187500	2011-12-27	1740	A
USGS	14187500	2011-12-28	4260	A
USGS	14187500	2011-12-29	11300	A
USGS	14187500	2011-12-30	13500	A
USGS	14187500	2011-12-31	12000	A
USGS	14187500	2012-01-01	10900	A
USGS	14187500	2012-01-02	10600	A
USGS	14187500	2012-01-03	10400	A
USGS	14187500	2012-01-04	9220	A
USGS	14187500	2012-01-05	8090	A
USGS	14187500	2012-01-06	7420	A
USGS	14187500	2012-01-07	6100	A
USGS	14187500	2012-01-08	4490	A
USGS	14187500	2012-01-09	3140	A
USGS	14187500	2012-01-10	2760	A
USGS	14187500	2012-01-11	2700	A
USGS	14187500	2012-01-12	2790	A
USGS	14187500	2012-01-13	2860	A
USGS	14187500	2012-01-14	2850	A
USGS	14187500	2012-01-15	2900	A
USGS	14187500	2012-01-16	2860	A
USGS	14187500	2012-01-17	2970	A
USGS	14187500	2012-01-18	4660	A
USGS	14187500	2012-01-19	15600	A
USGS	14187500	2012-01-20	13100	A
USGS	14187500	2012-01-21	12800	A
USGS	14187500	2012-01-22	11800	A
USGS	14187500	2012-01-23	11900	A
USGS	14187500	2012-01-24	13400	A
USGS	14187500	2012-01-25	14700	A
USGS	14187500	2012-01-26	14100	A
USGS	14187500	2012-01-27	13400	A
USGS	14187500	2012-01-28	12900	A
USGS	14187500	2012-01-29	12700	A
USGS	14187500	2012-01-30	12800	A
USGS	14187500	2012-01-31	12400	A
USGS	14187500	2012-02-01	12000	A
USGS	14187500	2012-02-02	11200	A
USGS	14187500	2012-02-03	10500	A
USGS	14187500	2012-02-04	10200	A
USGS	14187500	2012-02-05	9950	A
USGS	14187500	2012-02-06	9560	A
USGS	14187500	2012-02-07	8140	A
USGS	14187500	2012-02-08	6350	A
USGS	14187500	2012-02-09	4910	A
USGS	14187500	2012-02-10	3590	A
USGS	14187500	2012-02-11	2590	A
USGS	14187500	2012-02-12	2420	A
USGS	14187500	2012-02-13	2500	A
USGS	14187500	2012-02-14	1930	A
USGS	14187500	2012-02-15	1830	A
USGS	14187500	2012-02-16	1790	A
USGS	14187500	2012-02-17	1870	A
USGS	14187500	2012-02-18	1970	A
USGS	14187500	2012-02-19	1950	A
USGS	14187500	2012-02-20	2010	A
USGS	14187500	2012-02-21	2960	A
USGS	14187500	2012-02-22	4740	A
USGS	14187500	2012-02-23	5200	A
USGS	14187500	2012-02-24	3520	A
USGS	14187500	2012-02-25	3110	A
USGS	14187500	2012-02-26	2490	A
USGS	14187500	2012-02-27	2140	A
USGS	14187500	2012-02-28	1890	A
USGS	14187500	2012-02-29	2090	A
USGS	14187500	2012-03-01	2060	A
USGS	14187500	2012-03-02	1730	A
USGS	14187500	2012-03-03	1400	A
USGS	14187500	2012-03-04	1550	A
USGS	14187500	2012-03-05	1960	A
USGS	14187500	2012-03-06	2280	A
USGS	14187500	2012-03-07	1820	A
USGS	14187500	2012-03-08	1560	A
USGS	14187500	2012-03-09	1730	A
USGS	14187500	2012-03-10	2420	A
USGS	14187500	2012-03-11	3940	A
USGS	14187500	2012-03-12	5170	A
USGS	14187500	2012-03-13	5930	A
USGS	14187500	2012-03-14	6100	A
USGS	14187500	2012-03-15	7960	A
USGS	14187500	2012-03-16	10600	A
USGS	14187500	2012-03-17	9080	A
USGS	14187500	2012-03-18	8220	A
USGS	14187500	2012-03-19	7540	A
USGS	14187500	2012-03-20	8970	A
USGS	14187500	2012-03-21	12100	A
USGS	14187500	2012-03-22	12900	A
USGS	14187500	2012-03-23	10500	A
USGS	14187500	2012-03-24	8070	A
USGS	14187500	2012-03-25	7220	A
USGS	14187500	2012-03-26	7300	A
USGS	14187500	2012-03-27	7840	A
USGS	14187500	2012-03-28	8430	A
USGS	14187500	2012-03-29	11400	A
USGS	14187500	2012-03-30	14500	A
USGS	14187500	2012-03-31	13900	A
USGS	14187500	2012-04-01	12400	A
USGS	14187500	2012-04-02	11400	A
USGS	14187500	2012-04-03	10800	A
USGS	14187500	2012-04-04	10700	A
USGS	14187500	2012-04-05	9790	A
USGS	14187500	2012-04-06	7120	A
USGS	14187500	2012-04-07	4790	A
USGS	14187500	2012-04-08	3190	A
USGS	14187500	2012-04-09	3010	A
USGS	14187500	2012-04-10	3240	A
USGS	14187500	2012-04-11	3470	A
USGS	14187500	2012-04-12	3440	A
USGS	14187500	2012-04-13	3430	A
USGS	14187500	2012-04-14	3100	A
USGS	14187500	2012-04-15	2920	A
USGS	14187500	2012-04-16	3730	A
USGS	14187500	2012-04-17	5950	A
USGS	14187500	2012-04-18	6140	A
USGS	14187500	2012-04-19	6660	A
USGS	14187500	2012-04-20	8220	A
USGS	14187500	2012-04-21	6580	A
USGS	14187500	2012-04-22	6340	A
USGS	14187500	2012-04-23	5930	A
USGS	14187500	2012-04-24	6890	A
USGS	14187500	2012-04-25	7620	A
USGS	14187500	2012-04-26	8790	A
USGS	14187500	2012-04-27	7940	A
USGS	14187500	2012-04-28	5640	A
USGS	14187500	2012-04-29	4500	A
USGS	14187500	2012-04-30	4490	A
USGS	14187500	2012-05-01	8140	A
USGS	14187500	2012-05-02	8160	A
USGS	14187500	2012-05-03	7170	A
USGS	14187500	2012-05-04	6780	A
USGS	14187500	2012-05-05	6830	A
USGS	14187500	2012-05-06	6040	A
USGS	14187500	2012-05-07	4690	A
USGS	14187500	2012-05-08	4460	A
USGS	14187500	2012-05-09	3980	A
USGS	14187500	2012-05-10	2940	A
USGS	14187500	2012-05-11	2030	A
USGS	14187500	2012-05-12	1930	A
USGS	14187500	2012-05-13	1890	A
USGS	14187500	2012-05-14	1980	A
USGS	14187500	2012-05-15	1850	A
USGS	14187500	2012-05-16	1830	A
USGS	14187500	2012-05-17	1950	A
USGS	14187500	2012-05-18	1790	A
USGS	14187500	2012-05-19	1710	A
USGS	14187500	2012-05-20	1320	A
USGS	14187500	2012-05-21	1420	A
USGS	14187500	2012-05-22	2300	A
USGS	14187500	2012-05-23	2290	A
USGS	14187500	2012-05-24	2260	A
USGS	14187500	2012-05-25	3250	A
USGS	14187500	2012-05-26	3740	A
USGS	14187500	2012-05-27	2940	A
USGS	14187500	2012-05-28	2780	A
USGS	14187500	2012-05-29	2550	A
USGS	14187500	2012-05-30	2090	A
USGS	14187500	2012-05-31	1600	A
USGS	14187500	2012-06-01	1430	A
USGS	14187500	2012-06-02	1590	A
USGS	14187500	2012-06-03	1490	A
USGS	14187500	2012-06-04	1910	A
USGS	14187500	2012-06-05	5110	A
USGS	14187500	2012-06-06	4860	A
USGS	14187500	2012-06-07	4300	A
USGS	14187500	2012-06-08	3690	A
USGS	14187500	2012-06-09	4500	A
USGS	14187500	2012-06-10	4850	A
USGS	14187500	2012-06-11	3680	A
USGS	14187500	2012-06-12	2820	A
USGS	14187500	2012-06-13	2720	A
USGS	14187500	2012-06-14	2340	A
USGS	14187500	2012-06-15	2000	A
USGS	14187500	2012-06-16	2300	A
USGS	14187500	2012-06-17	2170	A
USGS	14187500	2012-06-18	1590	A
USGS	14187500	2012-06-19	1580	A
USGS	14187500	2012-06-20	1690	A
USGS	14187500	2012-06-21	1610	A
USGS	14187500	2012-06-22	1670	A
USGS	14187500	2012-06-23	1910	A
USGS	14187500	2012-06-24	1810	A
USGS	14187500	2012-06-25	1600	A
USGS	14187500	2012-06-26	1500	A
USGS	14187500	2012-06-27	1540	A
USGS	14187500	2012-06-28	1550	A
USGS	14187500	2012-06-29	1690	A
USGS	14187500	2012-06-30	1520	A
USGS	14187500	2012-07-01	1330	A
USGS	14187500	2012-07-02	1260	A
USGS	14187500	2012-07-03	1170	A
USGS	14187500	2012-07-04	1170	A
USGS	14187500	2012-07-05	1220	A
USGS	14187500	2012-07-06	1490	A
USGS	14187500	2012-07-07	1500	A
USGS	14187500	2012-07-08	1180	A
USGS	14187500	2012-07-09	954	A
USGS	14187500	2012-07-10	975	A
USGS	14187500	2012-07-11	1000	A
USGS	14187500	2012-07-12	951	A
USGS	14187500	2012-07-13	946	A
USGS	14187500	2012-07-14	944	A
USGS	14187500	2012-07-15	944	A
USGS	14187500	2012-07-16	941	A
USGS	14187500	2012-07-17	928	A
USGS	14187500	2012-07-18	904	A
USGS	14187500	2012-07-19	895	A
USGS	14187500	2012-07-20	876	A
USGS	14187500	2012-07-21	877	A
USGS	14187500	2012-07-22	889	A
USGS	14187500	2012-07-23	901	A
USGS	14187500	2012-07-24	932	A
USGS	14187500	2012-07-25	935	A
USGS	14187500	2012-07-26	923	A
USGS	14187500	2012-07-27	916	A
USGS	14187500	2012-07-28	916	A
USGS	14187500	2012-07-29	884	A
USGS	14187500	2012-07-30	875	A
USGS	14187500	2012-07-31	888	A
USGS	14187500	2012-08-01	985	A
USGS	14187500	2012-08-02	986	A
USGS	14187500	2012-08-03	990	A
USGS	14187500	2012-08-04	985	A
USGS	14187500	2012-08-05	977	A
USGS	14187500	2012-08-06	935	A
USGS	14187500	2012-08-07	882	A
USGS	14187500	2012-08-08	878	A
USGS	14187500	2012-08-09	879	A
USGS	14187500	2012-08-10	899	A
USGS	14187500	2012-08-11	911	A
USGS	14187500	2012-08-12	927	A
USGS	14187500	2012-08-13	954	A
USGS	14187500	2012-08-14	969	A
USGS	14187500	2012-08-15	964	A
USGS	14187500	2012-08-16	905	A
USGS	14187500	2012-08-17	913	A
USGS	14187500	2012-08-18	905	A
USGS	14187500	2012-08-19	899	A
USGS	14187500	2012-08-20	893	A
USGS	14187500	2012-08-21	894	A
USGS	14187500	2012-08-22	891	A
USGS	14187500	2012-08-23	891	A
USGS	14187500	2012-08-24	890	A
USGS	14187500	2012-08-25	892	A
USGS	14187500	2012-08-26	888	A
USGS	14187500	2012-08-27	881	A
USGS	14187500	2012-08-28	887	A
USGS	14187500	2012-08-29	886	A
USGS	14187500	2012-08-30	886	A
USGS	14187500	2012-08-31	911	A
USGS	14187500	2012-09-01	968	A
USGS	14187500	2012-09-02	1040	A
USGS	14187500	2012-09-03	1150	A
USGS	14187500	2012-09-04	1250	A
USGS	14187500	2012-09-05	1360	A
USGS	14187500	2012-09-06	1420	A
USGS	14187500	2012-09-07	1540	A
USGS	14187500	2012-09-08	1630	A
USGS	14187500	2012-09-09	1610	A
USGS	14187500	2012-09-10	1610	A
USGS	14187500	2012-09-11	1600	A
USGS	14187500	2012-09-12	1600	A
USGS	14187500	2012-09-13	1610	A
USGS	14187500	2012-09-14	1600	A
USGS	14187500	2012-09-15	1600	A
USGS	14187500	2012-09-16	1630	A
USGS	14187500	2012-09-17	1600	A
USGS	14187500	2012-09-18	1620	A
USGS	14187500	2012-09-19	1610	A
USGS	14187500	2012-09-20	1610	A
USGS	14187500	2012-09-21	1610	A
USGS	14187500	2012-09-22	1620	A
USGS	14187500	2012-09-23	1620	A
USGS	14187500	2012-09-24	1590	A
USGS	14187500	2012-09-25	1620	A
USGS	14187500	2012-09-26	1610	A
USGS	14187500	2012-09-27	1610	A
USGS	14187500	2012-09-28	1610	A
USGS	14187500	2012-09-29	1640	A
USGS	14187500	2012-09-30	1640	A
USGS	14187500	2012-10-01	1640	A
USGS	14187500	2012-10-02	1630	A
USGS	14187500	2012-10-03	1630	A
USGS	14187500	2012-10-04	1630	A
USGS	14187500	2012-10-05	1620	A
USGS	14187500	2012-10-06	1620	A
USGS	14187500	2012-10-07	1620	A
USGS	14187500	2012-10-08	1630	A
USGS	14187500	2012-10-09	1650	A
USGS	14187500	2012-10-10	1640	A
USGS	14187500	2012-10-11	1620	A
USGS	14187500	2012-10-12	1630	A
USGS	14187500	2012-10-13	1540	A
USGS	14187500	2012-10-14	1310	A
USGS	14187500	2012-10-15	1390	A
USGS	14187500	2012-10-16	1550	A
USGS	14187500	2012-10-17	1280	A
USGS	14187500	2012-10-18	1240	A
USGS	14187500	2012-10-19	1270	A
USGS	14187500	2012-10-20	1350	A
USGS	14187500	2012-10-21	1320	A
USGS	14187500	2012-10-22	1300	A
USGS	14187500	2012-10-23	1320	A
USGS	14187500	2012-10-24	1320	A
USGS	14187500	2012-10-25	1330	A
USGS	14187500	2012-10-26	1380	A
USGS	14187500	2012-10-27	1450	A
USGS	14187500	2012-10-28	3330	A
USGS	14187500	2012-10-29	5080	A
USGS	14187500	2012-10-30	5170	A
USGS	14187500	2012-10-31	4560	A
USGS	14187500	2012-11-01	4330	A
USGS	14187500	2012-11-02	4360	A
USGS	14187500	2012-11-03	4360	A
USGS	14187500	2012-11-04	4300	A
USGS	14187500	2012-11-05	4260	A
USGS	14187500	2012-11-06	4230	A
USGS	14187500	2012-11-07	4070	A
USGS	14187500	2012-11-08	4230	A
USGS	14187500	2012-11-09	3380	A
USGS	14187500	2012-11-10	3410	A
USGS	14187500	2012-11-11	3490	A
USGS	14187500	2012-11-12	4220	A
USGS	14187500	2012-11-13	5060	A
USGS	14187500	2012-11-14	4440	A
USGS	14187500	2012-11-15	4240	A
USGS	14187500	2012-11-16	5430	A
USGS	14187500	2012-11-17	5840	A
USGS	14187500	2012-11-18	6210	A
USGS	14187500	2012-11-19	7060	A
USGS	14187500	2012-11-20	13800	A
USGS	14187500	2012-11-21	12800	A
USGS	14187500	2012-11-22	11700	A
USGS	14187500	2012-11-23	10900	A
USGS	14187500	2012-11-24	12000	A
USGS	14187500	2012-11-25	11000	A
USGS	14187500	2012-11-26	10300	A
USGS	14187500	2012-11-27	10100	A
USGS	14187500	2012-11-28	9680	A
USGS	14187500	2012-11-29	9630	A
USGS	14187500	2012-11-30	10100	A
USGS	14187500	2012-12-01	10800	A
USGS	14187500	2012-12-02	12200	A
USGS	14187500	2012-12-03	11600	A
USGS	14187500	2012-12-04	11900	A
USGS	14187500	2012-12-05	13900	A
USGS	14187500	2012-12-06	12600	A
USGS	14187500	2012-12-07	12600	A
USGS	14187500	2012-12-08	12200	A
USGS	14187500	2012-12-09	11500	A
USGS	14187500	2012-12-10	10300	A
USGS	14187500	2012-12-11	7770	A
USGS	14187500	2012-12-12	6950	A
USGS	14187500	2012-12-13	6300	A
USGS	14187500	2012-12-14	6050	A
USGS	14187500	2012-12-15	6040	A
USGS	14187500	2012-12-16	6170	A
USGS	14187500	2012-12-17	8440	A
USGS	14187500	2012-12-18	8170	A
USGS	14187500	2012-12-19	7020	A
USGS	14187500	2012-12-20	7230	A
USGS	14187500	2012-12-21	7560	A
USGS	14187500	2012-12-22	6650	A
USGS	14187500	2012-12-23	5760	A
USGS	14187500	2012-12-24	5510	A
USGS	14187500	2012-12-25	5550	A
USGS	14187500	2012-12-26	5690	A
USGS	14187500	2012-12-27	5870	A
USGS	14187500	2012-12-28	5350	A
USGS	14187500	2012-12-29	4580	A
USGS	14187500	2012-12-30	4230	A
USGS	14187500	2012-12-31	3980	A
USGS	14187500	2013-01-01	2800	A
USGS	14187500	2013-01-02	2240	A
USGS	14187500	2013-01-03	2010	A
USGS	14187500	2013-01-04	1990	A
USGS	14187500	2013-01-05	2080	A
USGS	14187500	2013-01-06	2000	A
USGS	14187500	2013-01-07	2400	A
USGS	14187500	2013-01-08	3280	A
USGS	14187500	2013-01-09	3750	A
USGS	14187500	2013-01-10	4060	A
USGS	14187500	2013-01-11	3390	A
USGS	14187500	2013-01-12	3060	A
USGS	14187500	2013-01-13	2970	A
USGS	14187500	2013-01-14	2750	A
USGS	14187500	2013-01-15	2070	A
USGS	14187500	2013-01-16	1990	A
USGS	14187500	2013-01-17	1840	A
USGS	14187500	2013-01-18	1830	A
USGS	14187500	2013-01-19	2240	A
USGS	14187500	2013-01-20	2590	A
USGS	14187500	2013-01-21	2610	A
USGS	14187500	2013-01-22	2540	A
USGS	14187500	2013-01-23	2560	A
USGS	14187500	2013-01-24	2820	A
USGS	14187500	2013-01-25	3220	A
USGS	14187500	2013-01-26	4140	A
USGS	14187500	2013-01-27	5700	A
USGS	14187500	2013-01-28	5580	A
USGS	14187500	2013-01-29	7240	A
USGS	14187500	2013-01-30	7350	A
USGS	14187500	2013-01-31	6670	A
USGS	14187500	2013-02-01	6070	A
USGS	14187500	2013-02-02	5470	A
USGS	14187500	2013-02-03	5200	A
USGS	14187500	2013-02-04	4880	A
USGS	14187500	2013-02-05	3920	A
USGS	14187500	2013-02-06	3070	A
USGS	14187500	2013-02-07	3170	A
USGS	14187500	2013-02-08	3350	A
USGS	14187500	2013-02-09	2880	A
USGS	14187500	2013-02-10	2110	A
USGS	14187500	2013-02-11	1950	A
USGS	14187500	2013-02-12	1850	A
USGS	14187500	2013-02-13	1820	A
USGS	14187500	2013-02-14	1640	A
USGS	14187500	2013-02-15	1260	A
USGS	14187500	2013-02-16	1390	A
USGS	14187500	2013-02-17	1550	A
USGS	14187500	2013-02-18	1480	A
USGS	14187500	2013-02-19	1380	A
USGS	14187500	2013-02-20	1250	A
USGS	14187500	2013-02-21	1330	A
USGS	14187500	2013-02-22	1550	A
USGS	14187500	2013-02-23	2130	A
USGS	14187500	2013-02-24	2000	A
USGS	14187500	2013-02-25	1980	A
USGS	14187500	2013-02-26	1940	A
USGS	14187500	2013-02-27	1880	A
USGS	14187500	2013-02-28	1880	A
USGS	14187500	2013-03-01	2220	A
USGS	14187500	2013-03-02	2130	A
USGS	14187500	2013-03-03	2110	A
USGS	14187500	2013-03-04	2020	A
USGS	14187500	2013-03-05	1990	A
USGS	14187500	2013-03-06	2080	A
USGS	14187500	2013-03-07	2090	A
USGS	14187500	2013-03-08	2030	A
USGS	14187500	2013-03-09	1950	A
USGS	14187500	2013-03-10	1900	A
USGS	14187500	2013-03-11	1860	A
USGS	14187500	2013-03-12	1690	A
USGS	14187500	2013-03-13	1680	A
USGS	14187500	2013-03-14	1670	A
USGS	14187500	2013-03-15	1740	A
USGS	14187500	2013-03-16	1770	A
USGS	14187500	2013-03-17	1850	A
USGS	14187500	2013-03-18	1780	A
USGS	14187500	2013-03-19	1750	A
USGS	14187500	2013-03-20	2260	A
USGS	14187500	2013-03-21	2490	A
USGS	14187500	2013-03-22	2250	A
USGS	14187500	2013-03-23	2110	A
USGS	14187500	2013-03-24	2010	A
USGS	14187500	2013-03-25	1950	A
USGS	14187500	2013-03-26	1830	A
USGS	14187500	2013-03-27	1790	A
USGS	14187500	2013-03-28	1780	A
USGS	14187500	2013-03-29	1800	A
USGS	14187500	2013-03-30	1790	A
USGS	14187500	2013-03-31	1770	A
USGS	14187500	2013-04-01	2130	A
USGS	14187500	2013-04-02	3110	A
USGS	14187500	2013-04-03	3170	A
USGS	14187500	2013-04-04	3780	A
USGS	14187500	2013-04-05	4870	A
USGS	14187500	2013-04-06	5640	A
USGS	14187500	2013-04-07	7200	A
USGS	14187500	2013-04-08	6990	A
USGS	14187500	2013-04-09	6820	A
USGS	14187500	2013-04-10	6550	A
USGS	14187500	2013-04-11	6240	A
USGS	14187500	2013-04-12	4830	A
USGS	14187500	2013-04-13	3880	A
USGS	14187500	2013-04-14	3490	A
USGS	14187500	2013-04-15	3250	A
USGS	14187500	2013-04-16	3060	A
USGS	14187500	2013-04-17	3190	A
USGS	14187500	2013-04-18	2910	A
USGS	14187500	2013-04-19	3110	A
USGS	14187500	2013-04-20	3890	A
USGS	14187500	2013-04-21	3930	A
USGS	14187500	2013-04-22	3420	A
USGS	14187500	2013-04-23	3150	A
USGS	14187500	2013-04-24	2490	A
USGS	14187500	2013-04-25	2310	A
USGS	14187500	2013-04-26	2540	A
USGS	14187500	2013-04-27	2520	A
USGS	14187500	2013-04-28	2500	A
USGS	14187500	2013-04-29	2500	A
USGS	14187500	2013-04-30	2470	A
USGS	14187500	2013-05-01	1770	A
USGS	14187500	2013-05-02	1720	A
USGS	14187500	2013-05-03	1690	A
USGS	14187500	2013-05-04	1700	A
USGS	14187500	2013-05-05	1700	A
USGS	14187500	2013-05-06	1680	A
USGS	14187500	2013-05-07	1810	A
USGS	14187500	2013-05-08	1720	A
USGS	14187500	2013-05-09	1680	A
USGS	14187500	2013-05-10	1660	A
USGS	14187500	2013-05-11	1670	A
USGS	14187500	2013-05-12	1640	A
USGS	14187500	2013-05-13	1620	A
USGS	14187500	2013-05-14	1610	A
USGS	14187500	2013-05-15	1510	A
USGS	14187500	2013-05-16	1340	A
USGS	14187500	2013-05-17	1600	A
USGS	14187500	2013-05-18	1620	A
USGS	14187500	2013-05-19	1660	A
USGS	14187500	2013-05-20	1750	A
USGS	14187500	2013-05-21	1660	A
USGS	14187500	2013-05-22	1700	A
USGS	14187500	2013-05-23	1750	A
USGS	14187500	2013-05-24	1580	A
USGS	14187500	2013-05-25	1560	A
USGS	14187500	2013-05-26	1530	A
USGS	14187500	2013-05-27	1700	A
USGS	14187500	2013-05-28	2510	A
USGS	14187500	2013-05-29	2790	A
USGS	14187500	2013-05-30	2600	A
USGS	14187500	2013-05-31	2290	A
USGS	14187500	2013-06-01	1810	A
USGS	14187500	2013-06-02	1410	A
USGS	14187500	2013-06-03	1310	A
USGS	14187500	2013-06-04	1270	A
USGS	14187500	2013-06-05	1320	A
USGS	14187500	2013-06-06	1270	A
USGS	14187500	2013-06-07	1270	A
USGS	14187500	2013-06-08	1270	A
USGS	14187500	2013-06-09	1230	A
USGS	14187500	2013-06-10	1230	A
USGS	14187500	2013-06-11	1310	A
USGS	14187500	2013-06-12	1310	A
USGS	14187500	2013-06-13	1270	A
USGS	14187500	2013-06-14	1270	A
USGS	14187500	2013-06-15	1250	A
USGS	14187500	2013-06-16	1240	A
USGS	14187500	2013-06-17	1230	A
USGS	14187500	2013-06-18	1210	A
USGS	14187500	2013-06-19	1260	A
USGS	14187500	2013-06-20	1280	A
USGS	14187500	2013-06-21	1260	A
USGS	14187500	2013-06-22	1230	A
USGS	14187500	2013-06-23	1210	A
USGS	14187500	2013-06-24	1250	A
USGS	14187500	2013-06-25	1280	A
USGS	14187500	2013-06-26	1310	A
USGS	14187500	2013-06-27	1270	A
USGS	14187500	2013-06-28	1290	A
USGS	14187500	2013-06-29	1330	A
USGS	14187500	2013-06-30	1250	A
USGS	14187500	2013-07-01	1210	A
USGS	14187500	2013-07-02	1140	A
USGS	14187500	2013-07-03	935	A
USGS	14187500	2013-07-04	896	A
USGS	14187500	2013-07-05	895	A
USGS	14187500	2013-07-06	892	A
USGS	14187500	2013-07-07	896	A
USGS	14187500	2013-07-08	889	A
USGS	14187500	2013-07-09	889	A
USGS	14187500	2013-07-10	897	A
USGS	14187500	2013-07-11	899	A
USGS	14187500	2013-07-12	872	A
USGS	14187500	2013-07-13	868	A
USGS	14187500	2013-07-14	860	A
USGS	14187500	2013-07-15	883	A
USGS	14187500	2013-07-16	908	A
USGS	14187500	2013-07-17	899	A
USGS	14187500	2013-07-18	894	A
USGS	14187500	2013-07-19	886	A
USGS	14187500	2013-07-20	870	A
USGS	14187500	2013-07-21	867	A
USGS	14187500	2013-07-22	852	A
USGS	14187500	2013-07-23	867	A
USGS	14187500	2013-07-24	869	A
USGS	14187500	2013-07-25	853	A
USGS	14187500	2013-07-26	866	A
USGS	14187500	2013-07-27	868	A
USGS	14187500	2013-07-28	877	A
USGS	14187500	2013-07-29	885	A
USGS	14187500	2013-07-30	888	A
USGS	14187500	2013-07-31	889	A
USGS	14187500	2013-08-01	895	A
USGS	14187500	2013-08-02	899	A
USGS	14187500	2013-08-03	897	A
USGS	14187500	2013-08-04	900	A
USGS	14187500	2013-08-05	880	A
USGS	14187500	2013-08-06	879	A
USGS	14187500	2013-08-07	864	A
USGS	14187500	2013-08-08	852	A
USGS	14187500	2013-08-09	907	A
USGS	14187500	2013-08-10	903	A
USGS	14187500	2013-08-11	902	A
USGS	14187500	2013-08-12	900	A
USGS	14187500	2013-08-13	888	A
USGS	14187500	2013-08-14	884	A
USGS	14187500	2013-08-15	880	A
USGS	14187500	2013-08-16	883	A
USGS	14187500	2013-08-17	897	A
USGS	14187500	2013-08-18	885	A
USGS	14187500	2013-08-19	888	A
USGS	14187500	2013-08-20	876	A
USGS	14187500	2013-08-21	892	A
USGS	14187500	2013-08-22	888	A
