# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-20 16:50:24 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14155500 ROW RIVER NEAR COTTAGE GROVE, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14155500
#            TS   parameter     statistic     Description
#        113712       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113712_00060_00003	113712_00060_00003_cd
USGS	14155500	2011-10-29	267	A
USGS	14155500	2011-10-30	264	A
USGS	14155500	2011-10-31	265	A
USGS	14155500	2011-11-01	185	A
USGS	14155500	2011-11-02	140	A
USGS	14155500	2011-11-03	129	A
USGS	14155500	2011-11-04	156	A
USGS	14155500	2011-11-05	160	A
USGS	14155500	2011-11-06	159	A
USGS	14155500	2011-11-07	157	A
USGS	14155500	2011-11-08	126	A
USGS	14155500	2011-11-09	104	A
USGS	14155500	2011-11-10	100	A
USGS	14155500	2011-11-11	97.1	A
USGS	14155500	2011-11-12	96.0	A
USGS	14155500	2011-11-13	96.0	A
USGS	14155500	2011-11-14	101	A
USGS	14155500	2011-11-15	99.0	A
USGS	14155500	2011-11-16	98.6	A
USGS	14155500	2011-11-17	103	A
USGS	14155500	2011-11-18	588	A
USGS	14155500	2011-11-19	518	A
USGS	14155500	2011-11-20	255	A
USGS	14155500	2011-11-21	206	A
USGS	14155500	2011-11-22	423	A
USGS	14155500	2011-11-23	1050	A
USGS	14155500	2011-11-24	1120	A
USGS	14155500	2011-11-25	1110	A
USGS	14155500	2011-11-26	1090	A
USGS	14155500	2011-11-27	745	A
USGS	14155500	2011-11-28	461	A
USGS	14155500	2011-11-29	376	A
USGS	14155500	2011-11-30	314	A
USGS	14155500	2011-12-01	310	A
USGS	14155500	2011-12-02	279	A
USGS	14155500	2011-12-03	209	A
USGS	14155500	2011-12-04	174	A
USGS	14155500	2011-12-05	165	A
USGS	14155500	2011-12-06	154	A
USGS	14155500	2011-12-07	152	A
USGS	14155500	2011-12-08	143	A
USGS	14155500	2011-12-09	124	A
USGS	14155500	2011-12-10	119	A
USGS	14155500	2011-12-11	118	A
USGS	14155500	2011-12-12	111	A
USGS	14155500	2011-12-13	112	A
USGS	14155500	2011-12-14	111	A
USGS	14155500	2011-12-15	110	A
USGS	14155500	2011-12-16	110	A
USGS	14155500	2011-12-17	110	A
USGS	14155500	2011-12-18	113	A
USGS	14155500	2011-12-19	113	A
USGS	14155500	2011-12-20	113	A
USGS	14155500	2011-12-21	116	A
USGS	14155500	2011-12-22	116	A
USGS	14155500	2011-12-23	116	A
USGS	14155500	2011-12-24	116	A
USGS	14155500	2011-12-25	115	A
USGS	14155500	2011-12-26	113	A
USGS	14155500	2011-12-27	120	A
USGS	14155500	2011-12-28	131	A
USGS	14155500	2011-12-29	144	A
USGS	14155500	2011-12-30	183	A
USGS	14155500	2011-12-31	191	A
USGS	14155500	2012-01-01	1260	A
USGS	14155500	2012-01-02	2080	A
USGS	14155500	2012-01-03	2040	A
USGS	14155500	2012-01-04	2020	A
USGS	14155500	2012-01-05	1980	A
USGS	14155500	2012-01-06	1640	A
USGS	14155500	2012-01-07	1370	A
USGS	14155500	2012-01-08	834	A
USGS	14155500	2012-01-09	456	A
USGS	14155500	2012-01-10	318	A
USGS	14155500	2012-01-11	293	A
USGS	14155500	2012-01-12	215	A
USGS	14155500	2012-01-13	200	A
USGS	14155500	2012-01-14	238	A
USGS	14155500	2012-01-15	238	A
USGS	14155500	2012-01-16	239	A
USGS	14155500	2012-01-17	240	A
USGS	14155500	2012-01-18	329	A
USGS	14155500	2012-01-19	306	A
USGS	14155500	2012-01-20	171	A
USGS	14155500	2012-01-21	4630	A
USGS	14155500	2012-01-22	6510	A
USGS	14155500	2012-01-23	6530	A
USGS	14155500	2012-01-24	6390	A
USGS	14155500	2012-01-25	5700	A
USGS	14155500	2012-01-26	4870	A
USGS	14155500	2012-01-27	3880	A
USGS	14155500	2012-01-28	2950	A
USGS	14155500	2012-01-29	2260	A
USGS	14155500	2012-01-30	1720	A
USGS	14155500	2012-01-31	1100	A
USGS	14155500	2012-02-01	803	A
USGS	14155500	2012-02-02	806	A
USGS	14155500	2012-02-03	809	A
USGS	14155500	2012-02-04	817	A
USGS	14155500	2012-02-05	813	A
USGS	14155500	2012-02-06	809	A
USGS	14155500	2012-02-07	675	A
USGS	14155500	2012-02-08	613	A
USGS	14155500	2012-02-09	671	A
USGS	14155500	2012-02-10	868	A
USGS	14155500	2012-02-11	1130	A
USGS	14155500	2012-02-12	1100	A
USGS	14155500	2012-02-13	854	A
USGS	14155500	2012-02-14	480	A
USGS	14155500	2012-02-15	337	A
USGS	14155500	2012-02-16	337	A
USGS	14155500	2012-02-17	341	A
USGS	14155500	2012-02-18	345	A
USGS	14155500	2012-02-19	350	A
USGS	14155500	2012-02-20	356	A
USGS	14155500	2012-02-21	737	A
USGS	14155500	2012-02-22	1270	A
USGS	14155500	2012-02-23	1830	A
USGS	14155500	2012-02-24	2040	A
USGS	14155500	2012-02-25	2170	A
USGS	14155500	2012-02-26	1860	A
USGS	14155500	2012-02-27	1190	A
USGS	14155500	2012-02-28	815	A
USGS	14155500	2012-02-29	775	A
USGS	14155500	2012-03-01	854	A
USGS	14155500	2012-03-02	905	A
USGS	14155500	2012-03-03	905	A
USGS	14155500	2012-03-04	942	A
USGS	14155500	2012-03-05	1110	A
USGS	14155500	2012-03-06	1520	A
USGS	14155500	2012-03-07	1620	A
USGS	14155500	2012-03-08	1680	A
USGS	14155500	2012-03-09	1810	A
USGS	14155500	2012-03-10	1730	A
USGS	14155500	2012-03-11	1550	A
USGS	14155500	2012-03-12	1410	A
USGS	14155500	2012-03-13	1380	A
USGS	14155500	2012-03-14	1860	A
USGS	14155500	2012-03-15	2270	A
USGS	14155500	2012-03-16	3240	A
USGS	14155500	2012-03-17	4070	A
USGS	14155500	2012-03-18	3560	A
USGS	14155500	2012-03-19	3610	A
USGS	14155500	2012-03-20	4040	A
USGS	14155500	2012-03-21	3050	A
USGS	14155500	2012-03-22	1110	A
USGS	14155500	2012-03-23	3290	A
USGS	14155500	2012-03-24	4230	A
USGS	14155500	2012-03-25	4100	A
USGS	14155500	2012-03-26	3830	A
USGS	14155500	2012-03-27	3650	A
USGS	14155500	2012-03-28	4100	A
USGS	14155500	2012-03-29	4710	A
USGS	14155500	2012-03-30	3390	A
USGS	14155500	2012-03-31	2430	A
USGS	14155500	2012-04-01	3170	A
USGS	14155500	2012-04-02	3230	A
USGS	14155500	2012-04-03	3210	A
USGS	14155500	2012-04-04	3180	A
USGS	14155500	2012-04-05	2760	A
USGS	14155500	2012-04-06	2010	A
USGS	14155500	2012-04-07	1280	A
USGS	14155500	2012-04-08	1020	A
USGS	14155500	2012-04-09	1010	A
USGS	14155500	2012-04-10	877	A
USGS	14155500	2012-04-11	808	A
USGS	14155500	2012-04-12	808	A
USGS	14155500	2012-04-13	950	A
USGS	14155500	2012-04-14	1170	A
USGS	14155500	2012-04-15	1180	A
USGS	14155500	2012-04-16	1670	A
USGS	14155500	2012-04-17	2160	A
USGS	14155500	2012-04-18	1910	A
USGS	14155500	2012-04-19	1580	A
USGS	14155500	2012-04-20	1800	A
USGS	14155500	2012-04-21	1770	A
USGS	14155500	2012-04-22	1520	A
USGS	14155500	2012-04-23	1440	A
USGS	14155500	2012-04-24	1420	A
USGS	14155500	2012-04-25	1170	A
USGS	14155500	2012-04-26	1020	A
USGS	14155500	2012-04-27	953	A
USGS	14155500	2012-04-28	1330	A
USGS	14155500	2012-04-29	1240	A
USGS	14155500	2012-04-30	1000	A
USGS	14155500	2012-05-01	1040	A
USGS	14155500	2012-05-02	1450	A
USGS	14155500	2012-05-03	2000	A
USGS	14155500	2012-05-04	1700	A
USGS	14155500	2012-05-05	1470	A
USGS	14155500	2012-05-06	1230	A
USGS	14155500	2012-05-07	1040	A
USGS	14155500	2012-05-08	784	A
USGS	14155500	2012-05-09	528	A
USGS	14155500	2012-05-10	376	A
USGS	14155500	2012-05-11	304	A
USGS	14155500	2012-05-12	297	A
USGS	14155500	2012-05-13	299	A
USGS	14155500	2012-05-14	301	A
USGS	14155500	2012-05-15	301	A
USGS	14155500	2012-05-16	292	A
USGS	14155500	2012-05-17	281	A
USGS	14155500	2012-05-18	279	A
USGS	14155500	2012-05-19	279	A
USGS	14155500	2012-05-20	279	A
USGS	14155500	2012-05-21	316	A
USGS	14155500	2012-05-22	357	A
USGS	14155500	2012-05-23	328	A
USGS	14155500	2012-05-24	335	A
USGS	14155500	2012-05-25	994	A
USGS	14155500	2012-05-26	1300	A
USGS	14155500	2012-05-27	1940	A
USGS	14155500	2012-05-28	1240	A
USGS	14155500	2012-05-29	827	A
USGS	14155500	2012-05-30	709	A
USGS	14155500	2012-05-31	691	A
USGS	14155500	2012-06-01	616	A
USGS	14155500	2012-06-02	508	A
USGS	14155500	2012-06-03	508	A
USGS	14155500	2012-06-04	712	A
USGS	14155500	2012-06-05	2890	A
USGS	14155500	2012-06-06	2830	A
USGS	14155500	2012-06-07	2160	A
USGS	14155500	2012-06-08	1360	A
USGS	14155500	2012-06-09	1020	A
USGS	14155500	2012-06-10	866	A
USGS	14155500	2012-06-11	599	A
USGS	14155500	2012-06-12	567	A
USGS	14155500	2012-06-13	746	A
USGS	14155500	2012-06-14	631	A
USGS	14155500	2012-06-15	476	A
USGS	14155500	2012-06-16	424	A
USGS	14155500	2012-06-17	395	A
USGS	14155500	2012-06-18	393	A
USGS	14155500	2012-06-19	392	A
USGS	14155500	2012-06-20	351	A
USGS	14155500	2012-06-21	341	A
USGS	14155500	2012-06-22	338	A
USGS	14155500	2012-06-23	437	A
USGS	14155500	2012-06-24	634	A
USGS	14155500	2012-06-25	645	A
USGS	14155500	2012-06-26	647	A
USGS	14155500	2012-06-27	609	A
USGS	14155500	2012-06-28	451	A
USGS	14155500	2012-06-29	347	A
USGS	14155500	2012-06-30	323	A
USGS	14155500	2012-07-01	324	A
USGS	14155500	2012-07-02	323	A
USGS	14155500	2012-07-03	321	A
USGS	14155500	2012-07-04	309	A
USGS	14155500	2012-07-05	214	A
USGS	14155500	2012-07-06	160	A
USGS	14155500	2012-07-07	156	A
USGS	14155500	2012-07-08	156	A
USGS	14155500	2012-07-09	193	A
USGS	14155500	2012-07-10	197	A
USGS	14155500	2012-07-11	178	A
USGS	14155500	2012-07-12	170	A
USGS	14155500	2012-07-13	170	A
USGS	14155500	2012-07-14	151	A
USGS	14155500	2012-07-15	140	A
USGS	14155500	2012-07-16	139	A
USGS	14155500	2012-07-17	139	A
USGS	14155500	2012-07-18	139	A
USGS	14155500	2012-07-19	138	A
USGS	14155500	2012-07-20	138	A
USGS	14155500	2012-07-21	139	A
USGS	14155500	2012-07-22	139	A
USGS	14155500	2012-07-23	116	A
USGS	14155500	2012-07-24	81.3	A
USGS	14155500	2012-07-25	87.7	A
USGS	14155500	2012-07-26	98.3	A
USGS	14155500	2012-07-27	98.4	A
USGS	14155500	2012-07-28	97.6	A
USGS	14155500	2012-07-29	98.4	A
USGS	14155500	2012-07-30	97.8	A
USGS	14155500	2012-07-31	97.2	A
USGS	14155500	2012-08-01	96.0	A
USGS	14155500	2012-08-02	94.8	A
USGS	14155500	2012-08-03	95.6	A
USGS	14155500	2012-08-04	94.2	A
USGS	14155500	2012-08-05	95.5	A
USGS	14155500	2012-08-06	95.6	A
USGS	14155500	2012-08-07	95.6	A
USGS	14155500	2012-08-08	95.6	A
USGS	14155500	2012-08-09	96.0	A
USGS	14155500	2012-08-10	95.9	A
USGS	14155500	2012-08-11	96.5	A
USGS	14155500	2012-08-12	94.5	A
USGS	14155500	2012-08-13	93.5	A
USGS	14155500	2012-08-14	93.5	A
USGS	14155500	2012-08-15	93.3	A
USGS	14155500	2012-08-16	92.8	A
USGS	14155500	2012-08-17	92.1	A
USGS	14155500	2012-08-18	93.2	A
USGS	14155500	2012-08-19	92.8	A
USGS	14155500	2012-08-20	91.8	A
USGS	14155500	2012-08-21	92.8	A
USGS	14155500	2012-08-22	92.8	A
USGS	14155500	2012-08-23	92.8	A
USGS	14155500	2012-08-24	92.8	A
USGS	14155500	2012-08-25	92.8	A
USGS	14155500	2012-08-26	92.8	A
USGS	14155500	2012-08-27	114	A
USGS	14155500	2012-08-28	132	A
USGS	14155500	2012-08-29	132	A
USGS	14155500	2012-08-30	132	A
USGS	14155500	2012-08-31	130	A
USGS	14155500	2012-09-01	129	A
USGS	14155500	2012-09-02	130	A
USGS	14155500	2012-09-03	129	A
USGS	14155500	2012-09-04	130	A
USGS	14155500	2012-09-05	129	A
USGS	14155500	2012-09-06	129	A
USGS	14155500	2012-09-07	294	A
USGS	14155500	2012-09-08	548	A
USGS	14155500	2012-09-09	544	A
USGS	14155500	2012-09-10	550	A
USGS	14155500	2012-09-11	564	A
USGS	14155500	2012-09-12	561	A
USGS	14155500	2012-09-13	559	A
USGS	14155500	2012-09-14	558	A
USGS	14155500	2012-09-15	555	A
USGS	14155500	2012-09-16	554	A
USGS	14155500	2012-09-17	550	A
USGS	14155500	2012-09-18	549	A
USGS	14155500	2012-09-19	546	A
USGS	14155500	2012-09-20	551	A
USGS	14155500	2012-09-21	569	A
USGS	14155500	2012-09-22	565	A
USGS	14155500	2012-09-23	562	A
USGS	14155500	2012-09-24	559	A
USGS	14155500	2012-09-25	554	A
USGS	14155500	2012-09-26	552	A
USGS	14155500	2012-09-27	564	A
USGS	14155500	2012-09-28	591	A
USGS	14155500	2012-09-29	586	A
USGS	14155500	2012-09-30	583	A
USGS	14155500	2012-10-01	580	A
USGS	14155500	2012-10-02	575	A
USGS	14155500	2012-10-03	674	A
USGS	14155500	2012-10-04	1010	A
USGS	14155500	2012-10-05	1200	A
USGS	14155500	2012-10-06	1210	A
USGS	14155500	2012-10-07	1210	A
USGS	14155500	2012-10-08	1190	A
USGS	14155500	2012-10-09	1210	A
USGS	14155500	2012-10-10	1180	A
USGS	14155500	2012-10-11	1220	A
USGS	14155500	2012-10-12	1210	A
USGS	14155500	2012-10-13	1160	A
USGS	14155500	2012-10-14	1110	A
USGS	14155500	2012-10-15	1020	A
USGS	14155500	2012-10-16	966	A
USGS	14155500	2012-10-17	674	A
USGS	14155500	2012-10-18	349	A
USGS	14155500	2012-10-19	201	A
USGS	14155500	2012-10-20	154	A
USGS	14155500	2012-10-21	171	A
USGS	14155500	2012-10-22	174	A
USGS	14155500	2012-10-23	222	A
USGS	14155500	2012-10-24	262	A
USGS	14155500	2012-10-25	262	A
USGS	14155500	2012-10-26	260	A
USGS	14155500	2012-10-27	236	A
USGS	14155500	2012-10-28	366	A
USGS	14155500	2012-10-29	685	A
USGS	14155500	2012-10-30	803	A
USGS	14155500	2012-10-31	472	A
USGS	14155500	2012-11-01	352	A
USGS	14155500	2012-11-02	361	A
USGS	14155500	2012-11-03	302	A
USGS	14155500	2012-11-04	207	A
USGS	14155500	2012-11-05	169	A
USGS	14155500	2012-11-06	141	A
USGS	14155500	2012-11-07	120	A
USGS	14155500	2012-11-08	107	A
USGS	14155500	2012-11-09	107	A
USGS	14155500	2012-11-10	113	A
USGS	14155500	2012-11-11	126	A
USGS	14155500	2012-11-12	126	A
USGS	14155500	2012-11-13	148	A
USGS	14155500	2012-11-14	194	A
USGS	14155500	2012-11-15	208	A
USGS	14155500	2012-11-16	200	A
USGS	14155500	2012-11-17	266	A
USGS	14155500	2012-11-18	319	A
USGS	14155500	2012-11-19	323	A
USGS	14155500	2012-11-20	329	A
USGS	14155500	2012-11-21	872	A
USGS	14155500	2012-11-22	3090	A
USGS	14155500	2012-11-23	3850	A
USGS	14155500	2012-11-24	3950	A
USGS	14155500	2012-11-25	3880	A
USGS	14155500	2012-11-26	3760	A
USGS	14155500	2012-11-27	3780	A
USGS	14155500	2012-11-28	3880	A
USGS	14155500	2012-11-29	3550	A
USGS	14155500	2012-11-30	3460	A
USGS	14155500	2012-12-01	3890	A
USGS	14155500	2012-12-02	2990	A
USGS	14155500	2012-12-03	3220	A
USGS	14155500	2012-12-04	2820	A
USGS	14155500	2012-12-05	3130	A
USGS	14155500	2012-12-06	4000	A
USGS	14155500	2012-12-07	4010	A
USGS	14155500	2012-12-08	4000	A
USGS	14155500	2012-12-09	3920	A
USGS	14155500	2012-12-10	3510	A
USGS	14155500	2012-12-11	2630	A
USGS	14155500	2012-12-12	1770	A
USGS	14155500	2012-12-13	849	A
USGS	14155500	2012-12-14	710	A
USGS	14155500	2012-12-15	659	A
USGS	14155500	2012-12-16	834	A
USGS	14155500	2012-12-17	1950	A
USGS	14155500	2012-12-18	3250	A
USGS	14155500	2012-12-19	1640	A
USGS	14155500	2012-12-20	1370	A
USGS	14155500	2012-12-21	1730	A
USGS	14155500	2012-12-22	2340	A
USGS	14155500	2012-12-23	2380	A
USGS	14155500	2012-12-24	2120	A
USGS	14155500	2012-12-25	1690	A
USGS	14155500	2012-12-26	1580	A
USGS	14155500	2012-12-27	1670	A
USGS	14155500	2012-12-28	1740	A
USGS	14155500	2012-12-29	1470	A
USGS	14155500	2012-12-30	1060	A
USGS	14155500	2012-12-31	929	A
USGS	14155500	2013-01-01	708	A
USGS	14155500	2013-01-02	582	A
USGS	14155500	2013-01-03	479	A
USGS	14155500	2013-01-04	530	A
USGS	14155500	2013-01-05	634	A
USGS	14155500	2013-01-06	779	A
USGS	14155500	2013-01-07	711	A
USGS	14155500	2013-01-08	967	A
USGS	14155500	2013-01-09	1500	A
USGS	14155500	2013-01-10	1580	A
USGS	14155500	2013-01-11	1080	A
USGS	14155500	2013-01-12	939	A
USGS	14155500	2013-01-13	805	A
USGS	14155500	2013-01-14	616	A
USGS	14155500	2013-01-15	548	A
USGS	14155500	2013-01-16	436	A
USGS	14155500	2013-01-17	661	A
USGS	14155500	2013-01-18	983	A
USGS	14155500	2013-01-19	979	A
USGS	14155500	2013-01-20	951	A
USGS	14155500	2013-01-21	886	A
USGS	14155500	2013-01-22	785	A
USGS	14155500	2013-01-23	761	A
USGS	14155500	2013-01-24	778	A
USGS	14155500	2013-01-25	914	A
USGS	14155500	2013-01-26	1600	A
USGS	14155500	2013-01-27	1910	A
USGS	14155500	2013-01-28	1940	A
USGS	14155500	2013-01-29	2520	A
USGS	14155500	2013-01-30	2690	A
USGS	14155500	2013-01-31	2680	A
USGS	14155500	2013-02-01	2480	A
USGS	14155500	2013-02-02	2190	A
USGS	14155500	2013-02-03	1950	A
USGS	14155500	2013-02-04	1420	A
USGS	14155500	2013-02-05	1090	A
USGS	14155500	2013-02-06	1090	A
USGS	14155500	2013-02-07	1240	A
USGS	14155500	2013-02-08	1310	A
USGS	14155500	2013-02-09	1050	A
USGS	14155500	2013-02-10	749	A
USGS	14155500	2013-02-11	644	A
USGS	14155500	2013-02-12	595	A
USGS	14155500	2013-02-13	569	A
USGS	14155500	2013-02-14	520	A
USGS	14155500	2013-02-15	518	A
USGS	14155500	2013-02-16	521	A
USGS	14155500	2013-02-17	523	A
USGS	14155500	2013-02-18	523	A
USGS	14155500	2013-02-19	587	A
USGS	14155500	2013-02-20	620	A
USGS	14155500	2013-02-21	558	A
USGS	14155500	2013-02-22	431	A
USGS	14155500	2013-02-23	781	A
USGS	14155500	2013-02-24	858	A
USGS	14155500	2013-02-25	826	A
USGS	14155500	2013-02-26	696	A
USGS	14155500	2013-02-27	526	A
USGS	14155500	2013-02-28	453	A
USGS	14155500	2013-03-01	242	A
USGS	14155500	2013-03-02	205	A
USGS	14155500	2013-03-03	214	A
USGS	14155500	2013-03-04	205	A
USGS	14155500	2013-03-05	207	A
USGS	14155500	2013-03-06	215	A
USGS	14155500	2013-03-07	210	A
USGS	14155500	2013-03-08	204	A
USGS	14155500	2013-03-09	198	A
USGS	14155500	2013-03-10	200	A
USGS	14155500	2013-03-11	200	A
USGS	14155500	2013-03-12	203	A
USGS	14155500	2013-03-13	204	A
USGS	14155500	2013-03-14	198	A
USGS	14155500	2013-03-15	193	A
USGS	14155500	2013-03-16	197	A
USGS	14155500	2013-03-17	198	A
USGS	14155500	2013-03-18	200	A
USGS	14155500	2013-03-19	200	A
USGS	14155500	2013-03-20	203	A
USGS	14155500	2013-03-21	207	A
USGS	14155500	2013-03-22	211	A
USGS	14155500	2013-03-23	205	A
USGS	14155500	2013-03-24	203	A
USGS	14155500	2013-03-25	204	A
USGS	14155500	2013-03-26	205	A
USGS	14155500	2013-03-27	208	A
USGS	14155500	2013-03-28	209	A
USGS	14155500	2013-03-29	208	A
USGS	14155500	2013-03-30	211	A
USGS	14155500	2013-03-31	217	A
USGS	14155500	2013-04-01	355	A
USGS	14155500	2013-04-02	544	A
USGS	14155500	2013-04-03	546	A
USGS	14155500	2013-04-04	1230	A
USGS	14155500	2013-04-05	1990	A
USGS	14155500	2013-04-06	1980	A
USGS	14155500	2013-04-07	1980	A
USGS	14155500	2013-04-08	1710	A
USGS	14155500	2013-04-09	1240	A
USGS	14155500	2013-04-10	1100	A
USGS	14155500	2013-04-11	858	A
USGS	14155500	2013-04-12	684	A
USGS	14155500	2013-04-13	687	A
USGS	14155500	2013-04-14	563	A
USGS	14155500	2013-04-15	411	A
USGS	14155500	2013-04-16	411	A
USGS	14155500	2013-04-17	411	A
USGS	14155500	2013-04-18	414	A
USGS	14155500	2013-04-19	419	A
USGS	14155500	2013-04-20	420	A
USGS	14155500	2013-04-21	420	A
USGS	14155500	2013-04-22	422	A
USGS	14155500	2013-04-23	424	A
USGS	14155500	2013-04-24	425	A
USGS	14155500	2013-04-25	425	A
USGS	14155500	2013-04-26	425	A
USGS	14155500	2013-04-27	421	A
USGS	14155500	2013-04-28	420	A
USGS	14155500	2013-04-29	407	A
USGS	14155500	2013-04-30	384	A
USGS	14155500	2013-05-01	316	A
USGS	14155500	2013-05-02	230	A
USGS	14155500	2013-05-03	219	A
USGS	14155500	2013-05-04	219	A
USGS	14155500	2013-05-05	203	A
USGS	14155500	2013-05-06	194	A
USGS	14155500	2013-05-07	196	A
USGS	14155500	2013-05-08	196	A
USGS	14155500	2013-05-09	196	A
USGS	14155500	2013-05-10	168	A
USGS	14155500	2013-05-11	123	A
USGS	14155500	2013-05-12	107	A
USGS	14155500	2013-05-13	107	A
USGS	14155500	2013-05-14	108	A
USGS	14155500	2013-05-15	113	A
USGS	14155500	2013-05-16	146	A
USGS	14155500	2013-05-17	209	A
USGS	14155500	2013-05-18	204	A
USGS	14155500	2013-05-19	204	A
USGS	14155500	2013-05-20	203	A
USGS	14155500	2013-05-21	205	A
USGS	14155500	2013-05-22	204	A
USGS	14155500	2013-05-23	202	A
USGS	14155500	2013-05-24	201	A
USGS	14155500	2013-05-25	201	A
USGS	14155500	2013-05-26	204	A
USGS	14155500	2013-05-27	204	A
USGS	14155500	2013-05-28	204	A
USGS	14155500	2013-05-29	164	A
USGS	14155500	2013-05-30	255	A
USGS	14155500	2013-05-31	380	A
USGS	14155500	2013-06-01	322	A
USGS	14155500	2013-06-02	296	A
USGS	14155500	2013-06-03	276	A
USGS	14155500	2013-06-04	238	A
USGS	14155500	2013-06-05	208	A
USGS	14155500	2013-06-06	200	A
USGS	14155500	2013-06-07	199	A
USGS	14155500	2013-06-08	190	A
USGS	14155500	2013-06-09	159	A
USGS	14155500	2013-06-10	138	A
USGS	14155500	2013-06-11	136	A
USGS	14155500	2013-06-12	136	A
USGS	14155500	2013-06-13	137	A
USGS	14155500	2013-06-14	136	A
USGS	14155500	2013-06-15	132	A
USGS	14155500	2013-06-16	121	A
USGS	14155500	2013-06-17	122	A
USGS	14155500	2013-06-18	123	A
USGS	14155500	2013-06-19	123	A
USGS	14155500	2013-06-20	122	A
USGS	14155500	2013-06-21	122	A
USGS	14155500	2013-06-22	122	A
USGS	14155500	2013-06-23	120	A
USGS	14155500	2013-06-24	118	A
USGS	14155500	2013-06-25	118	A
USGS	14155500	2013-06-26	118	A
USGS	14155500	2013-06-27	118	A
USGS	14155500	2013-06-28	118	A
USGS	14155500	2013-06-29	115	A
USGS	14155500	2013-06-30	100	A
USGS	14155500	2013-07-01	100	A
USGS	14155500	2013-07-02	100	A
USGS	14155500	2013-07-03	100	A
USGS	14155500	2013-07-04	100	A
USGS	14155500	2013-07-05	100	A
USGS	14155500	2013-07-06	100	A
USGS	14155500	2013-07-07	100	A
USGS	14155500	2013-07-08	99.8	A
USGS	14155500	2013-07-09	96.7	A
USGS	14155500	2013-07-10	96.7	A
USGS	14155500	2013-07-11	96.7	A
USGS	14155500	2013-07-12	96.7	A
USGS	14155500	2013-07-13	96.7	A
USGS	14155500	2013-07-14	96.7	A
USGS	14155500	2013-07-15	96.7	A
USGS	14155500	2013-07-16	96.7	A
USGS	14155500	2013-07-17	96.7	A
USGS	14155500	2013-07-18	96.7	A
USGS	14155500	2013-07-19	96.7	A
USGS	14155500	2013-07-20	96.7	A
USGS	14155500	2013-07-21	96.7	A
USGS	14155500	2013-07-22	96.7	A
USGS	14155500	2013-07-23	96.7	A
USGS	14155500	2013-07-24	96.7	A
USGS	14155500	2013-07-25	96.7	A
USGS	14155500	2013-07-26	96.7	A
USGS	14155500	2013-07-27	96.7	A
USGS	14155500	2013-07-28	96.7	A
USGS	14155500	2013-07-29	96.7	A
USGS	14155500	2013-07-30	96.7	A
USGS	14155500	2013-07-31	96.7	A
USGS	14155500	2013-08-01	95.5	A
USGS	14155500	2013-08-02	92.3	A
USGS	14155500	2013-08-03	91.5	A
USGS	14155500	2013-08-04	92.1	A
USGS	14155500	2013-08-05	92.4	A
USGS	14155500	2013-08-06	92.7	A
USGS	14155500	2013-08-07	93.3	A
USGS	14155500	2013-08-08	93.3	A
USGS	14155500	2013-08-09	93.0	A
USGS	14155500	2013-08-10	102	A
USGS	14155500	2013-08-11	103	A
USGS	14155500	2013-08-12	103	A
USGS	14155500	2013-08-13	103	A
USGS	14155500	2013-08-14	102	A
USGS	14155500	2013-08-15	101	A
USGS	14155500	2013-08-16	100	A
USGS	14155500	2013-08-17	100	A
USGS	14155500	2013-08-18	100	A
USGS	14155500	2013-08-19	99.9	A
USGS	14155500	2013-08-20	102	A
USGS	14155500	2013-08-21	101	A
USGS	14155500	2013-08-22	100	A
USGS	14155500	2013-08-23	100	A
USGS	14155500	2013-08-24	100	A
USGS	14155500	2013-08-25	101	A
USGS	14155500	2013-08-26	100	A
USGS	14155500	2013-08-27	100	A
USGS	14155500	2013-08-28	100	A
USGS	14155500	2013-08-29	100	A
USGS	14155500	2013-08-30	100	A
USGS	14155500	2013-08-31	99.4	A
USGS	14155500	2013-09-01	98.8	A
USGS	14155500	2013-09-02	114	A
USGS	14155500	2013-09-03	114	A
USGS	14155500	2013-09-04	114	A
USGS	14155500	2013-09-05	115	A
USGS	14155500	2013-09-06	115	A
USGS	14155500	2013-09-07	260	A
USGS	14155500	2013-09-08	409	A
USGS	14155500	2013-09-09	409	A
USGS	14155500	2013-09-10	409	A
USGS	14155500	2013-09-11	409	A
USGS	14155500	2013-09-12	457	A
USGS	14155500	2013-09-13	486	A
USGS	14155500	2013-09-14	486	A
USGS	14155500	2013-09-15	483	A
USGS	14155500	2013-09-16	480	A
USGS	14155500	2013-09-17	479	A
USGS	14155500	2013-09-18	476	A
USGS	14155500	2013-09-19	486	A
